Total Common Dividends Paid,-858.00M,-588.00M,-587.00M,-591.00M,-594.00M,-595.00M,-593.00M,-592.00M,-592.00M,-586.00M,-584.00M,-584.00M,-585.00M,-575.00M,-575.00M,-574.00M,-574.00M,-577.00M,-556.00M,-557.00M,-561.00M,-565.00M,-570.00M,-514.00M,-519.00M,-517.00M,-517.00M,0.00,-876.00M,-439.00M,-439.00M,-374.00M,-376.00M,-375.00M,-375.00M,-310.00M,-311.00M,-310.00M,-269.00M,-269.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-858.00M,-588.00M,-587.00M,-591.00M,-594.00M,-595.00M,-593.00M,-592.00M,-592.00M,-586.00M,-584.00M,-584.00M,-585.00M,-575.00M,-575.00M,-574.00M,-574.00M,-577.00M,-556.00M,-557.00M,-561.00M,-565.00M,-570.00M,-514.00M,-519.00M,-517.00M,-517.00M,0.00,-876.00M,-439.00M,-439.00M,-374.00M,-376.00M,-375.00M,-375.00M,-310.00M,-311.00M,-310.00M,-269.00M,-269.00M,-285.00M,-274.00M,-260.00M,-260.00M,-391.00M,-202.00M,-232.00M,-243.00M,-208.00M,-186.00M,-184.00M,-187.00M,-188.00M,-155.00M,-156.00M,-147.00M,-126.00M,-125.00M,-123.00M,-109.00M,-108.00M,-108.00M,-107.00M,-101.00M,-100.00M,-99.00M,-99.00M,-94.00M,-94.00M,-94.00M,-93.00M,-94.00M,-94.00M,-92.00M,-94.00M,-92.00M,-93.00M,-92.00M,-92.00M,-92.00M,-91.00M,-91.00M,-90.00M,-91.00M,-91.00M,-94.00M,-97.00M,-105.00M,-106.00M,-105.00M,-106.00M,-105.00M,-106.00M,-103.00M,-103.00M,-103.00M,-103.00M,-103.00M,-102.00M,-98.00M,-98.00M,-97.00M,-94.00M,-87.00M,-87.00M,-87.00M,-83.00M,-78.00M,-76.00M,-77.00M,-77.00M,-76.00M,-78.00M,-77.00M,-75.00M,-186.00M,-186.00M,-185.00M,-186.00M,-170.00M
Proceeds from Stock Option Exercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.00M,3.00M,6.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,134.00M,-108.00M,-52.00M,-2.00M,3.00M,4.00M,2.00M,,,,,,-1.193B,0.00,0.00,1.193B,572.00M,616.00M,884.00M,754.00M,2.106B,79.00M,150.00M,123.00M,73.00M,78.00M,45.00M,27.00M,34.00M,6.00M,1.00M,3.00M,2.00M,6.00M,5.00M,-116.00M,17.00M,2.00M,4.00M,3.00M,25.00M,-1.00M,1.00M,2.00M,16.00M,16.00M,46.00M,12.00M,-1.00M,20.00M,15.00M,9.00M,13.00M,34.00M,85.00M,8.00M,-7.00M,42.00M,30.00M,-1.00M,1.00M,3.00M,-3.00M,-1.00M,3.00M,0.00,-1.00M,,-8.00M,-212.00M,-33.00M,-31.00M,-33.00M,-30.00M,-34.00M,-25.00M,-16.00M,-32.00M,-65.00M,-1.00M,-21.00M,508.00M,-1.00M,1.00M,506.00M,1.00M,3.00M,1.00M,13.10M,-0.10M,15.00M,-13.00M,-89.00M,1.00M,5.00M,4.00M,-4.00M,8.00M,8.00M,,-3.00M,-1.00M,,,-4.00M,0.00,0.00,-1.00M,20.00M,-1.00M,-4.00M,,-20.00M,121.00M,1.00M,1.00M,1.00M,-3.00M,0.00,1.00M
Cash from Financing,-2.499B,26.23B,-726.00M,-814.00M,-915.00M,-1.398B,-685.00M,-104.00M,-602.00M,-583.00M,-586.00M,-572.00M,-289.00M,-579.00M,143.00M,-77.00M,-6.00M,0.00,1.481B,9.00M,-334.00M,610.00M,-1.093B,-1.385B,-1.946B,-538.00M,-480.00M,31.00M,-1.197B,-482.00M,1.204B,-371.00M,-486.00M,1.168B,-898.00M,-959.00M,2.237B,-318.00M,-345.00M,-491.00M,-269.00M,-983.00M,483.00M,-264.00M,568.00M,-799.00M,-633.00M,-646.00M,-614.00M,-482.00M,-640.00M,-1.309B,-636.00M,-412.00M,-1.495B,-276.00M,-129.00M,-493.00M,-71.00M,-495.00M,-65.00M,-188.00M,-98.00M,-467.00M,-91.00M,-54.00M,-123.00M,-248.00M,76.00M,-321.00M,-99.00M,-112.00M,-261.00M,-960.00M,-273.00M,-320.00M,-781.00M,-746.00M,2.053B,53.00M,-1.06B,-330.00M,-228.00M,-899.00M,-51.00M,29.00M,-831.00M,1.972B,-60.00M,-111.00M,31.00M,50.00M,-302.00M,-375.00M,-183.00M,-470.00M,-80.00M,-113.00M,-564.00M,-217.00M,6.00M,-59.00M,-4.00M,276.00M,25.00M,82.00M,211.00M,22.00M,-664.00M,209.00M,130.00M,8.00M,-992.00M,-1.612B,29.00M,188.00M,-718.00M,188.00M,23.00M,164.00M
Beginning Cash,5.365B,1.751B,1.752B,3.033B,2.954B,1.362B,1.606B,1.672B,1.806B,2.218B,1.494B,2.233B,3.18B,3.751B,3.176B,3.201B,2.547B,2.756B,2.153B,3.789B,2.897B,2.391B,2.332B,3.393B,3.771B,3.069B,2.14B,1.592B,3.76B,4.41B,3.76B,3.781B,4.039B,1.994B,2.10B,2.578B,2.107B,2.301B,1.892B,1.224B,1.608B,1.755B,1.126B,1.777B,1.452B,1.506B,1.495B,1.964B,1.455B,1.505B,1.292B,1.339B,1.214B,1.356B,1.803B,2.188B,1.41B,628.00M,1.092B,1.199B,785.00M,148.00M,377.00M,573.00M,529.00M,115.00M,146.00M,146.00M,298.00M,430.00M,94.00M,198.00M,569.00M,163.00M,299.00M,97.00M,268.00M,97.00M,128.00M,214.00M,151.00M,0.00,0.00,96.00M,0.00,0.00,0.00,113.00M,0.00,0.00,0.00,258.00M,0.00,0.00,0.00,520.00M,0.00,0.00,0.00,129.00M,0.00,0.00,0.00,157.00M,0.00,0.00,0.00,85.00M,0.00,0.00,0.00,191.00M,0.00,0.00,0.00,285.00M,0.00,0.00,0.00,209.00M
Change in Cash,-1.791B,3.614B,-1.00M,-1.281B,79.00M,1.592B,-244.00M,-66.00M,-134.00M,-412.00M,724.00M,-739.00M,-2.14B,-571.00M,575.00M,-25.00M,654.00M,-209.00M,603.00M,-1.636B,892.00M,506.00M,59.00M,-1.061B,-378.00M,702.00M,929.00M,548.00M,-2.168B,-650.00M,650.00M,-21.00M,-258.00M,2.045B,-106.00M,-478.00M,471.00M,-194.00M,409.00M,668.00M,-384.00M,-147.00M,629.00M,-651.00M,315.00M,-44.00M,11.00M,-469.00M,673.00M,-45.00M,23.00M,-26.00M,84.00M,-146.00M,-48.00M,-306.00M,925.00M,698.00M,-377.00M,-112.00M,545.00M,742.00M,-337.00M,-204.00M,44.00M,414.00M,-31.00M,,-155.00M,-135.00M,337.00M,-108.00M,-373.00M,413.00M,-136.00M,202.00M,-171.00M,171.00M,-31.00M,-86.00M,63.00M,-116.00M,-304.00M,475.00M,-22.00M,-16.00M,-121.00M,-102.00M,-14.00M,57.00M,-125.00M,177.00M,461.00M,22.00M,-5.00M,-402.00M,541.00M,-192.00M,193.00M,-12.00M,39.00M,38.00M,-53.00M,-67.00M,59.00M,-71.00M,42.00M,4.00M,-133.00M,126.00M,56.00M,-163.00M,169.00M,-150.00M,-30.00M,-129.00M,100.00M,-10.00M,-6.00M,-8.00M
Ending Cash,3.574B,5.365B,1.751B,1.752B,3.033B,2.954B,1.362B,1.606B,1.672B,1.806B,2.218B,1.494B,2.233B,3.18B,3.751B,3.176B,3.201B,2.547B,2.756B,2.153B,3.789B,2.897B,2.391B,2.332B,3.393B,3.771B,3.069B,2.14B,1.592B,3.76B,4.41B,3.76B,3.781B,4.039B,1.994B,2.10B,2.578B,2.107B,2.301B,1.892B,1.224B,1.608B,1.755B,1.126B,1.777B,1.452B,1.506B,1.495B,1.964B,1.455B,1.505B,1.292B,1.339B,1.214B,1.356B,1.803B,2.188B,1.41B,628.00M,1.092B,1.199B,785.00M,148.00M,377.00M,573.00M,529.00M,115.00M,146.00M,146.00M,298.00M,430.00M,94.00M,199.00M,569.00M,163.00M,299.00M,97.00M,268.00M,97.00M,128.00M,214.00M,151.00M,0.00,0.00,96.00M,0.00,0.00,0.00,113.00M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Discontinued Operations Adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.00M,10.00M,,,155.00M,5.00M,-182.00M,22.00M,-71.00M,4.00M,424.00M,99.00M,199.00M,-61.00M,141.00M,-5.00M,249.00M,105.00M,-108.00M,-8.00M,,,,,-3.00M,-2.00M,3.00M,-3.00M,1.00M,12.00M,,,,,,,,,,,0.00,0.00,0.00,-244.00M,22.00M,218.00M,-132.00M,132.00M,,,,,139.00M,5.00M,-4.00M,-1.00M,2.00M,-3.00M,-5.00M,-9.00M,-5.00M,-31.00M,-4.00M,2.00M,,,,,-1.00M,-61.00M,,,,,,
Issuance of Capital Stock,18.00M,9.973B,21.00M,16.00M,16.00M,4.00M,3.00M,10.00M,3.00M,9.00M,4.00M,12.00M,4.00M,3.00M,18.00M,11.00M,3.00M,11.00M,4.00M,19.00M,13.00M,4.00M,3.00M,13.00M,3.00M,3.00M,14.00M,10.00M,24.00M,3.00M,43.00M,15.00M,3.00M,42.00M,2.00M,3.00M,3.00M,2.00M,3.00M,2.00M,2.00M,3.00M,3.00M,10.00M,0.00,27.00M,3.00M,2.00M,-23.00M,18.00M,15.00M,7.00M,6.00M,20.00M,13.00M,14.00M,11.00M,61.00M,39.00M,28.00M,49.00M,83.00M,12.00M,101.00M,43.00M,54.00M,82.00M,31.00M,93.00M,14.00M,29.00M,18.00M,8.00M,6.00M,70.00M,6.00M,13.00M,9.00M,3.00M,16.00M,4.00M,-503.00M,6.00M,514.00M,7.00M,10.00M,7.00M,5.00M,5.00M,3.00M,6.00M,7.00M,7.00M,9.00M,3.00M,6.00M,5.00M,7.00M,8.00M,8.00M,11.00M,-11.00M,27.00M,568.00M,8.00M,6.00M,7.00M,573.00M,19.00M,14.00M,15.00M,16.00M,18.00M,16.00M,14.00M,23.00M,19.00M,19.00M,20.00M,598.00M
Issuance of Debt,219.00M,22.80B,,0.00,0.00,0.00,0.00,978.00M,0.00,0.00,0.00,0.00,1.485B,0.00,2.718B,,0.00,0.00,1.478B,,-1.599B,1.599B,0.00,,,0.00,,,0.00,0.00,1.736B,,0.00,2.111B,0.00,,2.584B,0.00,,,0.00,0.00,740.00M,,1.043B,-51.00M,0.00,51.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-2.01B,-5.841B,-108.00M,0.00,0.00,0.00,0.00,-500.00M,0.00,0.00,0.00,0.00,0.00,0.00,-2.01B,-700.00M,0.00,,0.00,0.00,0.00,0.00,-46.00M,-61.00M,-624.00M,-66.00M,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,-1.523B,0.00,-12.00M,-72.00M,-227.00M,7.00M,-691.00M,-1.00M,-7.00M,-96.00M,67.00M,-29.00M,-38.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,0.00,0.00,0.00,-237.00M,-340.00M,-811.00M,-97.00M,0.00,-13.00M,-6.00M,-6.00M,,0.00,-7.00M,-8.00M,-7.00M,-7.00M,-50.00M,-329.00M,-207.00M,-417.00M,-507.00M,-630.00M,-946.00M,-879.00M,-36.00M,-22.00M,-6.00M,-379.00M,-52.00M,-137.00M,-15.00M,-115.00M,-116.00M,-30.00M,-13.00M,-56.00M,0.00,-11.00M,0.00,-11.00M,-20.00M,0.00,-9.00M,-24.00M,-627.00M,-424.00M,-436.00M,-294.00M,-358.00M,-231.00M,-321.00M,-185.00M,-318.00M,-794.00M,-176.00M,,,,,0.00,0.00,0.00,-466.00M,-1.00M,0.00,0.00,-1.00M,7.00M,-3.00M,-2.00M,-2.00M,-4.00M,-2.00M,-3.00M,-2.00M,-12.00M,,34.00M,-34.00M,,,,,0.00,-193.00M,-420.00M,-324.00M,,,,,,,,,,,,,,,,,,,,,0.00,-42.00M,,,,,,,,,,
Income Tax Paid Supplemental Data,,,,,,,,,,,,,,,,,1.00B,-638.00M,379.00M,259.00M,300.00M,900.00M,939.00M,761.00M,500.00M,500.00M,309.00M,491.00M,500.00M,500.00M,799.00M,501.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,,,,,,,,,,,,,,,,,246.00M,-108.00M,19.00M,89.00M,19.00M,90.00M,19.00M,91.00M,23.00M,93.00M,23.00M,99.00M,23.00M,72.00M,23.00M,72.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
