Common Stock Issuance,21.67M,27.97M,14.74M,0.19M,-0.017M,-0.003M,0.995M,0.232M,54.89M,0.243M,0.932M,0.315M,0.197M,19.58M,20.02M,27.15M,0.163M,0.317M,0.709M,0.371M,0.635M,1.445M,1.342M,0.638M,0.13M,1.462M,1.868M,1.149M,0.38M,25.12M,2.138M,1.437M,5.247M,5.338M,7.42M,8.458M,11.56M,25.17M,9.136M,0.374M,1.03M,1.107M,0.406M,0.079M,1.168M,20.02M,7.266M,0.108M,-0.495M,2.118M,1.724M,1.63M,81.48M,2.136M,3.181M,1.792M,0.548M,0.224M,0.459M,0.835M,-0.532M,1.287M,2.253M,1.053M,1.578M,1.291M,1.541M,1.745M,1.676M,1.657M,1.659M,2.043M,1.342M,1.502M,3.605M,1.818M,0.158M,0.886M,1.581M,,,,,,,,,,-0.80M,0.50M,50.10M,60.20M,0.20M,0.70M,,,2.70M,3.10M,3.20M,3.50M,2.90M,3.60M,4.30M,4.10M
Common Stock Payments,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-2.92M,-18.89M,-60.96M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,0.00,-26.25M,,,0.00,-1.75M,,,0.00,-1.75M,,,-1.042M,-2.088M,-1.155M,,-0.622M,-0.036M,0.00,-1.575M,0.00,-1.75M,,,,,,,-9.997M,0.00,0.645M,-0.648M,-1.20M,-59.80M,-26.90M,,-1.50M,0.00,18.00M,-28.00M,0.00,-50.00M,-20.00M,,0.00,-13.80M,-3.10M,-3.10M,,,,,,,,
Net Common Equity Issued (Purchased),21.67M,27.97M,14.74M,0.19M,-0.017M,-0.003M,0.995M,0.232M,54.89M,0.243M,0.932M,0.315M,0.197M,19.58M,20.02M,27.15M,0.163M,0.317M,0.709M,-2.549M,-18.26M,-59.52M,1.342M,0.638M,0.13M,1.462M,1.868M,1.149M,0.38M,25.12M,2.138M,1.437M,5.247M,5.338M,7.42M,8.458M,11.56M,25.17M,9.136M,0.374M,1.03M,1.107M,0.406M,0.079M,1.168M,20.02M,7.266M,0.108M,-0.495M,-24.13M,1.724M,1.63M,81.48M,0.386M,3.181M,1.792M,0.548M,-1.526M,0.459M,0.835M,-1.574M,-0.801M,1.098M,1.053M,0.956M,1.255M,1.541M,0.17M,1.676M,-0.093M,1.659M,2.043M,1.342M,1.502M,3.605M,1.818M,-9.839M,0.886M,2.226M,-0.648M,-1.20M,-59.80M,-26.90M,,-1.50M,0.00,18.00M,-28.00M,-0.80M,-49.50M,30.10M,60.20M,0.20M,-13.10M,-3.10M,-3.10M,2.70M,3.10M,3.20M,3.50M,2.90M,3.60M,4.30M,4.10M
Total Common Dividends Paid,-26.00M,-25.62M,-25.54M,-25.62M,-24.48M,-24.47M,-24.47M,-24.63M,-23.24M,-23.03M,-23.03M,-23.17M,-21.98M,-21.90M,-21.72M,-21.54M,-20.57M,-20.56M,-20.55M,-20.72M,-19.76M,-20.22M,-19.11M,-19.22M,-18.31M,-18.30M,-18.28M,-18.38M,-17.34M,-17.11M,-17.03M,-17.07M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-26.00M,-25.62M,-25.54M,-25.62M,-24.48M,-24.47M,-24.47M,-24.63M,-23.24M,-23.03M,-23.03M,-23.17M,-21.98M,-21.90M,-21.72M,-21.54M,-20.57M,-20.56M,-20.55M,-20.72M,-19.76M,-20.22M,-19.11M,-19.22M,-18.31M,-18.30M,-18.28M,-18.38M,-17.34M,-17.11M,-17.03M,-17.07M,-16.05M,-15.96M,-15.95M,-15.78M,-14.30M,-13.85M,-13.78M,-13.75M,-11.52M,-11.50M,-11.49M,-9.845M,-9.813M,-9.671M,-8.833M,-8.754M,-7.941M,-7.933M,-7.932M,-7.645M,-7.145M,-7.121M,-6.858M,-6.803M,-6.799M,-6.552M,-6.548M,-6.544M,-6.297M,-6.282M,-6.29M,-6.043M,-6.028M,-6.034M,-6.366M,-6.349M,-6.335M,-6.351M,-6.341M,-6.429M,-6.217M,-6.307M,-6.299M,-6.287M,-6.28M,-6.277M,-6.274M,-9.473M,-9.50M,-9.80M,-10.20M,-10.30M,-10.20M,-18.00M,-18.10M,-18.20M,-18.10M,-18.80M,-19.20M,-19.20M,-19.10M,-26.00M,-16.30M,-15.90M,-16.40M,-16.50M,-16.40M,-16.20M,-16.20M,-16.00M,-15.50M,-15.70M
Cash from Other Financing Activities,-0.892M,-0.001M,-0.613M,-0.896M,0.268M,0.354M,-4.055M,-4.483M,-0.405M,-0.313M,-0.003M,-3.442M,-0.636M,-0.162M,-0.581M,-3.031M,-0.364M,-9.544M,-0.142M,-1.329M,5.034M,-0.698M,-53.82M,-1.989M,0.179M,0.791M,-6.604M,15.50M,-26.43M,-15.05M,-54.04M,49.07M,11.69M,27.23M,13.74M,-55.56M,31.83M,16.19M,-2.60M,-0.146M,11.25M,2.114M,-7.999M,1.895M,-10.52M,1.855M,0.359M,-16.06M,2.323M,-0.323M,0.23M,-0.07M,-8.04M,-0.132M,-0.90M,-0.102M,2.292M,-0.661M,-0.892M,-0.135M,-15.16M,0.00,0.081M,0.044M,,2.027M,-2.027M,,16.17M,-16.37M,4.422M,-4.221M,11.53M,-10.72M,-3.001M,-0.248M,3.192M,-1.588M,-0.77M,-1.684M,-2.20M,0.70M,-2.30M,-0.80M,-12.70M,-2.30M,23.70M,-2.90M,7.80M,-2.20M,-10.00M,-18.50M,-7.90M,-4.30M,20.30M,-0.40M,7.40M,-3.30M,2.60M,-2.50M,1.40M,-1.20M,5.20M,4.70M
Cash from Financing,62.92M,39.68M,37.92M,-97.99M,130.14M,10.25M,23.96M,-87.32M,30.42M,35.08M,8.082M,-42.12M,14.79M,3.724M,66.93M,-13.22M,53.50M,9.453M,4.241M,-66.66M,107.18M,-165.30M,-77.23M,-88.60M,29.10M,38.62M,14.02M,-4.96M,-1.03M,-21.60M,-29.51M,31.06M,82.09M,34.95M,12.03M,-111.00M,86.82M,-1.553M,3.054M,-31.15M,30.75M,11.11M,-43.38M,-34.39M,51.23M,48.57M,-28.02M,4.03M,-20.41M,-48.71M,9.987M,-22.34M,-1.712M,16.11M,-28.28M,-45.54M,31.86M,-17.47M,19.38M,-27.13M,-24.80M,17.08M,9.952M,-30.96M,-25.67M,16.40M,6.854M,-52.11M,-86.45M,-8.724M,-105.41M,-84.06M,-8.55M,110.01M,181.31M,20.14M,60.45M,126.49M,52.24M,-63.87M,-80.90M,64.00M,-75.50M,-24.40M,-49.60M,-50.10M,40.10M,-49.10M,21.90M,-6.50M,-44.10M,-37.50M,13.70M,-32.90M,-3.10M,-48.90M,28.70M,-28.70M,-0.60M,-43.70M,45.10M,-0.60M,21.00M,-33.40M
Beginning Cash,14.45M,17.23M,14.86M,14.66M,21.17M,35.33M,26.27M,16.17M,14.72M,13.41M,26.18M,8.507M,7.084M,13.52M,12.77M,10.48M,9.314M,16.24M,22.08M,22.14M,10.39M,207.97M,90.17M,82.57M,91.98M,85.41M,89.20M,75.46M,82.95M,93.42M,72.70M,74.66M,78.10M,69.92M,61.84M,69.41M,56.68M,38.53M,39.60M,37.04M,35.02M,34.46M,35.65M,24.31M,15.03M,5.384M,12.99M,11.84M,5.19M,103.30M,56.97M,28.24M,31.60M,35.85M,71.09M,25.92M,62.96M,72.46M,59.22M,88.32M,106.55M,133.62M,160.99M,128.13M,153.50M,209.07M,211.34M,173.29M,198.21M,142.48M,250.54M,171.22M,161.90M,249.81M,205.24M,197.24M,78.49M,62.97M,46.09M,40.04M,163.10M,47.40M,80.80M,72.80M,35.50M,30.40M,32.50M,30.60M,23.00M,29.90M,35.00M,8.20M,9.00M,3.20M,17.20M,5.20M,3.90M,4.00M,4.50M,5.20M,5.90M,19.00M,9.10M,11.20M
Change in Cash,-4.558M,-2.777M,2.37M,0.205M,-6.514M,-14.16M,9.06M,10.10M,1.456M,1.306M,-12.77M,17.67M,1.423M,-6.438M,0.755M,2.283M,1.17M,-6.928M,-5.839M,-0.062M,11.75M,-197.58M,117.80M,7.598M,-9.405M,6.568M,-3.786M,13.73M,-7.488M,-10.46M,20.71M,-1.959M,-3.441M,8.187M,8.079M,-7.576M,12.73M,18.15M,-1.073M,2.568M,2.01M,0.567M,-1.196M,11.34M,9.283M,9.646M,-7.602M,1.147M,6.649M,-98.11M,46.33M,28.73M,-3.358M,-4.249M,-35.24M,45.17M,-37.05M,-9.493M,13.23M,-29.09M,-18.23M,-27.08M,-27.36M,32.86M,-25.37M,-55.57M,-2.269M,38.06M,-23.72M,55.86M,-108.06M,79.32M,9.325M,-87.91M,44.57M,7.998M,118.80M,15.52M,16.88M,6.049M,-123.00M,115.60M,-33.40M,8.00M,37.30M,5.10M,-2.10M,1.90M,7.60M,-7.00M,-5.00M,26.80M,-0.70M,5.80M,-14.00M,12.00M,1.20M,0.00,-0.60M,-0.60M,-0.60M,9.30M,-12.60M,-2.10M
Ending Cash,9.896M,14.45M,17.23M,14.86M,14.66M,21.17M,35.33M,26.27M,16.17M,14.72M,13.41M,26.18M,8.507M,7.084M,13.52M,12.77M,10.48M,9.314M,16.24M,22.08M,22.14M,10.39M,207.97M,90.17M,82.57M,91.98M,85.41M,89.20M,75.46M,82.95M,93.42M,72.70M,74.66M,78.10M,69.92M,61.84M,69.41M,56.68M,38.53M,39.60M,37.04M,35.02M,34.46M,35.65M,24.31M,15.03M,5.384M,12.99M,11.84M,5.19M,103.30M,56.97M,28.24M,31.60M,35.85M,71.09M,25.92M,62.96M,72.46M,59.22M,88.32M,106.55M,133.62M,160.99M,128.13M,153.50M,209.07M,211.34M,173.29M,198.21M,142.48M,250.54M,171.22M,161.90M,249.81M,205.24M,197.24M,78.49M,62.97M,46.09M,40.00M,163.10M,47.40M,80.80M,72.80M,35.50M,30.40M,32.50M,30.60M,23.00M,29.90M,35.00M,8.20M,9.00M,3.20M,17.20M,5.20M,3.90M,4.00M,4.50M,5.20M,5.90M,19.00M,9.10M
Cash from Discontinued Operations Adjustment,,,1.026M,-1.026M,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Capital Stock,21.67M,27.97M,14.74M,0.19M,-0.017M,-0.003M,0.995M,0.232M,54.89M,0.243M,0.932M,0.315M,0.197M,19.58M,20.02M,27.15M,0.163M,0.317M,0.709M,0.371M,0.635M,1.445M,1.342M,0.638M,0.13M,1.462M,1.868M,1.149M,0.38M,25.12M,2.138M,1.437M,5.247M,5.338M,7.42M,8.458M,11.56M,25.17M,9.136M,0.374M,1.03M,1.107M,0.406M,0.079M,1.168M,20.02M,7.266M,0.108M,-0.495M,2.118M,1.724M,1.63M,81.48M,2.136M,3.181M,1.792M,0.548M,0.224M,0.459M,0.835M,-0.532M,1.287M,2.253M,1.053M,1.578M,1.291M,1.541M,1.745M,1.676M,1.657M,1.659M,2.043M,1.342M,1.502M,3.605M,1.818M,0.158M,0.886M,1.581M,,,,,,,,,,-0.80M,0.50M,50.10M,60.20M,0.20M,0.70M,,,2.70M,3.10M,3.20M,3.50M,2.90M,3.60M,4.30M,4.10M
Issuance of Debt,180.00M,0.00,0.00,,0.00,0.00,374.62M,,90.00M,0.00,,,175.00M,70.00M,,,75.00M,25.00M,,,75.00M,75.00M,,,0.00,90.00M,0.00,3.00M,85.00M,3.00M,0.00,25.00M,120.00M,0.00,0.00,0.00,136.36M,-3.188M,1.904M,3.584M,0.00,238.22M,11.20M,0.00,181.91M,38.00M,268.66M,29.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-90.66M,-0.665M,-0.665M,-0.665M,-0.634M,-0.634M,-273.13M,-3.037M,-0.822M,-0.822M,-0.821M,-0.822M,-70.79M,-90.79M,14.21M,-15.79M,-0.731M,-0.76M,-0.775M,-2.07M,-70.84M,-43.36M,-46.14M,-8.035M,-57.90M,-5.842M,-5.965M,-6.723M,-12.64M,-8.558M,-14.59M,-3.372M,10.20M,18.33M,6.818M,-48.11M,-101.64M,-25.87M,8.396M,-21.21M,30.00M,-218.83M,-35.50M,-26.52M,-111.51M,-1.635M,-295.48M,-0.259M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-2.92M,-18.89M,-60.96M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,0.00,-26.25M,,,0.00,-1.75M,,,0.00,-1.75M,,,-1.042M,-2.088M,-1.155M,,-0.622M,-0.036M,0.00,-1.575M,0.00,-1.75M,,,,,,,-9.997M,0.00,0.645M,-0.648M,-1.20M,-59.80M,-26.90M,,-1.50M,0.00,18.00M,-28.00M,0.00,-50.00M,-20.00M,,0.00,-13.80M,-3.10M,-3.10M,,,,,,,,
Income Tax Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,11.25M,4.517M,27.68M,1.329M,-4.458M,0.31M,10.90M,1.322M,,,,,2.992M,6.089M,4.936M,0.136M,-21.16M,9.179M,10.48M,1.504M,-28.10M,8.585M,19.40M,0.117M,0.52M,0.105M,28.74M,,15.76M,10.66M,36.75M,0.194M,11.54M,5.286M,3.579M,6.00M,-0.356M,2.00M,7.744M,1.933M,0.00,0.974M,7.00M,3.502M,0.00,-18.52M,19.73M,6.222M,15.17M,1.669M,7.732M,14.24M,19.46M,-0.437M,12.38M,0.001M,28.40M,24.50M,8.90M,1.40M,7.50M,3.90M,28.90M,0.40M,-22.30M,17.40M,32.70M,1.30M,16.70M,6.70M,24.40M,1.60M,13.60M,18.30M,17.20M,0.90M,11.20M,4.50M,17.00M,1.40M
Interest Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,29.78M,8.673M,29.57M,7.391M,31.41M,7.21M,29.60M,6.68M,,,,,29.21M,8.332M,28.58M,8.075M,-38.33M,9.798M,21.06M,7.464M,-48.64M,11.35M,29.60M,7.688M,31.32M,10.68M,30.50M,6.606M,36.83M,12.57M,32.54M,13.54M,27.31M,15.51M,27.36M,15.39M,25.86M,16.63M,24.66M,17.08M,26.22M,17.05M,25.30M,18.18M,28.75M,19.56M,32.21M,15.28M,42.93M,17.85M,13.07M,24.72M,18.73M,13.06M,14.09M,15.90M,-2.70M,13.60M,18.10M,13.90M,18.50M,14.10M,17.10M,14.70M,18.20M,8.50M,24.20M,12.70M,17.00M,11.80M,16.40M,11.70M,18.50M,10.30M,16.70M,7.90M,16.80M,7.50M,16.20M,6.40M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
