Common Stock Issuance,,,,,,,,,-36.00M,0.00,1.00M,35.00M,-3.00M,3.00M,0.00,0.00,,,,,,,,,,,,,,,,,0.00,-30.00M,9.00M,21.00M,-12.00M,1.00M,7.00M,4.00M,4.00M,3.00M,802.00M,1.00M,2.00M,3.00M,4.00M,7.00M,29.00M,19.00M,74.00M,37.00M,19.00M,38.00M,33.00M,32.00M,113.00M,58.00M,23.00M,33.00M,23.00M,23.00M,28.00M,467.00M,238.40M,-177.20M,8.00M,481.00M,30.10M,21.90M,11.30M,38.70M,50.83M,4.506M,9.239M,13.86M,170.74M,3.468M,170.71M,5.912M,9.00M,1.90M,2.114M,2.586M,3.20M,2.60M,0.40M,0.50M,0.30M,21.30M,19.20M,18.30M,6.10M,-2.10M,6.50M,0.70M,5.00M,0.10M,-0.10M,1.10M,1.20M,1.00M,0.10M,168.80M,2.10M,0.30M,0.30M,1.10M,0.80M,0.40M,-9.40M,74.20M,,,,,-3.10M,67.50M,,
Common Stock Payments,-222.00M,-307.00M,-212.00M,-986.00M,-627.00M,-434.00M,-327.00M,-320.00M,-421.00M,-291.00M,-346.00M,-314.00M,-169.00M,-502.00M,-400.00M,-265.00M,-767.00M,-1.079B,-667.00M,-325.00M,-497.00M,-344.00M,-229.00M,-226.00M,-339.00M,-29.00M,-256.00M,-304.00M,-133.00M,-1.00M,-41.00M,-106.00M,-79.00M,-270.00M,0.00,0.00,-11.00M,-2.00M,1.00M,-1.00M,-4.00M,,,0.00,-181.00M,-74.00M,-182.00M,-518.00M,-1.037B,-570.00M,-3.277B,-904.00M,-202.00M,-631.00M,-597.00M,-590.00M,-383.00M,-5.00M,-6.00M,-177.00M,-73.00M,-9.00M,-224.00M,-12.00M,-49.00M,-4.50M,-15.40M,-4.30M,-0.80M,-0.70M,-37.30M,-6.70M,-112.09M,-8.988M,-24.24M,-11.36M,-14.48M,-30.64M,-10.44M,-8.732M,-12.80M,-0.10M,0.024M,-0.624M,-18.10M,-15.00M,-1.20M,-0.20M,0.00,-1.80M,-4.20M,-4.60M,-9.80M,2.20M,-2.20M,,,,,,,,,,,,,,,,,,-22.30M,-21.10M,0.00,-2.80M,-1.20M,0.90M,0.00,-0.90M
Net Common Equity Issued (Purchased),-222.00M,-307.00M,-212.00M,-986.00M,-627.00M,-434.00M,-327.00M,-320.00M,-457.00M,-291.00M,-345.00M,-279.00M,-172.00M,-499.00M,-400.00M,-265.00M,-578.00M,-1.079B,-667.00M,-325.00M,-497.00M,-344.00M,-229.00M,-226.00M,30.00M,-29.00M,-256.00M,-304.00M,-133.00M,-1.00M,-41.00M,-106.00M,-79.00M,-300.00M,9.00M,21.00M,-23.00M,-1.00M,8.00M,3.00M,0.00,3.00M,802.00M,1.00M,-179.00M,-71.00M,-178.00M,-511.00M,-1.008B,-551.00M,-3.203B,-867.00M,-183.00M,-593.00M,-564.00M,-558.00M,-270.00M,53.00M,17.00M,-144.00M,-50.00M,14.00M,-196.00M,455.00M,189.40M,-181.70M,-7.40M,476.70M,29.30M,21.20M,-26.00M,32.00M,-61.26M,-4.482M,-15.00M,2.501M,156.26M,-27.17M,160.27M,-2.82M,-3.80M,1.80M,2.138M,1.962M,-14.90M,-12.40M,-0.80M,0.30M,0.30M,19.50M,15.00M,13.70M,-3.70M,0.10M,4.30M,0.70M,-5.20M,0.10M,-0.10M,1.10M,0.00,1.00M,0.10M,168.80M,0.90M,0.30M,0.30M,1.10M,-0.40M,0.40M,-9.40M,74.20M,-22.30M,-21.10M,0.00,-2.80M,-4.30M,68.40M,0.00,-0.90M
Total Common Dividends Paid,-369.00M,-372.00M,-376.00M,-375.00M,-338.00M,-341.00M,-345.00M,-345.00M,-306.00M,-309.00M,-312.00M,-315.00M,-271.00M,-276.00M,-282.00M,-282.00M,-240.00M,-199.00M,-203.00M,-206.00M,-143.00M,-145.00M,-133.00M,-133.00M,-120.00M,-122.00M,-109.00M,-111.00M,-97.00M,-97.00M,-83.00M,-83.00M,-84.00M,-28.00M,-29.00M,-28.00M,-29.00M,-28.00M,-29.00M,-28.00M,-85.00M,-84.00M,-78.00M,-77.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-369.00M,-372.00M,-376.00M,-375.00M,-338.00M,-341.00M,-345.00M,-345.00M,-306.00M,-309.00M,-312.00M,-315.00M,-271.00M,-276.00M,-282.00M,-282.00M,-240.00M,-199.00M,-203.00M,-206.00M,-143.00M,-145.00M,-133.00M,-133.00M,-120.00M,-122.00M,-109.00M,-111.00M,-97.00M,-97.00M,-83.00M,-83.00M,-84.00M,-28.00M,-29.00M,-28.00M,-29.00M,-28.00M,-29.00M,-28.00M,-85.00M,-84.00M,-78.00M,-77.00M,-78.00M,-78.00M,-79.00M,-64.00M,-66.00M,-66.00M,-66.00M,-73.00M,-48.00M,-49.00M,-49.00M,-38.00M,-31.00M,-27.00M,-26.00M,-22.00M,-21.00M,-20.00M,-21.00M,-17.00M,-15.60M,-12.80M,-11.50M,-10.70M,-0.50M,-14.20M,2.041B,-2.069B,-6.06M,-4.838M,-4.915M,-4.885M,-4.867M,-4.869M,-4.487M,-4.469M,-4.40M,-4.50M,-4.514M,-4.486M,13.50M,-4.50M,-4.50M,-4.50M,16.60M,-4.50M,-9.00M,-8.50M,14.20M,-8.50M,-8.60M,-8.50M,14.00M,-8.60M,-8.70M,-8.60M,-8.70M,-8.60M,-8.00M,-5.90M,-5.90M,-15.20M,5.10M,-5.10M,-5.00M,-5.10M,-5.10M,-4.00M,-5.00M,-5.40M,-5.40M,-4.60M,-4.60M,-4.70M,-4.20M,-3.60M
Proceeds from Stock Option Exercised,,,,,,,,,,,,,,,,,34.00M,-20.00M,5.00M,15.00M,10.00M,5.00M,8.00M,24.00M,13.00M,3.00M,5.00M,38.00M,23.00M,25.00M,2.00M,9.00M,7.00M,42.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,-12.00M,-37.00M,-24.00M,-25.00M,-53.00M,-12.00M,-43.00M,9.00M,60.00M,-11.00M,-13.00M,-53.00M,-43.00M,-19.00M,-187.00M,6.00M,-30.00M,33.00M,-17.00M,-1.00M,-8.00M,-5.00M,39.00M,23.00M,11.00M,3.00M,219.00M,35.00M,169.00M,19.00M,12.00M,-139.00M,2.00M,13.00M,11.00M,5.00M,1.00M,1.00M,-97.00M,-9.00M,7.00M,-801.00M,796.00M,-8.00M,-8.00M,2.00M,3.00M,8.00M,79.00M,14.00M,131.00M,63.00M,41.00M,26.00M,-13.00M,89.00M,10.00M,-12.00M,,,1.00M,-1.00M,,,-289.30M,0.00,-200.00M,-3.60M,-13.70M,0.10M,-2.055B,,,,,,-166.73M,-0.464M,167.19M,,-0.20M,0.10M,,,0.20M,-0.10M,,,-21.20M,-214.60M,-26.60M,26.60M,-29.60M,6.90M,-24.60M,24.60M,-29.00M,-8.20M,-8.20M,22.80M,-7.40M,-7.60M,-7.60M,,0.00,0.10M,-0.10M,0.10M,-0.10M,0.00,0.10M,,-0.10M,,0.10M,-0.10M,-0.10M,0.20M,-0.10M,
Cash from Financing,-523.00M,-649.00M,-1.447B,-378.00M,-987.00M,-779.00M,-829.00M,-573.00M,-329.00M,-615.00M,-676.00M,-652.00M,-1.433B,658.00M,-693.00M,-544.00M,-818.00M,-1.295B,-958.00M,526.00M,-614.00M,-489.00M,-515.00M,-312.00M,395.00M,-145.00M,109.00M,-522.00M,-188.00M,-54.00M,-672.00M,-319.00M,-64.00M,-273.00M,-217.00M,-512.00M,269.00M,-28.00M,-341.00M,916.00M,-54.00M,-85.00M,514.00M,914.00M,-265.00M,-147.00M,-254.00M,-941.00M,-1.045B,-603.00M,-1.123B,-1.06B,-191.00M,-704.00M,-566.00M,-727.00M,-1.289B,612.00M,-210.00M,-444.00M,-340.00M,-23.00M,-479.00M,1.049B,-144.40M,-84.00M,79.70M,13.20M,5.20M,40.20M,-649.20M,191.40M,2.710B,-9.325M,-20.13M,-29.57M,-131.36M,-205.44M,904.78M,-20.79M,-80.40M,-91.60M,35.10M,-77.20M,176.50M,253.00M,-45.10M,17.30M,48.40M,-257.20M,482.10M,2.20M,31.40M,-20.50M,-31.90M,-63.30M,27.50M,-15.20M,26.50M,-47.10M,51.00M,-47.30M,74.20M,102.90M,-5.50M,-26.10M,8.00M,15.50M,10.20M,29.30M,90.90M,40.10M,12.50M,-26.70M,-5.40M,86.70M,96.70M,-5.00M,-16.40M,-22.50M
Beginning Cash,2.137B,2.033B,2.777B,2.982B,3.551B,4.451B,4.658B,5.85B,5.176B,5.207B,4.463B,4.816B,5.949B,4.925B,3.778B,4.114B,5.301B,5.764B,4.87B,3.689B,4.191B,3.48B,3.647B,4.292B,1.908B,2.398B,1.857B,1.723B,2.549B,1.295B,1.559B,1.024B,2.829B,4.107B,4.133B,3.334B,2.352B,2.001B,1.887B,825.00M,1.605B,1.623B,1.715B,940.00M,2.767B,1.644B,1.431B,2.464B,3.109B,2.336B,1.696B,1.59B,1.029B,937.00M,436.00M,436.00M,737.00M,949.00M,686.00M,864.00M,681.00M,330.00M,239.00M,369.00M,309.60M,697.50M,740.90M,378.90M,319.60M,360.90M,232.80M,269.40M,91.16M,42.50M,125.74M,14.60M,12.98M,10.38M,8.509M,60.09M,7.80M,0.00,13.34M,11.20M,0.00,0.00,0.00,9.90M,0.00,0.00,0.00,19.80M,0.00,0.00,0.00,28.10M,0.00,0.00,0.00,26.20M,0.00,0.00,0.00,7.30M,0.00,0.00,0.00,8.20M,0.00,0.00,0.00,13.90M,0.00,0.00,0.00,51.70M,0.00,0.00,0.00,15.10M
Change in Cash,374.00M,145.00M,-738.00M,-248.00M,-469.00M,-919.00M,-150.00M,-1.187B,689.00M,-144.00M,661.00M,-378.00M,-1.057B,1.068B,1.176B,-385.00M,-1.139B,-398.00M,870.00M,1.246B,-475.00M,757.00M,-189.00M,-626.00M,2.385B,-514.00M,551.00M,167.00M,-803.00M,1.227B,-249.00M,511.00M,-1.831B,-1.226B,-32.00M,763.00M,948.00M,320.00M,146.00M,1.042B,-780.00M,-61.00M,-125.00M,786.00M,-1.803B,1.139B,216.00M,-1.029B,-643.00M,771.00M,614.00M,103.00M,566.00M,90.00M,497.00M,,-304.00M,-218.00M,266.00M,-176.00M,170.00M,342.00M,94.00M,-126.00M,-289.00M,-388.00M,261.00M,365.90M,61.40M,-39.70M,123.40M,-36.60M,178.28M,48.66M,-83.24M,111.14M,1.611M,2.606M,1.87M,-51.58M,52.20M,2.00M,-7.544M,2.144M,3.00M,1.60M,-3.20M,-0.20M,-12.00M,18.70M,6.90M,-3.70M,14.00M,-14.00M,11.10M,-11.10M,-2.00M,1.90M,6.30M,-11.20M,16.50M,-38.20M,-78.50M,119.20M,-32.60M,32.00M,-0.30M,,0.70M,-34.50M,32.30M,-4.20M,-75.50M,-53.50M,-30.00M,121.10M,42.80M,2.90M,-1.50M,-7.50M
Cash Foreign Exchange Adjustment,72.00M,-41.00M,-6.00M,43.00M,-100.00M,19.00M,-57.00M,-5.00M,-15.00M,113.00M,83.00M,25.00M,-76.00M,-44.00M,-29.00M,49.00M,-48.00M,-65.00M,24.00M,-65.00M,-27.00M,-46.00M,22.00M,-19.00M,-1.00M,24.00M,-10.00M,-33.00M,-23.00M,27.00M,-15.00M,24.00M,26.00M,-52.00M,6.00M,36.00M,34.00M,31.00M,-32.00M,20.00M,0.00,43.00M,33.00M,-11.00M,-24.00M,-16.00M,-3.00M,-4.00M,-2.00M,2.00M,26.00M,3.00M,-5.00M,2.00M,4.00M,,3.00M,6.00M,-3.00M,-2.00M,13.00M,9.00M,-3.00M,-4.00M,348.60M,0.10M,-304.40M,-3.90M,-2.10M,-1.60M,4.70M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Cash,2.583B,2.137B,2.033B,2.777B,2.982B,3.551B,4.451B,4.658B,5.85B,5.176B,5.207B,4.463B,4.816B,5.949B,4.925B,3.778B,4.114B,5.301B,5.764B,4.87B,3.689B,4.191B,3.48B,3.647B,4.292B,1.908B,2.398B,1.857B,1.723B,2.549B,1.295B,1.559B,1.024B,2.829B,4.107B,4.133B,3.334B,2.352B,2.001B,1.887B,825.00M,1.605B,1.623B,1.715B,940.00M,2.767B,1.644B,1.431B,2.464B,3.109B,2.336B,1.696B,1.59B,1.029B,937.00M,436.00M,436.00M,737.00M,949.00M,686.00M,864.00M,681.00M,330.00M,239.00M,369.20M,309.60M,697.50M,740.90M,378.90M,319.60M,360.90M,232.80M,269.44M,91.16M,42.50M,125.74M,14.60M,12.98M,10.38M,8.509M,60.10M,7.80M,0.00,13.34M,0.00,0.00,0.00,0.00,9.90M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issuance of Capital Stock,,,,,,,,,-36.00M,0.00,1.00M,35.00M,-3.00M,3.00M,0.00,0.00,,,,,,,,,,,,,,,,,0.00,-30.00M,9.00M,21.00M,-12.00M,1.00M,7.00M,4.00M,4.00M,3.00M,802.00M,1.00M,2.00M,3.00M,4.00M,7.00M,29.00M,19.00M,74.00M,37.00M,19.00M,38.00M,33.00M,32.00M,113.00M,58.00M,23.00M,33.00M,23.00M,23.00M,28.00M,467.00M,238.40M,-177.20M,8.00M,481.00M,30.10M,21.90M,11.30M,38.70M,50.83M,4.506M,9.239M,13.86M,170.74M,3.468M,170.71M,5.912M,9.00M,1.90M,2.114M,2.586M,3.20M,2.60M,0.40M,0.50M,0.30M,21.30M,19.20M,18.30M,6.10M,-2.10M,6.50M,0.70M,5.00M,0.10M,-0.10M,1.10M,1.20M,1.00M,0.10M,168.80M,2.10M,0.30M,0.30M,1.10M,0.80M,0.40M,-9.40M,74.20M,,,,,-3.10M,67.50M,,
Issuance of Debt,91.00M,78.00M,47.00M,1.915B,38.00M,15.00M,816.00M,498.00M,380.00M,0.00,0.00,0.00,500.00M,1.456B,197.00M,,0.00,0.00,0.00,1.446B,28.00M,0.00,0.00,0.00,525.00M,0.00,550.00M,,1.50B,0.00,1.40B,,150.00M,0.00,0.00,,300.00M,0.00,0.00,1.244B,989.00M,998.00M,-1.098B,1.098B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-11.00M,-11.00M,-882.00M,-907.00M,-7.00M,-7.00M,-930.00M,-415.00M,-6.00M,-4.00M,-6.00M,-5.00M,-1.447B,-4.00M,-21.00M,-3.00M,-4.00M,-30.00M,-76.00M,-403.00M,-4.00M,0.00,-200.00M,0.00,-64.00M,0.00,-300.00M,-180.00M,-1.65B,0.00,-1.962B,0.00,-60.00M,0.00,-208.00M,-510.00M,0.00,0.00,-223.00M,-294.00M,-965.00M,-201.00M,92.00M,-100.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,-222.00M,-307.00M,-212.00M,-986.00M,-627.00M,-434.00M,-327.00M,-320.00M,-421.00M,-291.00M,-346.00M,-314.00M,-169.00M,-502.00M,-400.00M,-265.00M,-767.00M,-1.079B,-667.00M,-325.00M,-497.00M,-344.00M,-229.00M,-226.00M,-339.00M,-29.00M,-256.00M,-304.00M,-133.00M,-1.00M,-41.00M,-106.00M,-79.00M,-270.00M,0.00,0.00,-11.00M,-2.00M,1.00M,-1.00M,-4.00M,,,0.00,-181.00M,-74.00M,-182.00M,-518.00M,-1.037B,-570.00M,-3.277B,-904.00M,-202.00M,-631.00M,-597.00M,-590.00M,-383.00M,-5.00M,-6.00M,-177.00M,-73.00M,-9.00M,-224.00M,-12.00M,-49.00M,-4.50M,-15.40M,-4.30M,-0.80M,-0.70M,-37.30M,-6.70M,-112.09M,-8.988M,-24.24M,-11.36M,-14.48M,-30.64M,-10.44M,-8.732M,-12.80M,-0.10M,0.024M,-0.624M,-18.10M,-15.00M,-1.20M,-0.20M,0.00,-1.80M,-4.20M,-4.60M,-9.80M,2.20M,-2.20M,,,,,,,,,,,,,,,,,,-22.30M,-21.10M,0.00,-2.80M,-1.20M,0.90M,0.00,-0.90M
Income Tax Paid Supplemental Data,,,,,1.361B,-817.00M,817.00M,,53.00M,94.00M,167.00M,96.00M,139.00M,168.00M,42.00M,95.00M,561.00M,453.00M,781.00M,298.00M,415.00M,155.00M,595.00M,459.00M,40.00M,104.00M,243.00M,,467.00M,34.00M,62.00M,142.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,452.00M,-227.00M,227.00M,,463.00M,-248.00M,248.00M,,101.00M,121.00M,107.00M,128.00M,115.00M,99.00M,118.00M,95.00M,115.00M,99.00M,124.00M,78.00M,121.00M,74.00M,123.00M,74.00M,124.00M,77.00M,160.00M,,96.00M,42.00M,119.00M,45.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
