Net Other Investing Changes,461.00M,2.00M,-3.00M,-9.00M,-6.00M,-4.00M,-4.00M,3.00M,-1.00M,0.00,8.00M,-1.00M,-1.00M,0.00,-2.00M,10.00M,6.00M,11.00M,14.00M,8.00M,29.00M,4.00M,,,,,,,,,,,,,,,-40.00M,0.00,40.00M,,40.00M,-448.00M,,,,,95.00M,-95.00M,,62.00M,-6.00M,-56.00M,,,,,1.711B,,-1.00M,1.00M,2.385B,-106.00M,6.00M,100.00M,1.242B,-348.00M,-215.00M,-268.00M,-91.00M,-514.00M,-635.00M,-654.00M,-1.135B,-1.144B,-1.139B,-206.00M,-874.00M,-466.00M,-243.00M,614.00M,-587.00M,105.00M,-38.00M,-36.00M,-1.251B,88.00M,-7.00M,-76.00M,-687.00M,-11.00M,-165.00M,-1.00M,-171.00M,-153.00M,-34.00M,643.00M,-77.00M,567.00M,551.00M,63.00M,29.00M,-162.00M,-115.00M,43.00M,360.00M,-141.00M,-782.00M,-363.00M,-1.151B,-4.00M,-1.00M,-3.00M,2.00M,-8.00M,-2.00M,5.00M,1.00M,-16.00M,0.00,2.00M
Cash from Investing,517.00M,-1.194B,-86.00M,-767.00M,-2.424B,-902.00M,-1.414B,119.00M,-457.00M,-218.00M,-1.123B,-260.00M,-1.414B,-614.00M,-912.00M,-438.00M,-881.00M,-553.00M,-198.00M,-214.00M,1.433B,-247.00M,875.00M,406.00M,-1.072B,-711.00M,-2.557B,-814.00M,836.00M,-1.005B,-585.00M,-3.003B,1.513B,98.00M,-1.949B,2.707B,1.649B,-2.588B,149.00M,-4.041B,-1.645B,-1.303B,-248.00M,-598.00M,1.715B,574.00M,-538.00M,137.00M,-2.225B,-385.00M,-531.00M,-681.00M,-618.00M,-1.922B,-450.00M,-196.00M,-443.00M,138.00M,494.00M,-287.00M,-1.758B,-1.216B,1.559B,-31.00M,974.00M,-105.00M,-350.00M,-407.00M,-1.014B,-568.00M,-823.00M,-877.00M,-1.701B,-1.341B,-1.369B,-378.00M,-6.72B,-902.00M,-432.00M,426.00M,-746.00M,13.00M,-344.00M,-356.00M,-1.675B,-280.00M,-353.00M,-566.00M,-1.072B,-345.00M,-486.00M,-352.00M,-458.00M,-474.00M,-237.00M,483.00M,-286.00M,410.00M,394.00M,-161.00M,-273.00M,-89.00M,-334.00M,-304.00M,-47.00M,-620.00M,-1.214B,-362.00M,-1.65B,-725.00M,-388.00M,-894.00M,22.00M,-489.00M,-418.00M,-345.00M,-474.00M,-372.00M,-216.00M,-369.00M
Net Change in Long Term Debt,2.575B,5.395B,4.385B,863.00M,698.00M,-273.00M,-376.00M,1.316B,331.00M,-25.00M,-20.00M,838.00M,-521.00M,-569.00M,1.069B,-13.00M,964.00M,-18.00M,-33.00M,-52.00M,166.00M,-36.00M,-63.00M,-706.00M,-13.00M,-20.00M,417.00M,-1.247B,-777.00M,-30.00M,-418.00M,-791.00M,764.00M,-44.00M,-39.00M,-812.00M,7.00M,-567.00M,-37.00M,-51.00M,1.894B,1.891B,-131.00M,1.756B,96.00M,-672.00M,-122.00M,-27.00M,-387.00M,-979.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Debt Issuance,2.575B,5.395B,4.385B,863.00M,698.00M,-273.00M,-376.00M,1.316B,331.00M,-25.00M,-20.00M,838.00M,-521.00M,-569.00M,1.069B,-13.00M,964.00M,-18.00M,-33.00M,-52.00M,166.00M,-36.00M,-63.00M,-706.00M,-13.00M,-20.00M,417.00M,-1.247B,-777.00M,-30.00M,-418.00M,-791.00M,411.00M,679.00M,-31.00M,-1.19B,-23.00M,-426.00M,-154.00M,-45.00M,1.894B,1.891B,-131.00M,1.756B,96.00M,-672.00M,-122.00M,-27.00M,-387.00M,-96.00M,-66.00M,-817.00M,-583.00M,-471.00M,-597.00M,-29.00M,-108.00M,-110.00M,-788.00M,-372.00M,-142.00M,-1.338B,-257.00M,-471.00M,-400.00M,266.00M,-470.00M,622.00M,202.00M,317.00M,235.00M,496.00M,676.00M,979.00M,1.703B,80.00M,1.026B,1.183B,-163.00M,21.00M,80.00M,-254.00M,-76.00M,11.00M,177.00M,-8.00M,-46.00M,-5.00M,-107.00M,-82.00M,-378.00M,-68.00M,-118.00M,265.00M,-2.00M,-254.00M,146.00M,-3.00M,14.00M,-3.00M,-16.00M,-4.00M,2.00M,-3.00M,122.00M,244.00M,472.00M,-1.00M,54.00M,429.00M,1.00M,-2.00M,355.00M,640.00M,-1.00M,-1.00M,1.00M,4.00M,-1.00M,11.00M
Common Stock Issuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.00M,60.00M,91.00M,-227.00M,24.00M,64.00M,139.00M,-274.00M,105.00M,108.00M,61.00M,-72.00M,20.00M,26.00M,26.00M,-24.00M,4.00M,4.00M,16.00M,-54.00M,7.00M,13.00M,34.00M,-76.00M,9.00M,38.00M,29.00M,-104.00M,75.00M,10.00M,19.00M,35.00M,17.00M,22.00M,19.00M,50.00M,-11.00M,-4.00M,30.00M,23.00M,310.00M,60.00M,41.00M,38.00M,32.00M,42.00M,103.00M,49.00M,46.00M,38.00M,14.00M,4.00M,8.00M,4.00M,10.00M,7.00M,9.00M,3.00M,4.00M,20.00M,2.00M,3.00M,10.00M,6.00M,7.00M,3.00M,7.00M,5.00M,4.00M,8.00M,10.00M
Common Stock Payments,0.00,0.00,-310.00M,-2.341B,-585.00M,-2.45B,-2.965B,-3.00B,-1.736B,-2.50B,-2.50B,-2.50B,-500.00M,-1.00B,-2.00B,-3.501B,-750.00M,-1.50B,-2.001B,-2.50B,-1.001B,-1.002B,-1.498B,-2.50B,-1.002B,-799.00M,-1.00B,,,,,,,,,,,,,,0.00,0.00,0.00,-50.00M,-354.00M,-519.00M,-906.00M,-1.158B,-958.00M,-871.00M,-586.00M,-360.00M,-444.00M,-325.00M,-525.00M,-404.00M,-832.00M,-905.00M,-645.00M,-495.00M,-433.00M,-115.00M,-204.00M,,,,,,,,,,0.00,-877.00M,-1.409B,-131.00M,-1.463B,-546.00M,-244.00M,-104.00M,-1.256B,-1.005B,-573.00M,-103.00M,-918.00M,-364.00M,-82.00M,-33.00M,-23.00M,-19.00M,-26.00M,-73.00M,-9.00M,-627.00M,-82.00M,,,,,,,,,,,,,,0.00,0.00,-109.00M,,-87.00M,-40.00M,,,-6.00M,-147.00M,-2.00M,-1.00M
Net Common Equity Issued (Purchased),0.00,0.00,-310.00M,-2.341B,-585.00M,-2.45B,-2.965B,-3.00B,-1.736B,-2.50B,-2.50B,-2.50B,-500.00M,-1.00B,-2.00B,-3.501B,-750.00M,-1.50B,-2.001B,-2.50B,-1.001B,-1.002B,-1.498B,-2.50B,-1.002B,-799.00M,-1.00B,,,,,,,,,,,,,,0.00,0.00,0.00,-50.00M,-354.00M,-519.00M,-906.00M,-1.158B,-958.00M,-1.022B,-526.00M,-269.00M,-671.00M,-301.00M,-461.00M,-265.00M,-1.106B,-800.00M,-537.00M,-434.00M,-505.00M,-95.00M,-178.00M,26.00M,-24.00M,4.00M,4.00M,16.00M,-54.00M,7.00M,13.00M,34.00M,-76.00M,-868.00M,-1.371B,-102.00M,-1.567B,-471.00M,-234.00M,-85.00M,-1.221B,-988.00M,-551.00M,-84.00M,-868.00M,-375.00M,-86.00M,-3.00M,0.00,291.00M,34.00M,-32.00M,29.00M,-595.00M,-40.00M,103.00M,-288.00M,46.00M,38.00M,14.00M,4.00M,8.00M,4.00M,10.00M,7.00M,9.00M,3.00M,4.00M,20.00M,2.00M,-106.00M,10.00M,-81.00M,-33.00M,3.00M,7.00M,-1.00M,-143.00M,6.00M,9.00M
Total Common Dividends Paid,-1.157B,-1.156B,-1.156B,-1.161B,-970.00M,-979.00M,-991.00M,-1.006B,-842.00M,-855.00M,-852.00M,-868.00M,-672.00M,-676.00M,-691.00M,-717.00M,-608.00M,-618.00M,-625.00M,-639.00M,-519.00M,-525.00M,-531.00M,-540.00M,-365.00M,-367.00M,-368.00M,-367.00M,-332.00M,-332.00M,-330.00M,-328.00M,,,,,-1.253B,637.00M,-319.00M,-318.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-1.157B,-1.156B,-1.156B,-1.161B,-970.00M,-979.00M,-991.00M,-1.006B,-842.00M,-855.00M,-852.00M,-868.00M,-672.00M,-676.00M,-691.00M,-717.00M,-608.00M,-618.00M,-625.00M,-639.00M,-519.00M,-525.00M,-531.00M,-540.00M,-365.00M,-367.00M,-368.00M,-367.00M,-332.00M,-332.00M,-330.00M,-328.00M,-312.00M,-312.00M,-311.00M,-309.00M,-308.00M,-308.00M,-319.00M,-318.00M,-305.00M,-305.00M,-305.00M,-305.00M,-291.00M,-295.00M,-300.00M,-306.00M,-270.00M,-274.00M,-276.00M,-276.00M,-237.00M,-238.00M,-241.00M,-240.00M,-200.00M,-205.00M,-207.00M,-208.00M,-168.00M,-168.00M,-169.00M,-143.00M,-143.00M,-143.00M,-143.00M,-143.00M,-143.00M,-143.00M,-143.00M,-142.00M,-143.00M,-142.00M,-149.00M,-148.00M,-125.00M,-125.00M,-127.00M,-127.00M,-130.00M,-134.00M,-136.00M,-137.00M,-139.00M,-142.00M,-141.00M,-142.00M,-140.00M,-165.00M,-126.00M,-126.00M,-124.00M,-173.00M,-97.00M,-86.00M,-178.00M,-85.00M,-86.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-85.00M,-84.00M,-86.00M,-85.00M,-85.00M,-86.00M,-86.00M,-86.00M,-86.00M,-86.00M,-87.00M,-69.00M
Proceeds from Stock Option Exercised,7.00M,4.00M,5.00M,42.00M,11.00M,9.00M,10.00M,51.00M,20.00M,51.00M,66.00M,174.00M,129.00M,45.00M,105.00M,42.00M,68.00M,55.00M,45.00M,231.00M,50.00M,32.00M,152.00M,109.00M,226.00M,387.00M,408.00M,76.00M,24.00M,25.00M,43.00M,28.00M,8.00M,26.00M,56.00M,24.00M,-1.00M,30.00M,42.00M,16.00M,2.00M,13.00M,-5.00M,0.00,1.00M,2.00M,26.00M,15.00M,13.00M,196.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,-22.00M,-3.00M,-5.00M,-226.00M,-10.00M,4.00M,-10.00M,-206.00M,-14.00M,-6.00M,-5.00M,-107.00M,-10.00M,-4.00M,-27.00M,-76.00M,15.00M,12.00M,9.00M,25.00M,5.00M,1.00M,-156.00M,-31.00M,-102.00M,36.00M,18.00M,-167.00M,-158.00M,0.00,-5.00M,-96.00M,-453.00M,0.00,7.00M,7.00M,15.00M,-163.00M,,,-42.00M,-14.00M,10.00M,-10.00M,-411.00M,-26.00M,2.00M,43.00M,3.00M,34.00M,76.00M,31.00M,277.00M,0.00,77.00M,41.00M,24.00M,0.00,24.00M,22.00M,0.00,-2.00M,25.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.00M,-691.00M,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Financing,1.403B,4.24B,2.919B,-2.823B,-856.00M,-3.689B,-4.332B,-2.845B,-2.241B,-3.335B,-3.311B,-2.463B,-1.574B,-2.204B,-1.544B,-4.265B,-311.00M,-2.069B,-2.605B,-2.935B,-1.299B,-1.53B,-2.096B,-3.668B,-1.256B,-763.00M,-525.00M,-1.705B,-1.243B,-337.00M,-710.00M,-1.187B,-346.00M,393.00M,-279.00M,-1.468B,-317.00M,-867.00M,-431.00M,-347.00M,1.549B,1.585B,-431.00M,1.391B,-959.00M,-1.51B,-1.30B,-1.433B,-1.599B,-1.162B,-792.00M,-1.331B,-920.00M,-1.01B,-1.222B,-493.00M,-1.042B,-1.115B,-1.508B,-992.00M,-717.00M,-1.603B,-579.00M,-588.00M,-534.00M,127.00M,-609.00M,495.00M,72.00M,181.00M,105.00M,388.00M,536.00M,-31.00M,183.00M,-170.00M,-530.00M,587.00M,-524.00M,-191.00M,-1.271B,-1.376B,-763.00M,-210.00M,-830.00M,-525.00M,-273.00M,-150.00M,-247.00M,44.00M,-470.00M,-226.00M,-413.00M,-1.194B,-139.00M,-237.00M,-320.00M,-42.00M,-34.00M,-74.00M,-97.00M,-81.00M,-79.00M,-78.00M,44.00M,168.00M,390.00M,-82.00M,-11.00M,347.00M,-191.00M,-77.00M,189.00M,521.00M,-84.00M,-80.00M,-86.00M,-225.00M,-82.00M,-49.00M
Beginning Cash,9.763B,9.167B,6.836B,7.813B,8.034B,8.121B,9.235B,8.887B,8.569B,8.737B,8.19B,8.795B,8.986B,8.605B,7.886B,11.30B,9.383B,9.157B,8.655B,11.73B,6.655B,7.533B,6.942B,9.088B,10.04B,8.694B,8.335B,10.34B,6.582B,6.305B,6.718B,10.05B,5.954B,5.05B,5.67B,5.359B,2.864B,4.468B,4.517B,9.215B,6.095B,4.599B,4.237B,3.268B,4.186B,5.619B,7.707B,7.042B,8.948B,7.156B,4.836B,6.118B,5.198B,7.567B,6.781B,5.412B,4.547B,4.961B,3.33B,3.204B,4.312B,6.184B,3.95B,4.633B,1.733B,1.879B,1.993B,2.333B,1.702B,816.00M,643.00M,633.00M,1.572B,1.502B,1.552B,1.01B,6.162B,4.772B,2.628B,3.354B,2.673B,2.777B,2.398B,2.183B,2.435B,3.154B,4.092B,4.42B,4.82B,5.58B,5.248B,5.469B,5.183B,4.857B,4.387B,3.73B,4.201B,3.483B,2.788B,2.084B,1.861B,2.438B,2.905B,2.342B,0.00,0.00,0.00,2.711B,0.00,0.00,0.00,2.938B,0.00,0.00,0.00,3.326B,0.00,0.00,0.00,1.863B
Change in Cash,-300.00M,622.00M,2.243B,-802.00M,-333.00M,-32.00M,-1.066B,410.00M,205.00M,-157.00M,515.00M,-625.00M,-159.00M,384.00M,734.00M,-3.428B,1.927B,237.00M,494.00M,-3.061B,5.132B,-838.00M,588.00M,-2.15B,-948.00M,1.334B,385.00M,-1.995B,3.76B,254.00M,-387.00M,-3.353B,4.098B,940.00M,-632.00M,286.00M,2.448B,-1.60B,-16.00M,-4.673B,3.116B,1.479B,322.00M,986.00M,-885.00M,-1.378B,-2.089B,637.00M,-1.931B,1.782B,2.311B,-1.284B,903.00M,-2.372B,771.00M,1.366B,902.00M,-414.00M,1.631B,126.00M,-1.108B,-1.872B,2.234B,-683.00M,2.90B,-146.00M,-114.00M,-340.00M,631.00M,886.00M,173.00M,10.00M,-939.00M,70.00M,-50.00M,542.00M,-5.152B,1.39B,2.144B,-726.00M,681.00M,-104.00M,379.00M,215.00M,-252.00M,-719.00M,-938.00M,-328.00M,-400.00M,-760.00M,332.00M,-221.00M,286.00M,-471.00M,470.00M,657.00M,-95.00M,718.00M,695.00M,704.00M,223.00M,-577.00M,-467.00M,563.00M,44.00M,-759.00M,-49.00M,395.00M,-1.003B,56.00M,443.00M,277.00M,611.00M,400.00M,-46.00M,-215.00M,-528.00M,241.00M,714.00M,1.036B
Cash Foreign Exchange Adjustment,22.00M,-25.00M,-3.00M,1.00M,-16.00M,-1.00M,-44.00M,8.00M,7.00M,21.00M,32.00M,20.00M,-27.00M,-3.00M,-15.00M,12.00M,-8.00M,-11.00M,8.00M,-17.00M,-54.00M,-40.00M,3.00M,4.00M,-5.00M,13.00M,-26.00M,-11.00M,-1.00M,23.00M,-26.00M,22.00M,-3.00M,-36.00M,12.00M,25.00M,47.00M,-4.00M,-33.00M,-25.00M,4.00M,17.00M,40.00M,-17.00M,-33.00M,-55.00M,1.00M,28.00M,25.00M,10.00M,9.00M,2.00M,17.00M,3.00M,15.00M,3.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Cash,9.485B,9.763B,9.167B,6.836B,7.637B,8.034B,8.121B,9.235B,8.813B,8.569B,8.737B,8.19B,8.801B,8.986B,8.605B,7.886B,11.30B,9.383B,9.157B,8.655B,11.73B,6.655B,7.533B,6.942B,9.088B,10.04B,8.694B,8.335B,10.34B,6.582B,6.305B,6.718B,10.05B,5.954B,5.05B,5.67B,5.359B,2.864B,4.468B,4.517B,9.215B,6.095B,4.599B,4.237B,3.268B,4.186B,5.619B,7.707B,7.042B,8.948B,7.156B,4.836B,6.118B,5.198B,7.567B,6.781B,5.412B,4.547B,4.961B,3.33B,3.204B,4.312B,6.184B,3.95B,4.633B,1.733B,1.879B,1.993B,2.333B,1.702B,816.00M,643.00M,633.00M,1.572B,1.502B,1.552B,1.01B,6.162B,4.772B,2.628B,3.354B,2.673B,2.777B,2.398B,2.183B,2.435B,3.154B,4.092B,4.42B,4.82B,5.58B,5.248B,5.469B,5.183B,4.857B,4.387B,4.527B,4.201B,3.483B,2.788B,2.084B,1.861B,2.438B,2.905B,2.342B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issuance of Capital Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.00M,60.00M,91.00M,-227.00M,24.00M,64.00M,139.00M,-274.00M,105.00M,108.00M,61.00M,-72.00M,20.00M,26.00M,26.00M,-24.00M,4.00M,4.00M,16.00M,-54.00M,7.00M,13.00M,34.00M,-76.00M,9.00M,38.00M,29.00M,-104.00M,75.00M,10.00M,19.00M,35.00M,17.00M,22.00M,19.00M,50.00M,-11.00M,-4.00M,30.00M,23.00M,310.00M,60.00M,41.00M,38.00M,32.00M,42.00M,103.00M,49.00M,46.00M,38.00M,14.00M,4.00M,8.00M,4.00M,10.00M,7.00M,9.00M,3.00M,4.00M,20.00M,2.00M,3.00M,10.00M,6.00M,7.00M,3.00M,7.00M,5.00M,4.00M,8.00M,10.00M
Issuance of Debt,5.768B,7.951B,6.433B,5.237B,3.852B,1.048B,961.00M,2.687B,1.201B,2.00M,2.00M,872.00M,2.00M,0.00,1.208B,115.00M,985.00M,0.00,0.00,761.00M,857.00M,20.00M,34.00M,51.00M,24.00M,16.00M,516.00M,15.00M,26.00M,10.00M,4.00M,20.00M,,,,,,,,,2.189B,1.929B,16.00M,1.827B,8.00M,0.00,0.00,5.00M,12.00M,28.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-3.193B,-2.556B,-2.048B,-4.374B,-3.154B,-1.321B,-1.337B,-1.371B,-870.00M,-27.00M,-22.00M,-34.00M,-523.00M,-569.00M,-139.00M,-128.00M,-21.00M,-18.00M,-33.00M,-813.00M,-691.00M,-56.00M,-97.00M,-757.00M,-37.00M,-36.00M,-99.00M,-1.262B,-803.00M,-40.00M,-422.00M,-811.00M,-35.00M,-44.00M,-39.00M,-812.00M,-34.00M,-567.00M,-37.00M,-51.00M,-295.00M,-38.00M,-147.00M,-71.00M,88.00M,-672.00M,-122.00M,-32.00M,-399.00M,-1.007B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,0.00,0.00,-310.00M,-2.341B,-585.00M,-2.45B,-2.965B,-3.00B,-1.736B,-2.50B,-2.50B,-2.50B,-500.00M,-1.00B,-2.00B,-3.501B,-750.00M,-1.50B,-2.001B,-2.50B,-1.001B,-1.002B,-1.498B,-2.50B,-1.002B,-799.00M,-1.00B,,,,,,,,,,,,,,0.00,0.00,0.00,-50.00M,-354.00M,-519.00M,-906.00M,-1.158B,-958.00M,-871.00M,-586.00M,-360.00M,-444.00M,-325.00M,-525.00M,-404.00M,-832.00M,-905.00M,-645.00M,-495.00M,-433.00M,-115.00M,-204.00M,,,,,,,,,,0.00,-877.00M,-1.409B,-131.00M,-1.463B,-546.00M,-244.00M,-104.00M,-1.256B,-1.005B,-573.00M,-103.00M,-918.00M,-364.00M,-82.00M,-33.00M,-23.00M,-19.00M,-26.00M,-73.00M,-9.00M,-627.00M,-82.00M,,,,,,,,,,,,,,0.00,0.00,-109.00M,,-87.00M,-40.00M,,,-6.00M,-147.00M,-2.00M,-1.00M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,AOR,,,,AOR,,,,AOR,,,,AOR,,,,AOR,,,,AOR,,,,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,Restated,,,,Restated,,,,Restated,,,,Restated,,,,Restated,,,,Restated,,,,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
