Total Common Dividends Paid,-353.00M,-351.00M,-352.00M,-352.00M,-333.00M,-333.00M,-333.00M,-333.00M,-315.00M,-314.00M,-304.00M,-303.00M,-293.00M,-291.00M,-295.00M,-287.00M,-286.00M,-282.00M,-268.00M,-269.00M,-266.00M,-266.00M,-267.00M,-266.00M,-268.00M,-265.00M,-266.00M,-450.00M,-439.00M,-453.00M,-474.00M,-350.00M,-349.00M,-349.00M,-347.00M,-348.00M,-347.00M,-348.00M,-347.00M,-347.00M,-347.00M,-346.00M,-346.00M,-346.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-353.00M,-351.00M,-352.00M,-352.00M,-333.00M,-333.00M,-333.00M,-333.00M,-315.00M,-314.00M,-304.00M,-303.00M,-293.00M,-291.00M,-295.00M,-287.00M,-286.00M,-282.00M,-268.00M,-269.00M,-266.00M,-266.00M,-267.00M,-266.00M,-268.00M,-265.00M,-266.00M,-450.00M,-439.00M,-453.00M,-474.00M,-350.00M,-349.00M,-349.00M,-347.00M,-348.00M,-347.00M,-348.00M,-347.00M,-347.00M,-347.00M,-346.00M,-346.00M,-346.00M,-346.00M,-330.00M,-329.00M,-330.00M,-291.00M,-297.00M,-296.00M,-296.00M,-268.00M,-268.00M,-268.00M,-267.00M,-266.00M,-269.00M,-268.00M,-267.00M,-266.00M,-358.00M,-26.00M,-181.00M,-159.00M,-176.00M,-140.00M,-145.00M,-143.00M,-140.00M,-139.00M,-141.00M,-135.00M,-136.00M,-136.00M,-176.00M,-26.00M,-43.00M,-43.00M,-45.00M,-36.00M,-50.00M,-50.00M,-60.00M,-59.10M,-59.10M,-58.90M,-58.90M,-108.70M,-105.90M,-105.50M,-97.30M,-103.00M,-111.10M,-101.80M,-94.00M,-97.00M,-108.70M,-96.20M,-82.80M,-108.30M,-95.60M,-95.40M,-81.80M
Proceeds from Stock Option Exercised,18.00M,19.00M,24.00M,51.00M,38.00M,40.00M,15.00M,12.00M,89.00M,18.00M,31.00M,12.00M,19.00M,19.00M,8.00M,9.00M,8.00M,8.00M,8.00M,8.00M,10.00M,7.00M,11.00M,7.00M,7.00M,8.00M,20.00M,12.00M,11.00M,19.00M,30.00M,12.00M,12.00M,11.00M,7.00M,8.00M,14.00M,12.00M,11.00M,11.00M,42.00M,-19.00M,19.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,-19.00M,-29.00M,-20.00M,-14.00M,-14.00M,-44.00M,-20.00M,-30.00M,-19.00M,355.00M,-19.00M,-4.00M,252.00M,39.00M,-10.00M,6.00M,-2.00M,-6.00M,-43.00M,-16.00M,-26.00M,-75.00M,-470.00M,-28.00M,-17.00M,-40.00M,-17.00M,-45.00M,-91.00M,-10.00M,-9.00M,-1.00M,5.00M,-21.00M,1.00M,-47.00M,1.00M,-19.00M,2.00M,,-3.00M,-5.00M,-9.00M,14.00M,-1.00M,400.00M,-293.00M,-38.00M,252.00M,-69.00M,21.00M,34.00M,11.00M,-31.00M,11.00M,20.00M,3.00M,-2.00M,-52.00M,-3.00M,-2.00M,-52.00M,85.00M,3.00M,-11.00M,0.00,-26.00M,-59.00M,-89.00M,126.00M,-159.00M,123.00M,-239.00M,155.00M,-120.00M,104.00M,13.00M,44.00M,-103.00M,97.00M,293.00M,-235.00M,-36.00M,20.00M,-63.10M,-10.00M,5.40M,-2.30M,-46.80M,-1.10M,1.10M,0.20M,-59.00M,29.10M,2.50M,-3.00M,-72.80M,15.10M,13.70M,0.60M,-61.60M,-10.60M,0.40M,0.70M
Cash from Financing,-271.00M,255.00M,-317.00M,275.00M,-284.00M,250.00M,-449.00M,264.00M,66.00M,-282.00M,-201.00M,1.184B,-60.00M,-218.00M,-64.00M,1.533B,-572.00M,1.689B,3.505B,208.00M,-476.00M,698.00M,38.00M,151.00M,-560.00M,18.00M,-182.00M,-102.00M,-537.00M,-136.00M,237.00M,-649.00M,-1.419B,562.00M,-250.00M,261.00M,-398.00M,203.00M,-915.00M,-638.00M,-755.00M,-208.00M,-614.00M,-320.00M,-194.00M,-2.114B,-143.00M,238.00M,-268.00M,-884.00M,-495.00M,147.00M,-609.00M,-694.00M,-585.00M,-101.00M,188.00M,-1.11B,-533.00M,1.436B,-742.00M,-1.409B,-4.00M,-472.00M,-57.00M,-928.00M,-289.00M,34.00M,-264.00M,-686.00M,-157.00M,15.00M,-743.00M,-200.00M,-340.00M,19.00M,-254.00M,-155.00M,181.00M,-27.00M,-263.00M,-433.00M,-1.676B,2.555B,-274.30M,-508.50M,-91.30M,-81.90M,-73.40M,-301.40M,-9.50M,-76.20M,-153.30M,-170.50M,-121.50M,-55.30M,-356.20M,-180.00M,-173.20M,-92.60M,-176.10M,-344.00M,-75.30M,-110.40M
Beginning Cash,2.178B,1.178B,1.314B,1.781B,2.321B,1.028B,1.099B,1.19B,1.545B,811.00M,889.00M,914.00M,1.897B,1.647B,960.00M,6.502B,7.265B,6.014B,1.825B,1.878B,2.763B,1.362B,914.00M,1.609B,1.644B,991.00M,772.00M,1.486B,1.70B,1.349B,721.00M,1.016B,1.071B,562.00M,487.00M,1.612B,2.735B,1.168B,2.524B,2.01B,2.374B,1.838B,2.149B,1.271B,182.00M,51.00M,162.00M,311.00M,440.00M,135.00M,380.00M,224.00M,279.00M,282.00M,174.00M,140.00M,153.00M,545.00M,360.00M,499.00M,555.00M,27.00M,499.00M,493.00M,616.00M,490.00M,503.00M,469.00M,461.00M,713.00M,696.00M,485.00M,1.377B,1.16B,825.00M,526.00M,58.00M,94.00M,34.00M,55.00M,664.00M,914.00M,2.703B,48.00M,43.90M,105.30M,55.00M,33.40M,67.70M,42.00M,39.70M,29.20M,60.80M,24.60M,71.50M,20.60M,198.60M,130.10M,66.40M,47.00M,46.60M,52.10M,52.70M,46.90M
Change in Cash,-1.056B,1.00B,-136.00M,-467.00M,-540.00M,1.293B,-71.00M,-91.00M,-355.00M,734.00M,-78.00M,-25.00M,-1.193B,250.00M,687.00M,-5.542B,-763.00M,1.251B,4.189B,-53.00M,-885.00M,1.401B,448.00M,-695.00M,-35.00M,653.00M,219.00M,-714.00M,-214.00M,351.00M,628.00M,-295.00M,-55.00M,509.00M,75.00M,-1.125B,-1.123B,1.567B,-1.356B,514.00M,-364.00M,536.00M,-311.00M,878.00M,1.089B,-53.00M,73.00M,-149.00M,-129.00M,305.00M,-245.00M,156.00M,-55.00M,-3.00M,108.00M,34.00M,-13.00M,-392.00M,185.00M,-139.00M,-30.00M,69.00M,-15.00M,8.00M,-112.00M,126.00M,-13.00M,34.00M,8.00M,-252.00M,17.00M,211.00M,-892.00M,217.00M,335.00M,299.00M,-365.00M,-36.00M,60.00M,-21.00M,-436.00M,-250.00M,-1.789B,2.655B,4.50M,-61.40M,50.30M,21.60M,-34.30M,25.70M,2.30M,10.50M,-31.60M,36.20M,-46.90M,50.90M,-178.00M,68.50M,63.70M,19.40M,0.30M,-5.50M,-0.60M,5.80M
Ending Cash,1.122B,2.178B,1.178B,1.314B,1.781B,2.321B,1.028B,1.099B,1.19B,1.545B,811.00M,889.00M,914.00M,1.897B,1.647B,960.00M,6.502B,7.265B,6.014B,1.825B,1.878B,2.763B,1.362B,914.00M,1.609B,1.644B,991.00M,772.00M,1.486B,1.70B,1.349B,721.00M,1.016B,1.071B,562.00M,487.00M,1.612B,2.735B,1.168B,2.524B,2.01B,2.374B,1.838B,2.149B,1.271B,182.00M,51.00M,162.00M,311.00M,440.00M,135.00M,380.00M,224.00M,279.00M,282.00M,174.00M,140.00M,153.00M,545.00M,360.00M,499.00M,555.00M,27.00M,499.00M,504.00M,616.00M,490.00M,503.00M,469.00M,461.00M,713.00M,696.00M,485.00M,1.377B,1.16B,825.00M,840.00M,58.00M,94.00M,34.00M,228.00M,664.00M,914.00M,2.703B,48.00M,43.90M,105.30M,55.00M,33.40M,67.70M,42.00M,39.70M,29.20M,60.80M,24.60M,71.50M,20.60M,198.60M,130.10M,66.40M,47.00M,46.60M,52.10M,52.70M
Issuance of Capital Stock,,,,,,,,,0.00,0.00,1.15B,,0.00,0.00,0.00,,0.00,1.868B,,,0.00,0.00,,,,,,,,,,,,,,,,,,,-28.00M,28.00M,,,-122.00M,122.00M,-44.00M,44.00M,-182.00M,37.00M,47.00M,98.00M,35.00M,42.00M,26.00M,81.00M,29.00M,37.00M,53.00M,103.00M,48.00M,192.00M,-106.00M,106.00M,42.00M,-52.00M,160.00M,231.00M,14.00M,4.00M,42.00M,18.00M,-13.00M,1.00M,15.00M,36.00M,-17.00M,17.00M,,,-14.00M,0.00,14.00M,,4.50M,37.10M,87.40M,,0.10M,0.00,50.00M,,0.10M,0.50M,0.20M,10.50M,87.90M,0.90M,3.60M,4.20M,0.40M,222.40M,0.70M,0.10M
Issuance of Debt,726.00M,686.00M,378.00M,942.00M,451.00M,976.00M,-43.00M,1.857B,854.00M,1.258B,-65.00M,2.044B,273.00M,1.315B,1.447B,1.921B,650.00M,138.00M,4.795B,1.206B,137.00M,1.055B,805.00M,1.588B,151.00M,1.065B,789.00M,382.00M,469.00M,529.00M,888.00M,141.00M,161.00M,600.00M,0.00,599.00M,0.00,1.398B,0.00,0.00,0.00,1.502B,236.00M,249.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-643.00M,-70.00M,-347.00M,-352.00M,-426.00M,-389.00M,-68.00M,-1.242B,-543.00M,-1.599B,-994.00M,-565.00M,-311.00M,-1.11B,-1.214B,-116.00M,-942.00M,-37.00M,-987.00M,-721.00M,-331.00M,-23.00M,-41.00M,-1.15B,-433.00M,-750.00M,-615.00M,-1.00M,-487.00M,-221.00M,-198.00M,-451.00M,-786.00M,-1.00M,-1.00M,-1.00M,-156.00M,-616.00M,-614.00M,-403.00M,-363.00M,-1.534B,-348.00M,-237.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,0.00,-190.00M,,,0.00,0.00,,,,,,,0.00,0.00,-93.00M,,0.00,0.00,0.00,,,,,,,,,,,,,,0.00,-500.00M,436.00M,-436.00M,0.00,-1.171B,0.00,-37.00M,-132.00M,-1.00M,1.00M,-54.00M,-100.00M,-254.00M,0.00,-8.00M,-7.00M,-75.00M,,,0.00,0.00,-100.00M,-200.00M,,,,,,,,,0.00,-19.00M,-496.00M,,-419.00M,-37.00M,-811.00M,-696.00M,-0.10M,-80.90M,,,,,,,,,,,-78.10M,0.10M,-0.10M,,0.00,-234.50M,-3.20M,-1.10M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,Restated,Restated,Restated,Restated,Restated,Restated,,,,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
