Common Stock Issuance,343.00M,14.00M,14.00M,13.00M,1.004B,14.00M,799.00M,21.00M,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,-13.00M,3.00M,4.00M,6.00M,-215.00M,103.00M,81.00M,31.00M,99.00M,134.00M,115.00M,171.00M,105.00M,5.00M,15.00M,8.00M,26.00M,24.00M,,,60.00M,26.00M,27.00M,14.00M,5.00M,8.00M,14.00M,14.00M,756.00M,1.00M,888.00M,59.00M,63.00M,64.00M,70.00M,80.00M,1.058B,54.00M,134.00M,77.00M,50.00M,44.00M,145.00M,1.193B,100.00M,43.00M,27.00M,60.00M,56.00M,29.00M,20.00M,57.00M,84.80M,42.00M,49.20M,,,,,,3.00M,1.20M,7.60M,,,,,,,,,
Common Stock Payments,,,,,,,,,,,,,,,,,0.00,0.00,-1.50B,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.00M,12.00M,-443.00M,-69.00M,-134.00M,-24.00M,-75.00M,-834.00M,-100.00M,0.00,-76.00M,,0.00,-38.00M,,,-13.00M,-75.00M,,,-13.00M,-20.00M,,,-13.00M,-20.00M,,,0.00,-20.00M,,,0.40M,0.00,-0.20M,-180.20M,,,,,0.00,-159.00M,,,0.00,-97.60M,0.00,-2.90M,0.00,0.00,0.00,-1.50M
Net Common Equity Issued (Purchased),343.00M,14.00M,14.00M,13.00M,1.004B,14.00M,799.00M,21.00M,0.00,0.00,,,,,,,17.00M,0.00,-1.50B,,25.00M,0.00,0.00,,,,,,,,,,-13.00M,3.00M,4.00M,6.00M,-215.00M,103.00M,81.00M,31.00M,99.00M,134.00M,115.00M,171.00M,105.00M,5.00M,15.00M,8.00M,26.00M,24.00M,,,48.00M,38.00M,-416.00M,-55.00M,-129.00M,-16.00M,-61.00M,-820.00M,656.00M,1.00M,812.00M,59.00M,63.00M,26.00M,70.00M,80.00M,1.045B,-21.00M,134.00M,77.00M,37.00M,24.00M,145.00M,1.193B,87.00M,23.00M,27.00M,60.00M,56.00M,9.00M,20.00M,57.00M,85.20M,42.00M,49.00M,-180.20M,,,,,3.00M,-157.80M,7.60M,,0.00,-97.60M,0.00,-2.90M,0.00,0.00,0.00,-1.50M
Preferred Stock Issuance,-1.00M,990.00M,-1.00M,974.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preferred Stock Payments,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-96.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Preferred Equity Issued (Purchased),-1.00M,990.00M,-1.00M,974.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-96.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Common Dividends Paid,-678.00M,-678.00M,-663.00M,-649.00M,-636.00M,-636.00M,-600.00M,-599.00M,-625.00M,-625.00M,-600.00M,-600.00M,-601.00M,-591.00M,-570.00M,-570.00M,-569.00M,-570.00M,-551.00M,-564.00M,-564.00M,-563.00M,-554.00M,-553.00M,-552.00M,-551.00M,-543.00M,-542.00M,-541.00M,-541.00M,-335.00M,-335.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-678.00M,-678.00M,-663.00M,-649.00M,-636.00M,-636.00M,-600.00M,-599.00M,-625.00M,-625.00M,-600.00M,-600.00M,-601.00M,-591.00M,-570.00M,-570.00M,-569.00M,-570.00M,-551.00M,-564.00M,-564.00M,-563.00M,-554.00M,-553.00M,-552.00M,-551.00M,-543.00M,-542.00M,-541.00M,-541.00M,-335.00M,-335.00M,-335.00M,-337.00M,-326.00M,-331.00M,-327.00M,-322.00M,-319.00M,-316.00M,-314.00M,-312.00M,-300.00M,-296.00M,-294.00M,-301.00M,-272.00M,-278.00M,116.00M,-278.00M,-662.00M,-265.00M,-405.00M,-402.00M,-392.00M,-289.00M,-293.00M,-290.00M,-256.00M,-266.00M,-267.00M,431.00M,-964.00M,-265.00M,-265.00M,-262.00M,571.00M,-1.095B,-241.00M,-238.00M,-153.00M,-306.00M,-220.00M,-232.00M,-211.00M,-208.00M,-207.00M,1.009B,-1.424B,-206.00M,-206.00M,-206.00M,-205.00M,-205.00M,-204.10M,-203.60M,-203.20M,-203.10M,-208.90M,-209.10M,-154.30M,-154.10M,-153.30M,-154.60M,-185.70M,-115.70M,-127.70M,-104.20M,-112.80M,-113.30M,-113.00M,-112.90M,-108.70M,-109.00M
Proceeds from Stock Option Exercised,,,,,,,,,,,,0.00,-7.00M,0.00,0.00,7.00M,-16.00M,0.00,1.00M,15.00M,-24.00M,1.00M,4.00M,19.00M,1.00M,1.00M,2.00M,5.00M,7.00M,2.00M,6.00M,8.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,219.00M,455.00M,176.00M,-33.00M,-13.00M,66.00M,-5.00M,-19.00M,-7.00M,40.00M,-10.00M,-22.00M,6.00M,21.00M,-10.00M,-33.00M,-31.00M,20.00M,-10.00M,-15.00M,-22.00M,4.00M,-7.00M,-9.00M,-3.00M,35.00M,-7.00M,-10.00M,-20.00M,79.00M,-10.00M,-3.00M,-49.00M,33.00M,-11.00M,-9.00M,-19.00M,29.00M,-27.00M,3.00M,-17.00M,18.00M,-35.00M,-6.00M,-2.00M,19.00M,-4.00M,-1.00M,-403.00M,50.00M,373.00M,-390.00M,-9.00M,95.00M,-24.00M,-9.00M,66.00M,30.00M,-41.00M,-3.00M,-48.00M,-773.00M,694.00M,-54.00M,35.00M,-81.00M,-610.00M,603.00M,42.00M,59.00M,281.00M,-43.00M,-293.00M,14.00M,43.00M,-67.00M,187.00M,-330.00M,-15.00M,4.00M,122.00M,196.00M,247.00M,-59.00M,571.70M,-229.00M,268.20M,-23.90M,299.10M,45.60M,-12.10M,-34.00M,-14.50M,-0.90M,-1.90M,5.20M,0.00,-0.40M,-0.30M,-0.40M,-17.00M,-0.30M,-3.30M,-0.30M
Cash from Financing,743.00M,365.00M,1.189B,1.433B,1.413B,282.00M,318.00M,947.00M,543.00M,-235.00M,-122.00M,1.596B,-1.015B,5.064B,205.00M,-3.00M,169.00M,890.00M,-4.462B,801.00M,325.00M,-1.258B,312.00M,-57.00M,-645.00M,-548.00M,-380.00M,246.00M,606.00M,-144.00M,536.00M,-731.00M,797.00M,592.00M,107.00M,-294.00M,-90.00M,278.00M,199.00M,-347.00M,286.00M,463.00M,-83.00M,919.00M,-614.00M,1.334B,844.00M,27.00M,-292.00M,-447.00M,112.00M,-700.00M,-1.287B,996.00M,-1.351B,-319.00M,-409.00M,-393.00M,-595.00M,-1.32B,-1.735B,-1.096B,29.00M,-476.00M,-1.483B,-113.00M,-284.00M,-777.00M,139.00M,-191.00M,581.00M,2.317B,627.00M,46.00M,-97.00M,778.00M,466.00M,288.00M,840.00M,1.12B,121.00M,1.541B,-204.00M,142.00M,-261.80M,685.70M,-132.40M,-213.50M,222.00M,-96.80M,73.90M,-402.10M,-54.20M,-257.10M,-228.50M,-233.70M,-51.90M,-285.90M,-37.40M,-81.60M,106.80M,-166.50M,66.50M,-86.40M
Beginning Cash,582.00M,481.00M,550.00M,591.00M,449.00M,427.00M,579.00M,505.00M,427.00M,471.00M,1.022B,541.00M,5.716B,281.00M,334.00M,383.00M,1.37B,960.00M,2.821B,2.036B,1.931B,2.008B,1.531B,1.501B,2.166B,1.571B,1.296B,1.424B,1.761B,1.526B,1.071B,2.11B,2.032B,1.362B,1.419B,1.67B,1.808B,1.01B,1.08B,1.542B,1.606B,706.00M,1.201B,986.00M,1.876B,717.00M,642.00M,678.00M,675.00M,611.00M,570.00M,948.00M,820.00M,752.00M,785.00M,511.00M,377.00M,1.009B,1.001B,533.00M,2.858B,1.012B,634.00M,397.00M,1.751B,1.482B,1.109B,857.00M,473.00M,87.00M,151.00M,290.00M,617.00M,1.241B,489.00M,622.00M,761.00M,415.00M,375.00M,613.00M,1.06B,300.00M,583.00M,80.00M,448.20M,63.70M,56.90M,109.40M,52.10M,113.90M,119.40M,166.00M,152.80M,124.10M,36.30M,45.40M,35.70M,29.90M,33.00M,37.40M,45.40M,30.30M,37.10M,33.80M
Change in Cash,-9.00M,101.00M,-69.00M,-41.00M,142.00M,22.00M,-152.00M,74.00M,78.00M,-44.00M,-551.00M,481.00M,-5.273B,5.435B,-53.00M,-49.00M,586.00M,410.00M,-1.861B,785.00M,-443.00M,-77.00M,477.00M,30.00M,-665.00M,595.00M,275.00M,-128.00M,-337.00M,235.00M,455.00M,-1.039B,78.00M,670.00M,-57.00M,-251.00M,-138.00M,798.00M,-70.00M,-462.00M,-64.00M,900.00M,-495.00M,215.00M,-890.00M,1.159B,75.00M,-36.00M,3.00M,64.00M,41.00M,-378.00M,150.00M,68.00M,-33.00M,274.00M,134.00M,-631.00M,6.00M,469.00M,-1.562B,1.123B,338.00M,237.00M,-861.00M,252.00M,373.00M,252.00M,401.00M,386.00M,-64.00M,-139.00M,-327.00M,-624.00M,752.00M,-133.00M,-139.00M,346.00M,41.00M,-239.00M,-447.00M,760.00M,-283.00M,503.00M,-367.80M,384.50M,6.80M,-52.50M,57.30M,-61.80M,-5.50M,-46.60M,13.20M,28.70M,-39.30M,-9.10M,9.80M,5.70M,-3.10M,-4.40M,-8.00M,15.10M,-6.80M,3.30M
Cash Foreign Exchange Adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00M,2.00M,-1.00M,,-40.00M,40.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Cash,573.00M,582.00M,481.00M,550.00M,591.00M,449.00M,427.00M,579.00M,505.00M,427.00M,471.00M,1.022B,541.00M,5.716B,281.00M,334.00M,383.00M,1.37B,960.00M,2.821B,463.00M,1.931B,2.008B,1.531B,1.501B,2.166B,1.571B,1.296B,1.424B,1.761B,1.526B,1.071B,2.11B,2.032B,1.362B,1.419B,1.67B,1.808B,1.01B,1.08B,1.542B,1.606B,706.00M,1.201B,986.00M,1.876B,717.00M,642.00M,678.00M,675.00M,611.00M,570.00M,948.00M,820.00M,752.00M,785.00M,511.00M,377.00M,1.009B,1.001B,533.00M,2.858B,1.012B,634.00M,397.00M,1.751B,1.482B,1.109B,874.00M,473.00M,87.00M,151.00M,290.00M,617.00M,1.241B,489.00M,622.00M,761.00M,415.00M,375.00M,613.00M,1.06B,300.00M,583.00M,80.00M,448.20M,63.70M,56.90M,109.40M,52.10M,113.90M,119.40M,166.00M,152.80M,124.10M,36.30M,45.40M,35.70M,29.90M,33.00M,37.40M,45.40M,30.30M,37.10M
Cash from Discontinued Operations Adjustment,,,,,,,,,,,,,463.00M,-68.00M,49.00M,30.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Capital Stock,342.00M,1.004B,13.00M,987.00M,1.004B,14.00M,799.00M,21.00M,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,-13.00M,3.00M,4.00M,6.00M,-215.00M,103.00M,81.00M,31.00M,99.00M,134.00M,115.00M,171.00M,105.00M,5.00M,15.00M,8.00M,26.00M,24.00M,,,60.00M,26.00M,27.00M,14.00M,5.00M,8.00M,14.00M,14.00M,756.00M,1.00M,888.00M,59.00M,63.00M,64.00M,70.00M,80.00M,1.058B,54.00M,134.00M,77.00M,50.00M,44.00M,145.00M,1.193B,100.00M,43.00M,27.00M,60.00M,56.00M,29.00M,20.00M,57.00M,84.80M,42.00M,49.20M,,,,,,3.00M,1.20M,7.60M,,,,,,,,,
Issuance of Debt,1.018B,1.225B,2.373B,2.872B,1.761B,973.00M,1.937B,2.081B,1.253B,2.228B,1.114B,2.633B,1.248B,6.057B,2.874B,1.14B,2.533B,1.725B,-1.538B,2.411B,2.008B,46.00M,1.339B,1.773B,701.00M,1.161B,823.00M,1.009B,1.822B,1.905B,329.00M,392.00M,1.555B,516.00M,499.00M,0.00,288.00M,1.087B,912.00M,451.00M,1.052B,1.293B,148.00M,1.916B,1.181B,1.22B,1.495B,898.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-158.00M,-1.641B,-710.00M,-1.744B,-703.00M,-135.00M,-1.813B,-537.00M,-78.00M,-1.878B,-626.00M,-415.00M,-2.392B,-423.00M,-2.089B,-547.00M,-1.765B,-285.00M,-864.00M,-1.046B,-1.098B,-746.00M,-470.00M,-1.287B,-255.00M,-968.00M,-791.00M,-747.00M,-564.00M,-1.056B,-57.00M,-821.00M,-636.00M,377.00M,-59.00M,40.00M,-64.00M,-619.00M,-448.00M,-516.00M,-802.00M,-402.00M,-11.00M,-866.00M,-1.604B,391.00M,-390.00M,-600.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,,,,,0.00,0.00,-1.50B,,0.00,0.00,0.00,,0.00,0.00,0.00,-96.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,-12.00M,12.00M,-443.00M,-69.00M,-134.00M,-24.00M,-75.00M,-834.00M,-100.00M,0.00,-76.00M,,0.00,-38.00M,,,-13.00M,-75.00M,,,-13.00M,-20.00M,,,-13.00M,-20.00M,,,0.00,-20.00M,,,0.40M,0.00,-0.20M,-180.20M,,,,,0.00,-159.00M,,,0.00,-97.60M,0.00,-2.90M,0.00,0.00,0.00,-1.50M
Income Tax Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00M,,-73.00M,73.00M,283.00M,61.00M,-12.00M,12.00M,655.00M,4.00M,6.00M,105.00M,419.00M,9.00M,181.00M,568.00M,732.00M,-264.00M,241.00M,23.00M,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324B,,-339.00M,339.00M,322.00M,689.00M,-135.00M,135.00M,98.00M,248.00M,183.00M,204.00M,206.00M,219.00M,241.00M,151.00M,541.00M,-230.00M,105.00M,125.00M,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
