Common Stock Payments,-0.185M,-0.168M,-0.185M,-0.183M,-0.188M,-0.19M,-0.164M,-0.164M,,,,,,,,,,,,,-0.165M,0.026M,0.315M,-0.341M,-0.341M,-0.346M,-0.329M,-0.326M,-0.327M,-0.327M,-0.292M,-0.327M,-0.324M,-0.92M,0.307M,-0.307M,,,,,0.009M,0.06M,-0.069M,,-0.118M,,0.1769M,-0.1769M,,,,,,,,,,,,,0.0010M,0.00,-0.1936M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Common Equity Issued (Purchased),-0.185M,-0.168M,-0.185M,-0.183M,-0.188M,-0.19M,-0.164M,-0.164M,-0.165M,-0.177M,0.199M,0.222M,0.265M,57.48M,0.234M,0.195M,0.18M,0.216M,0.20M,0.217M,-0.465M,0.326M,0.315M,-0.341M,-0.341M,-0.346M,-0.329M,-0.326M,-0.327M,-0.327M,-0.292M,-0.327M,-0.324M,-0.92M,0.307M,-0.307M,0.568M,,-0.152M,0.152M,0.401M,0.06M,-0.069M,,-0.1333M,0.00,0.1769M,-0.1616M,0.0547M,0.0704M,0.1083M,0.0660M,19.36M,0.0513M,0.0646M,0.1125M,0.1763M,0.1439M,0.1123M,0.0263M,-1.566M,1.733M,-0.1460M,0.0548M,-0.6054M,-0.2645M,0.6476M,0.5699M,0.2898M,0.3141M,0.3397M,0.3346M,0.2888M,0.3026M,0.2932M,0.3310M,0.2747M,0.2574M,0.3351M,0.2468M,0.20M,0.30M,0.30M,0.20M,0.10M,0.20M,0.20M,0.10M,0.30M,0.10M,0.10M,0.10M,0.30M,0.10M,0.10M,0.10M,0.10M,0.10M,0.00,0.10M,0.10M,0.00,0.00,0.10M
Total Common Dividends Paid,-6.458M,-6.476M,-5.882M,-5.877M,-5.872M,-5.87M,-5.154M,-5.147M,-5.148M,-5.144M,-4.821M,-4.815M,-4.518M,-4.511M,-4.249M,-4.204M,-4.199M,-4.193M,-3.769M,-3.763M,-3.008M,-3.759M,-3.751M,-3.369M,-3.365M,-3.36M,-3.18M,-3.176M,-3.175M,-3.173M,-2.998M,-2.989M,-2.99M,-2.988M,-2.849M,-2.836M,-2.826M,-2.818M,-2.686M,-2.683M,-2.274M,-1.931M,-1.961M,-1.791M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-6.458M,-6.476M,-5.882M,-5.877M,-5.872M,-5.87M,-5.154M,-5.147M,-5.148M,-5.144M,-4.821M,-4.815M,-4.518M,-4.511M,-4.249M,-4.204M,-4.199M,-4.193M,-3.769M,-3.763M,-3.008M,-3.759M,-3.751M,-3.369M,-3.365M,-3.36M,-3.18M,-3.176M,-3.175M,-3.173M,-2.998M,-2.989M,-2.99M,-2.988M,-2.849M,-2.836M,-2.826M,-2.818M,-2.686M,-2.683M,-2.274M,-1.931M,-1.961M,-1.791M,-1.932M,-2.078M,-2.008M,-1.791M,-1.784M,-1.780M,-1.741M,-1.725M,-1.520M,-1.516M,-1.480M,-1.466M,-1.455M,-1.447M,-1.413M,-1.475M,-0.8303M,-1.990M,-1.376M,-1.365M,-1.358M,-0.9898M,-1.533M,-1.522M,-1.336M,-1.332M,-1.328M,-1.326M,-1.322M,-1.318M,-1.291M,-1.285M,-1.282M,-1.282M,-1.232M,-1.227M,-1.20M,-1.30M,-1.10M,-1.20M,-1.10M,-1.20M,-1.00M,-1.00M,-1.10M,-0.90M,-1.00M,-0.80M,-1.10M,-0.90M,-0.60M,-0.70M,-0.70M,-0.70M,-0.70M,-0.70M,-0.70M,-0.60M,-0.70M,-0.70M
Cash from Other Financing Activities,0.00,0.00,0.00,-0.692M,0.00,0.00,-0.491M,-0.719M,0.00,0.00,0.00,-0.692M,0.00,0.00,0.00,-0.77M,,,,,,,,,,,,,,,,,,0.609M,-0.609M,,-7.425M,7.157M,1.102M,-0.834M,,,0.227M,-0.227M,-2.103M,1.419M,0.4976M,-0.4976M,-1.124M,-0.2611M,-0.4559M,1.300M,0.4348M,-1.704M,0.9339M,0.3351M,-0.0000M,0.3018M,-0.3018M,,,0.4455M,-0.4455M,,,,,,,,,,,,,,,,,,,,-0.10M,0.10M,,,,,,,,,-0.10M,0.10M,0.00,-0.10M,,,,,,,,
Cash from Financing,50.31M,16.74M,12.70M,4.769M,96.19M,26.56M,20.53M,-3.319M,35.95M,51.84M,6.687M,-16.24M,44.54M,27.06M,1.462M,-5.843M,34.60M,28.08M,20.84M,-25.40M,5.87M,19.54M,9.215M,-26.10M,24.07M,12.06M,22.79M,-17.08M,20.20M,13.69M,-6.817M,-22.39M,-2.941M,19.14M,-12.78M,-25.71M,12.57M,10.36M,-3.989M,-32.31M,7.179M,6.213M,-9.603M,-25.24M,-9.019M,4.142M,9.038M,-2.450M,4.160M,7.860M,0.4109M,-8.708M,11.51M,15.50M,6.280M,-12.55M,20.58M,8.531M,-1.558M,-7.199M,0.1356M,-0.0742M,-1.900M,-6.271M,-4.683M,1.249M,-0.3255M,-12.67M,1.707M,4.651M,-2.920M,-12.50M,6.775M,9.780M,-0.3792M,-5.858M,9.892M,10.67M,6.125M,-10.98M,9.60M,6.70M,-1.20M,-9.00M,5.20M,2.10M,1.00M,-9.00M,-2.10M,7.60M,-3.30M,-3.80M,5.40M,5.30M,-2.70M,-4.30M,2.00M,3.50M,-0.50M,-5.80M,0.50M,5.50M,-2.00M,-8.70M
Beginning Cash,4.32M,7.254M,7.975M,6.089M,6.215M,4.512M,5.996M,5.614M,3.386M,2.419M,5.70M,4.178M,1.536M,3.266M,3.315M,2.855M,3.781M,2.104M,16.17M,4.574M,2.285M,2.529M,4.791M,3.356M,1.792M,2.21M,2.608M,3.361M,2.046M,1.737M,2.047M,2.637M,1.77M,1.828M,1.984M,1.643M,2.743M,9.256M,10.14M,2.828M,0.728M,1.614M,3.277M,1.611M,2.619M,3.184M,2.889M,2.593M,0.9047M,0.9088M,4.276M,4.488M,2.351M,2.366M,2.767M,2.488M,0.6061M,3.919M,7.064M,1.612M,0.8964M,10.29M,11.65M,3.109M,1.348M,2.374M,2.301M,2.458M,1.018M,1.430M,0.6340M,1.188M,1.508M,4.008M,3.013M,4.606M,3.613M,3.685M,1.299M,2.357M,1.50M,3.70M,4.20M,2.60M,0.90M,2.70M,6.80M,4.80M,3.90M,5.30M,2.20M,2.20M,1.00M,1.40M,1.30M,1.40M,0.50M,0.30M,0.50M,0.40M,1.10M,0.40M,0.50M,1.20M
Change in Cash,2.665M,-2.934M,-0.721M,1.886M,-0.126M,1.703M,-1.484M,0.382M,2.228M,0.967M,-3.281M,1.522M,2.642M,-1.73M,-0.049M,0.46M,-0.926M,1.677M,-14.07M,11.60M,2.289M,-0.244M,-2.262M,1.435M,1.564M,-0.418M,-0.398M,-0.753M,1.315M,0.309M,-0.31M,-0.59M,0.867M,-0.058M,-0.156M,0.341M,-1.09M,-6.513M,-0.884M,7.312M,2.09M,-0.886M,-1.663M,1.666M,-1.007M,-0.5648M,0.2948M,0.2961M,1.688M,-0.0040M,-3.367M,-0.2123M,2.137M,-0.0153M,-0.4011M,0.2798M,1.882M,-3.313M,-3.144M,5.452M,0.7154M,-9.396M,-1.356M,8.540M,1.760M,-1.026M,0.0726M,-0.1572M,1.440M,-0.4120M,0.7963M,-0.5543M,-0.3200M,-2.500M,0.9959M,-1.594M,0.9928M,-0.0719M,2.386M,-1.058M,0.90M,-2.20M,-0.60M,1.70M,1.70M,-1.80M,-4.00M,1.90M,0.90M,-1.30M,-1.90M,,1.20M,-0.40M,0.10M,-0.10M,0.50M,0.20M,-0.30M,0.10M,-0.60M,0.70M,-0.20M,-0.60M
Ending Cash,6.985M,4.32M,7.254M,7.975M,6.089M,6.215M,4.512M,5.996M,5.614M,3.386M,2.419M,5.70M,4.178M,1.536M,3.266M,3.315M,2.855M,3.781M,2.104M,16.17M,4.574M,2.285M,2.529M,4.791M,3.356M,1.792M,2.21M,2.608M,3.361M,2.046M,1.737M,2.047M,2.637M,1.77M,1.828M,1.984M,1.643M,2.743M,9.256M,10.14M,2.818M,0.728M,1.614M,3.277M,1.611M,2.619M,3.184M,2.889M,2.593M,0.9047M,0.9088M,4.276M,4.488M,2.351M,2.366M,2.767M,2.488M,0.6061M,3.919M,7.064M,1.612M,0.8964M,10.29M,11.65M,3.109M,1.348M,2.374M,2.301M,2.458M,1.018M,1.430M,0.6340M,1.188M,1.508M,4.008M,3.013M,4.606M,3.613M,3.685M,1.299M,2.40M,1.50M,3.70M,4.20M,2.60M,0.90M,2.70M,6.80M,4.80M,3.90M,5.30M,2.20M,2.20M,1.00M,1.40M,1.30M,1.00M,0.50M,0.30M,0.50M,0.40M,1.10M,0.40M,0.50M
Issuance of Capital Stock,,,,,,,,,-0.165M,-0.177M,0.199M,0.222M,0.265M,57.48M,0.234M,0.195M,0.18M,0.216M,0.20M,0.217M,-0.30M,0.30M,,,,,,,,,,,,,,,,,,,,,,,-0.0153M,0.00,-0.0000M,0.0153M,0.0547M,0.0704M,0.1083M,0.0660M,19.79M,0.0513M,0.0646M,0.1125M,0.1763M,0.1439M,0.1123M,0.0263M,-1.567M,1.733M,0.0477M,0.0548M,-0.6054M,-0.2645M,0.6476M,0.5699M,0.2898M,0.3141M,0.3397M,0.3346M,0.2888M,0.3026M,0.2932M,0.3310M,0.2747M,0.2574M,0.3351M,0.2468M,0.20M,0.30M,0.30M,0.20M,0.10M,0.20M,0.20M,0.10M,0.30M,0.10M,0.10M,0.10M,0.30M,0.10M,0.10M,0.10M,0.10M,0.10M,0.00,0.10M,0.10M,0.00,0.00,0.10M
Issuance of Debt,69.83M,93.09M,6.64M,30.08M,112.03M,16.68M,48.20M,27.35M,41.08M,0.00,69.21M,0.587M,33.98M,-4.173M,5.80M,0.839M,45.77M,32.38M,6.481M,,0.00,0.00,49.98M,,33.12M,17.24M,22.45M,0.083M,26.49M,0.00,0.00,,0.091M,29.10M,-0.10M,,33.93M,-29.10M,0.00,29.10M,0.364M,0.471M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-12.87M,-69.71M,12.13M,-18.56M,-9.777M,15.95M,-21.86M,-24.64M,0.183M,57.16M,-57.90M,-11.54M,14.81M,-21.73M,-0.323M,-1.903M,-6.558M,-0.328M,17.92M,-21.86M,9.343M,22.97M,-37.32M,-22.39M,-5.337M,-1.476M,3.852M,-13.66M,-2.791M,17.19M,-3.527M,-19.07M,0.282M,-6.665M,-9.526M,-22.57M,17.42M,6.023M,-2.253M,-58.05M,8.688M,7.613M,-7.80M,-23.22M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,-0.185M,-0.168M,-0.185M,-0.183M,-0.188M,-0.19M,-0.164M,-0.164M,,,,,,,,,,,,,-0.165M,0.026M,0.315M,-0.341M,-0.341M,-0.346M,-0.329M,-0.326M,-0.327M,-0.327M,-0.292M,-0.327M,-0.324M,-0.92M,0.307M,-0.307M,,,,,0.009M,0.06M,-0.069M,,-0.118M,,0.1769M,-0.1769M,,,,,,,,,,,,,0.0010M,0.00,-0.1936M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Income Tax Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212M,,-3.404M,3.404M,,,,,,,,,,,,,,,,,,,,,1.90M,1.20M,0.40M,
Interest Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.410M,,-1.062M,1.062M,,,,,,,,,,,,,,,,,,,,,0.80M,0.60M,0.60M,0.70M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
