Common Stock Issuance,233.50M,3.80M,4.00M,3.10M,236.60M,3.90M,604.00M,3.70M,4.10M,286.40M,39.80M,6.40M,6.30M,6.80M,5.70M,4.30M,4.60M,5.50M,6.50M,5.90M,7.90M,6.30M,7.20M,8.90M,7.60M,12.00M,6.90M,17.20M,7.10M,346.40M,12.60M,17.40M,9.30M,7.20M,4.20M,3.70M,3.80M,3.80M,3.20M,3.60M,10.00M,0.20M,0.20M,0.20M,0.20M,0.30M,0.20M,0.60M,0.30M,0.20M,5.60M,2.10M,16.30M,3.50M,1.10M,1.00M,0.70M,7.20M,13.40M,18.70M,149.70M,2.40M,1.40M,7.30M,3.90M,1.90M,3.70M,345.20M,730.80M,1.20M,2.90M,,15.10M,-13.50M,8.40M,5.10M,2.034B,2.612M,4.279M,1.40M,-334.27M,0.97M,6.10M,652.10M,1.00M,2.60M,3.50M,3.30M,1.70M,1.60M,6.80M,208.50M,3.40M,0.90M,0.80M,0.60M,3.50M,1.10M,1.40M,1.40M,0.30M,0.60M,0.50M,0.70M
Common Stock Payments,0.00,0.00,0.00,0.00,0.00,0.00,-0.40M,-3.60M,-1.30M,0.00,-1.50M,-4.40M,-1.30M,-0.20M,-0.50M,-7.40M,-0.10M,-0.10M,-0.20M,-20.00M,0.00,0.00,-0.20M,-10.00M,-0.10M,-0.10M,-0.30M,-7.60M,0.00,0.00,-0.10M,-9.90M,0.00,-0.10M,-0.30M,-2.70M,-0.10M,0.00,0.00,-1.40M,-1.70M,0.00,-0.10M,-0.80M,0.20M,0.00,-0.20M,0.00,0.00,0.00,-0.60M,-1.50M,-0.60M,-0.10M,-81.10M,-5.90M,0.10M,-0.10M,-0.20M,-1.40M,-0.40M,0.00,0.00,-3.70M,-1.90M,-0.80M,-1.00M,-345.00M,-51.10M,0.00,-2.50M,,-0.50M,-0.30M,-0.30M,,-3.118M,-0.36M,-31.72M,-37.60M,-18.06M,-0.939M,-2.20M,-107.70M,-22.00M,-85.10M,-76.00M,-23.30M,-29.90M,-1.80M,-47.20M,-56.60M,-44.20M,-14.50M,-10.90M,-73.50M,-25.90M,-12.90M,-23.50M,-14.00M,-15.70M,-19.40M,-19.50M,-14.30M
Net Common Equity Issued (Purchased),233.50M,3.80M,4.00M,3.10M,236.60M,3.90M,603.60M,0.10M,2.80M,286.40M,38.30M,2.00M,5.00M,6.60M,5.20M,-3.10M,4.50M,5.40M,6.30M,-14.10M,7.90M,6.30M,7.00M,-1.10M,7.50M,11.90M,6.60M,9.60M,7.10M,346.40M,12.50M,7.50M,9.30M,7.10M,3.90M,1.00M,3.70M,3.80M,3.20M,2.20M,8.30M,0.20M,0.10M,-0.60M,0.40M,0.30M,0.00,0.60M,0.30M,0.20M,5.00M,0.60M,15.70M,3.40M,-80.00M,-4.90M,0.80M,7.10M,13.20M,17.30M,149.30M,2.40M,1.40M,3.60M,2.00M,1.10M,2.70M,0.20M,679.70M,1.20M,0.40M,,14.60M,-13.80M,8.10M,5.10M,2.031B,2.252M,-27.44M,-36.20M,-352.33M,0.031M,3.90M,544.40M,-21.00M,-82.50M,-72.50M,-20.00M,-28.20M,-0.20M,-40.40M,151.90M,-40.80M,-13.60M,-10.10M,-72.90M,-22.40M,-11.80M,-22.10M,-12.60M,-15.40M,-18.80M,-19.00M,-13.60M
Preferred Stock Issuance,0.00,0.00,0.00,,485.70M,-0.10M,394.40M,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Preferred Equity Issued (Purchased),0.00,0.00,0.00,,485.70M,-0.10M,394.40M,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Common Dividends Paid,-74.70M,-74.70M,-74.60M,-74.50M,-70.80M,-70.80M,-66.00M,-65.70M,-58.90M,-57.00M,-56.70M,-56.50M,-53.20M,-53.00M,-49.70M,-49.60M,-49.40M,-49.30M,-82.50M,-82.20M,-82.10M,-82.00M,-78.70M,-78.50M,-78.30M,-78.10M,-74.80M,-74.70M,-74.40M,-68.40M,-65.30M,-65.10M,-64.50M,-64.60M,-64.50M,-64.20M,-64.20M,-63.80M,-63.90M,-63.70M,-63.70M,-63.40M,-63.10M,-63.10M,-63.20M,-63.10M,-63.00M,-63.10M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Preferred Dividends Paid,-19.40M,-8.20M,-19.40M,-9.10M,-11.60M,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-94.10M,-82.90M,-94.00M,-83.60M,-82.40M,-70.80M,-66.00M,-65.70M,-58.90M,-57.00M,-56.70M,-56.50M,-53.20M,-53.00M,-49.70M,-49.60M,-49.40M,-49.30M,-82.50M,-82.20M,-82.10M,-82.00M,-78.70M,-78.50M,-78.30M,-78.10M,-74.80M,-74.70M,-74.40M,-68.40M,-65.30M,-65.10M,-64.50M,-64.60M,-64.50M,-64.20M,-64.20M,-63.80M,-63.90M,-63.70M,-63.70M,-63.40M,-63.10M,-63.10M,-63.20M,-63.10M,-63.00M,-63.10M,-63.00M,-63.10M,-63.00M,-63.00M,-62.70M,-62.80M,-63.70M,-62.70M,-62.70M,-62.70M,-62.60M,-62.30M,-60.60M,-60.70M,-60.60M,-61.20M,-60.10M,-76.00M,-75.90M,-72.00M,-60.90M,-60.30M,-60.10M,-60.20M,-66.20M,-52.60M,-60.90M,-59.30M,-33.07M,-32.72M,-32.70M,-33.30M,-31.99M,-31.91M,-31.80M,-30.00M,-28.20M,-28.90M,-29.50M,-29.80M,-28.30M,-28.20M,-28.30M,-26.80M,-26.20M,-25.70M,-25.80M,-26.30M,-23.30M,-27.30M,-25.60M,-25.90M,-23.90M,-24.10M,-24.20M,-24.50M
Cash from Other Financing Activities,-5.90M,-7.70M,-0.20M,-4.00M,0.10M,-30.90M,-15.20M,,-4.50M,-9.10M,-130.70M,,-3.40M,0.00,0.00,-0.30M,0.00,-136.80M,-93.50M,,,,,,0.00,-3.20M,,,0.00,0.00,-3.40M,,-53.90M,0.00,0.00,-8.20M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.286M,0.073M,0.113M,0.10M,334.86M,0.14M,0.20M,,0.00,0.00,0.30M,0.10M,0.10M,-0.20M,-0.60M,0.20M,0.30M,0.10M,0.00,0.10M,0.10M,0.20M,-0.20M,0.60M,,,,
Cash from Financing,288.50M,194.80M,-132.90M,16.00M,1.004B,360.40M,87.30M,17.00M,299.30M,638.10M,196.20M,-64.90M,153.70M,408.70M,207.50M,20.60M,182.20M,-145.00M,-2.75B,-698.80M,179.00M,378.80M,212.70M,25.10M,293.80M,319.50M,-30.30M,-137.90M,164.20M,171.90M,-3.30M,-158.30M,260.60M,282.70M,-68.20M,-193.70M,-212.40M,440.70M,-222.90M,205.30M,-461.50M,137.50M,55.30M,-746.90M,-165.80M,922.40M,457.40M,-697.90M,-105.10M,367.40M,303.50M,-638.70M,-108.50M,380.30M,-145.00M,-586.80M,-526.80M,909.50M,-130.10M,-352.90M,-82.90M,443.30M,-219.60M,-641.70M,-73.80M,-78.00M,254.20M,-573.40M,-10.90M,102.80M,-319.70M,-805.70M,-94.20M,-162.80M,-43.80M,-359.70M,5.896B,-164.28M,59.82M,-157.20M,30.25M,47.55M,217.40M,327.60M,-17.70M,-3.10M,-26.80M,-115.60M,-8.10M,-108.40M,97.60M,86.20M,-55.80M,28.50M,32.20M,-93.00M,55.50M,-33.90M,8.60M,-188.90M,3.50M,0.70M,23.40M,-125.60M
Beginning Cash,37.00M,32.40M,160.80M,121.10M,53.80M,81.10M,44.70M,38.40M,28.30M,32.80M,39.20M,36.00M,16.10M,15.70M,23.70M,15.50M,31.70M,361.00M,34.90M,24.90M,17.30M,18.00M,38.00M,26.80M,14.90M,44.50M,101.40M,36.30M,12.30M,52.80M,38.50M,11.50M,22.20M,59.90M,62.50M,9.20M,10.90M,7.40M,110.60M,16.40M,84.50M,248.90M,135.20M,20.60M,25.10M,45.90M,77.40M,34.60M,17.70M,23.00M,100.90M,32.90M,22.80M,57.90M,83.40M,69.40M,932.50M,258.20M,588.00M,29.50M,39.90M,16.40M,44.50M,27.30M,29.90M,34.70M,68.60M,31.10M,41.50M,47.00M,69.90M,127.90M,117.70M,141.50M,111.80M,193.00M,51.03M,50.90M,78.10M,43.50M,23.75M,49.80M,64.50M,60.80M,32.50M,36.70M,40.40M,30.80M,28.30M,29.40M,92.30M,26.30M,62.90M,31.30M,41.30M,28.50M,18.50M,48.70M,36.20M,40.40M,36.70M,36.80M,53.90M,16.10M
Change in Cash,111.40M,4.60M,-128.40M,39.70M,67.30M,-27.30M,36.40M,6.30M,10.10M,-4.50M,-6.40M,3.20M,-9.80M,0.40M,-8.00M,8.20M,-11.40M,-329.30M,326.10M,10.00M,7.60M,-0.40M,-20.00M,11.20M,12.30M,-29.60M,-56.90M,65.10M,24.00M,-40.50M,14.30M,27.00M,-10.70M,-37.70M,-2.60M,53.30M,-1.70M,3.50M,-103.20M,94.20M,-68.10M,-164.40M,113.70M,114.60M,22.70M,-64.40M,-15.80M,43.50M,17.20M,-5.30M,-78.10M,68.00M,10.30M,-35.10M,-25.50M,14.00M,-863.10M,674.30M,-329.80M,558.50M,-10.40M,23.70M,-28.10M,17.20M,-2.60M,-4.80M,-33.90M,37.50M,-32.90M,23.60M,3.50M,-58.00M,10.20M,-23.80M,29.70M,-81.20M,144.00M,0.124M,-27.23M,34.60M,19.90M,-26.10M,-14.60M,3.60M,28.30M,-4.20M,-3.70M,9.60M,2.50M,-1.10M,-62.80M,65.90M,-36.60M,31.60M,-10.00M,12.80M,10.00M,-30.00M,12.40M,-4.30M,3.70M,-0.10M,-17.00M,37.70M
Ending Cash,148.40M,37.00M,32.40M,160.80M,121.10M,53.80M,81.10M,44.70M,38.40M,28.30M,32.80M,39.20M,36.00M,16.10M,15.70M,23.70M,45.20M,31.70M,361.00M,34.90M,24.90M,17.30M,18.00M,38.00M,26.50M,14.90M,44.50M,101.40M,36.30M,12.30M,52.80M,38.50M,11.50M,22.20M,59.90M,62.50M,9.20M,10.90M,7.40M,110.60M,16.40M,84.50M,248.90M,135.20M,20.60M,25.10M,45.90M,77.40M,34.60M,17.70M,23.00M,100.90M,33.10M,22.80M,57.90M,83.40M,69.40M,932.50M,258.20M,588.00M,29.50M,39.90M,16.40M,44.50M,27.30M,29.90M,34.70M,68.60M,54.30M,41.50M,47.00M,69.90M,127.90M,117.70M,141.50M,111.80M,193.00M,51.03M,50.90M,78.10M,41.50M,23.75M,49.80M,64.50M,60.80M,32.50M,36.70M,40.40M,30.80M,28.30M,29.40M,92.30M,26.30M,62.90M,31.30M,41.30M,28.50M,18.50M,48.70M,36.20M,40.40M,36.70M,36.80M,53.90M
Cash from Discontinued Operations Adjustment,,,,,,,,,,,,,,,,,0.00,135.60M,-128.30M,-6.80M,-0.10M,-0.10M,,,,,,,,,,,,,,,,,,,,,,,,-17.40M,17.40M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Capital Stock,233.50M,3.80M,4.00M,3.10M,722.30M,3.80M,998.40M,3.70M,4.10M,286.40M,39.80M,6.40M,6.30M,6.80M,5.70M,4.30M,4.60M,5.50M,6.50M,5.90M,7.90M,6.30M,7.20M,8.90M,7.60M,12.00M,6.90M,17.20M,7.10M,346.40M,12.60M,17.40M,9.30M,7.20M,4.20M,3.70M,3.80M,3.80M,3.20M,3.60M,10.00M,0.20M,0.20M,0.20M,0.20M,0.30M,0.20M,0.60M,0.30M,0.20M,5.60M,2.10M,16.30M,3.50M,1.10M,1.00M,0.70M,7.20M,13.40M,18.70M,149.70M,2.40M,1.40M,7.30M,3.90M,1.90M,3.70M,345.20M,730.80M,1.20M,2.90M,,15.10M,-13.50M,8.40M,5.10M,2.034B,2.612M,4.279M,1.40M,-334.27M,0.97M,6.10M,652.10M,1.00M,2.60M,3.50M,3.30M,1.70M,1.60M,6.80M,208.50M,3.40M,0.90M,0.80M,0.60M,3.50M,1.10M,1.40M,1.40M,0.30M,0.60M,0.50M,0.70M
Issuance of Debt,0.00,850.00M,47.20M,452.80M,350.00M,0.00,588.40M,361.60M,500.00M,750.00M,1.974B,26.20M,429.00M,458.30M,255.40M,277.90M,,,,,265.80M,958.30M,288.60M,113.80M,448.40M,43.90M,461.00M,354.30M,0.00,0.00,991.40M,,494.70M,0.00,395.30M,,1.524B,0.00,0.00,,494.90M,1.60M,381.80M,581.70M,-202.80M,456.10M,705.10M,0.90M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,155.00M,-568.40M,-89.90M,-352.30M,14.00M,458.30M,-1.418B,-279.00M,-140.10M,-332.20M,-1.628B,-36.60M,-223.70M,-3.20M,-3.40M,-204.30M,227.10M,35.70M,-2.020B,-1.271B,-3.90M,-503.80M,-4.20M,-9.10M,-83.80M,345.00M,-423.10M,-427.10M,231.50M,-106.10M,-938.50M,-100.70M,-273.50M,-23.50M,-10.20M,-2.80M,-961.40M,-11.10M,-4.30M,-0.90M,159.50M,199.10M,-263.50M,-1.265B,-2.70M,529.10M,-184.70M,-636.30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,0.00,0.00,0.00,0.00,0.00,0.00,-0.40M,-3.60M,-1.30M,0.00,-1.50M,-4.40M,-1.30M,-0.20M,-0.50M,-7.40M,-0.10M,-0.10M,-0.20M,-20.00M,0.00,0.00,-0.20M,-10.00M,-0.10M,-0.10M,-0.30M,-7.60M,0.00,0.00,-0.10M,-9.90M,0.00,-0.10M,-0.30M,-2.70M,-0.10M,0.00,0.00,-1.40M,-1.70M,0.00,-0.10M,-0.80M,0.20M,0.00,-0.20M,0.00,0.00,0.00,-0.60M,-1.50M,-0.60M,-0.10M,-81.10M,-5.90M,0.10M,-0.10M,-0.20M,-1.40M,-0.40M,0.00,0.00,-3.70M,-1.90M,-0.80M,-1.00M,-345.00M,-51.10M,0.00,-2.50M,,-0.50M,-0.30M,-0.30M,,-3.118M,-0.36M,-31.72M,-37.60M,-18.06M,-0.939M,-2.20M,-107.70M,-22.00M,-85.10M,-76.00M,-23.30M,-29.90M,-1.80M,-47.20M,-56.60M,-44.20M,-14.50M,-10.90M,-73.50M,-25.90M,-12.90M,-23.50M,-14.00M,-15.70M,-19.40M,-19.50M,-14.30M
Income Tax Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50M,62.90M,83.40M,3.40M,43.10M,79.10M,161.80M,4.20M,4.00M,4.60M,67.50M,25.30M,47.80M,40.40M,93.10M,3.30M,-134.10M,-8.40M,128.60M,16.40M,41.60M,0.40M,76.80M,,86.10M,26.10M,132.50M,5.50M,68.35M,59.67M,97.58M,1.40M,1.612M,23.99M,88.70M,1.50M,32.30M,19.30M,76.10M,,36.10M,19.00M,61.70M,,0.00,20.10M,55.70M,,37.80M,30.50M,49.60M,,,,,
Interest Paid Supplemental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.90M,81.00M,117.20M,101.10M,108.80M,76.10M,108.80M,76.30M,164.90M,38.40M,164.80M,36.40M,153.10M,34.40M,153.00M,42.50M,193.70M,31.20M,178.40M,39.00M,235.90M,37.00M,195.00M,28.70M,188.90M,8.20M,267.80M,53.10M,-198.99M,355.48M,45.51M,42.50M,39.58M,40.42M,41.30M,31.40M,34.60M,27.30M,32.70M,23.50M,33.70M,24.00M,32.60M,12.10M,30.00M,15.20M,30.50M,10.40M,33.00M,15.40M,25.00M,15.90M,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
