Net Change in Long Term Debt,161.00M,85.00M,-170.00M,159.00M,0.00,-228.00M,0.00,-150.00M,0.00,0.00,0.00,-70.00M,-180.00M,-1.00M,0.00,0.00,0.00,-939.00M,-2.598B,1.028B,322.00M,1.247B,1.00M,-2.00M,-1.142B,-1.884B,290.00M,155.00M,671.00M,1.396B,2.365B,657.00M,15.00M,-940.00M,0.00,,-69.00M,1.484B,,,0.00,0.00,0.072M,-100.07M,797.54M,-0.26M,-1.317M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Change in Short Term Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.00M,-308.00M,19.00M,37.00M,18.00M,-55.00M,,17.82M,230.18M,-92.56M,92.56M,169.04M,13.31M,-95.31M,-87.04M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Debt Issuance,161.00M,85.00M,-170.00M,159.00M,0.00,-228.00M,0.00,-150.00M,0.00,0.00,0.00,-70.00M,-180.00M,-1.00M,0.00,0.00,0.00,-939.00M,-2.598B,1.028B,322.00M,1.247B,1.00M,-2.00M,-1.142B,-1.884B,290.00M,155.00M,671.00M,1.396B,2.365B,657.00M,15.00M,-651.00M,-308.00M,19.00M,-32.00M,1.502B,-52.00M,-3.00M,17.82M,82.51M,55.18M,-7.509M,866.78M,13.05M,-96.62M,-87.04M,-634.00M,-125.19M,-26.69M,1.193B,173.52M,172.10M,1.130B,154.47M,0.169M,-286.83M,-52.84M,-56.67M,-146.64M,542.96M,0.153M,-135.05M,-187.22M,164.62M,405.66M,-215.55M,-4.367M,-42.06M,-72.72M,33.61M,-68.87M,-326.41M,-110.69M,530.36M,254.31M,-260.71M,268.73M,70.13M,439.20M,-110.98M,10.48M,188.40M,48.00M,-134.80M,40.40M,42.20M,282.60M,-45.60M,107.90M,11.00M,-5.10M,72.50M,18.10M,64.60M,0.70M,-140.60M,-54.80M,550.30M,104.50M,25.60M,26.30M,39.20M,43.80M,151.30M,-25.50M,-56.20M,31.40M,-33.00M,-60.90M,22.30M,-73.30M,374.80M,-4.70M,-1.10M,-5.00M,25.20M,-1.80M,-7.70M
Common Stock Issuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.00M,0.00,2.00M,,,-42.00M,16.00M,26.00M,-33.00M,2.267B,12.00M,12.00M,3.628M,11.73M,10.64M,2.00M,0.633M,3.436M,23.90M,8.037M,8.78M,5.786M,21.62M,7.77M,8.51M,6.993M,12.29M,4.174M,1.036M,-3.855M,20.53M,7.771M,3.331M,9.69M,9.766M,11.28M,4.241M,4.862M,6.844M,566.92M,3.431M,12.01M,7.867M,9.39M,2.801M,0.279M,2.874M,4.251M,7.831M,439.78M,11.62M,6.072M,-1.00M,9.565M,656.74M,0.60M,0.20M,98.70M,0.20M,0.80M,2.70M,3.40M,1.60M,3.90M,0.80M,2.00M,2.40M,2.90M,0.00,195.70M,0.70M,0.60M,0.30M,1.30M,1.90M,1.10M,-0.90M,2.50M,0.70M,131.90M,-0.50M,0.60M,0.00,0.50M,0.30M,0.40M,0.70M,,0.20M,0.80M,0.10M,
Common Stock Payments,,,,,,,,,,,,,,,,,,,,,-34.00M,-567.00M,-779.00M,-484.00M,-748.00M,0.00,-249.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,2.764M,-14.12M,-155.55M,,,,2.085M,-2.085M,,,,,443.00M,-443.00M,,,,,0.856M,-0.856M,0.044M,-27.00M,-16.01M,,-0.003M,0.00,0.00,-20.34M,-3.50M,-12.10M,,,0.00,-21.40M,0.30M,-0.30M,0.00,0.00,0.00,-0.40M,,,,,,,,,,,,,,,,,,,,,,,,,-0.60M,0.00,0.00,-4.10M
Net Common Equity Issued (Purchased),,,,,,,,,,,,,,,,,,,,,-34.00M,-567.00M,-779.00M,-484.00M,-748.00M,0.00,-249.00M,0.00,-2.00M,0.00,2.00M,,0.00,-42.00M,16.00M,26.00M,-33.00M,2.267B,12.00M,12.00M,3.628M,11.73M,10.64M,2.00M,0.633M,3.436M,23.90M,8.037M,8.78M,5.786M,21.62M,7.77M,11.27M,-7.126M,-143.27M,4.174M,1.036M,-3.855M,22.62M,5.686M,3.331M,9.69M,9.766M,11.28M,447.24M,-438.14M,6.844M,566.92M,3.431M,12.01M,8.723M,8.534M,2.845M,-26.72M,-13.13M,4.251M,7.828M,439.78M,11.62M,-14.27M,-4.50M,-2.535M,656.74M,0.60M,0.20M,77.30M,0.50M,0.50M,2.70M,3.40M,1.60M,3.50M,-0.90M,2.00M,2.40M,2.90M,0.00,195.70M,0.70M,0.60M,0.30M,1.30M,1.90M,1.10M,-0.90M,2.50M,0.70M,131.90M,-0.50M,0.60M,0.00,0.50M,0.30M,0.40M,0.70M,,-0.40M,0.80M,0.10M,-4.10M
Preferred Stock Issuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1.227B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Preferred Equity Issued (Purchased),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1.227B,,,-98.00M,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Common Dividends Paid,-94.00M,-94.00M,-94.00M,-94.00M,-95.00M,-96.00M,-96.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-94.00M,-95.00M,-94.00M,-94.00M,-95.00M,-94.00M,-94.00M,-95.00M,-97.00M,-79.00M,-80.00M,-97.00M,-97.00M,-86.00M,-86.00M,-85.00M,-84.00M,-77.00M,-76.00M,-230.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-94.00M,-94.00M,-94.00M,-94.00M,-95.00M,-96.00M,-96.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-95.00M,-94.00M,-95.00M,-94.00M,-94.00M,-95.00M,-94.00M,-94.00M,-95.00M,-97.00M,-79.00M,-80.00M,-97.00M,-97.00M,-86.00M,-86.00M,-85.00M,-84.00M,-77.00M,-76.00M,-77.00M,-77.00M,-76.00M,-74.00M,-51.00M,-51.00M,-50.00M,-53.88M,-51.79M,-51.70M,-51.63M,-51.62M,-51.59M,-51.47M,-84.67M,-51.33M,-51.27M,-51.12M,-51.03M,-50.88M,-34.38M,-34.46M,-34.43M,-34.35M,-27.74M,-27.68M,-27.63M,-27.54M,-20.99M,-20.94M,-20.90M,-20.86M,-17.60M,-17.58M,-16.79M,-15.82M,-15.80M,-19.00M,-18.26M,-39.81M,-4.908M,-4.908M,-4.87M,-22.20M,-4.946M,-12.87M,-12.93M,-13.00M,-12.77M,-8.232M,-8.30M,-7.90M,-6.90M,-6.90M,-6.50M,-6.40M,-6.30M,-6.30M,-6.30M,-6.30M,-6.30M,-5.40M,-5.40M,-5.40M,-4.90M,-4.30M,-4.30M,-4.30M,-4.30M,-4.20M,-4.30M,-4.20M,-3.70M,-3.70M,-3.30M,-3.30M,-3.20M,-3.30M,-3.30M,-3.30M,-3.10M,-3.20M,-3.10M,-3.20M,-3.10M,-3.10M,-3.10M
Cash from Other Financing Activities,-100.00M,-61.00M,524.00M,-112.00M,582.00M,-135.00M,-98.00M,-71.00M,-54.00M,-90.00M,-74.00M,-53.00M,-76.00M,-130.00M,-42.00M,-52.00M,-5.00M,-46.00M,-19.00M,-6.00M,-5.00M,-45.00M,-41.00M,,2.931B,35.00M,-9.00M,12.00M,3.00M,-3.00M,-15.00M,5.00M,7.00M,51.00M,3.00M,23.00M,83.00M,-16.00M,9.00M,13.00M,8.31M,3.496M,5.234M,3.96M,-14.22M,5.527M,23.75M,17.39M,4.724M,4.439M,6.46M,-8.076M,21.02M,1.241M,17.31M,-5.839M,-6.042M,-0.29M,1.143M,10.60M,54.21M,-0.20M,-1.377M,-0.673M,-438.55M,-0.481M,-3.505M,-0.534M,0.013M,-0.254M,-6.469M,-0.018M,1.648M,440.19M,-0.887M,-0.294M,-0.099M,-0.736M,0.00,-0.003M,-3.40M,-0.339M,-1.161M,,-0.20M,-0.30M,-0.10M,,-3.00M,1.10M,-0.70M,-0.30M,-1.90M,-0.20M,-3.70M,,-0.60M,0.10M,-0.30M,-11.30M,-0.10M,0.00,-1.00M,0.10M,0.00,0.10M,-0.40M,,-1.90M,-0.10M,-2.00M,,0.00,-8.30M,-7.80M,,-0.10M,0.10M,-0.10M,-1.00M
Cash from Financing,-31.00M,-70.00M,260.00M,-47.00M,182.00M,-459.00M,-194.00M,-316.00M,-149.00M,-185.00M,-169.00M,-218.00M,-351.00M,-226.00M,-136.00M,-147.00M,-99.00M,-1.079B,-2.712B,928.00M,189.00M,540.00M,-916.00M,-607.00M,960.00M,-1.941B,-51.00M,59.00M,624.00M,1.308B,2.268B,585.00M,-54.00M,-719.00M,-366.00M,-8.00M,-56.00M,4.929B,-82.00M,-28.00M,-122.11M,45.94M,19.35M,-53.18M,801.57M,-29.58M,-100.44M,-146.29M,-671.83M,-166.23M,-49.73M,1.142B,154.94M,131.84M,969.19M,118.38M,-39.19M,-318.71M,-56.75M,-68.01M,-116.64M,531.46M,-12.40M,-145.34M,-199.39M,-291.60M,391.42M,334.05M,-16.74M,-46.11M,-89.47M,23.87M,-104.19M,82.15M,-129.62M,529.45M,239.83M,173.39M,267.48M,42.93M,418.30M,-126.63M,657.83M,180.70M,40.10M,-64.70M,33.90M,36.20M,275.90M,-47.40M,102.50M,7.90M,-14.20M,68.00M,11.40M,62.10M,-5.30M,50.30M,-58.70M,535.30M,100.40M,22.60M,23.00M,36.10M,38.70M,150.20M,-28.90M,72.40M,25.70M,-35.70M,-66.20M,19.50M,-76.30M,363.80M,-15.00M,-4.20M,-8.70M,23.00M,-4.90M,-15.90M
Beginning Cash,163.00M,549.00M,327.00M,714.00M,593.00M,972.00M,1.077B,1.668B,1.942B,1.667B,1.521B,1.377B,1.23B,1.201B,1.004B,1.467B,1.655B,2.95B,229.00M,769.00M,510.00M,524.00M,1.643B,1.906B,1.251B,184.00M,248.00M,160.00M,318.00M,361.00M,245.00M,295.00M,586.00M,1.107B,356.00M,134.00M,1.211B,1.805B,2.126B,2.048B,1.357B,771.56M,589.69M,1.181B,1.645B,1.008B,383.04M,125.82M,111.42M,188.64M,116.47M,140.52M,160.92M,41.93M,504.02M,228.86M,96.68M,79.26M,121.35M,111.09M,105.52M,97.48M,61.15M,33.50M,42.64M,41.00M,39.96M,51.89M,167.47M,131.98M,33.52M,35.62M,67.85M,129.32M,106.84M,37.17M,27.28M,19.00M,24.51M,13.17M,16.70M,22.43M,19.10M,14.50M,59.30M,0.00,0.00,9.70M,0.00,14.20M,19.90M,13.20M,0.00,0.00,0.00,13.60M,0.00,0.00,0.00,15.10M,0.00,0.00,0.00,17.10M,0.00,0.00,0.00,26.10M,0.00,0.00,0.00,6.40M,0.00,0.00,0.00,85.20M,0.00,0.00,0.00,75.20M
Change in Cash,84.00M,-386.00M,222.00M,-387.00M,121.00M,-379.00M,-105.00M,-591.00M,-274.00M,275.00M,146.00M,144.00M,147.00M,29.00M,197.00M,-463.00M,-188.00M,-1.295B,2.811B,-540.00M,169.00M,-14.00M,-1.119B,-263.00M,655.00M,1.067B,-64.00M,88.00M,-158.00M,-43.00M,116.00M,-50.00M,-291.00M,-521.00M,751.00M,222.00M,-1.077B,-594.00M,-321.00M,78.00M,691.09M,585.81M,181.86M,-591.76M,-463.15M,636.16M,625.40M,257.22M,14.40M,-77.22M,72.17M,-24.06M,-20.40M,119.00M,-462.09M,275.16M,132.18M,17.43M,-42.09M,10.26M,5.569M,8.044M,36.33M,27.65M,-9.134M,1.638M,1.041M,-11.93M,-115.58M,35.49M,98.46M,-2.103M,-32.23M,-61.47M,22.49M,69.66M,9.892M,8.284M,-5.514M,11.34M,-3.451M,-5.79M,3.39M,4.50M,-44.72M,-29.60M,-31.00M,110.20M,-16.00M,11.50M,-5.70M,6.70M,0.00,-3.00M,-3.40M,6.00M,-2.90M,-0.70M,-2.80M,-9.90M,1.90M,-3.50M,-0.60M,0.20M,6.10M,-3.00M,-59.40M,47.20M,10.40M,4.10M,6.30M,-1.10M,-22.10M,-77.00M,32.40M,-12.10M,27.30M,2.30M,-1.20M,-18.40M
Ending Cash,247.00M,163.00M,549.00M,327.00M,714.00M,593.00M,972.00M,1.077B,1.668B,1.942B,1.667B,1.521B,1.377B,1.23B,1.201B,1.004B,1.467B,1.655B,2.95B,229.00M,679.00M,510.00M,524.00M,1.643B,1.906B,1.251B,184.00M,248.00M,160.00M,318.00M,361.00M,245.00M,295.00M,586.00M,1.107B,356.00M,134.00M,1.211B,1.805B,2.126B,2.048B,1.357B,771.56M,589.69M,1.181B,1.645B,1.008B,383.04M,125.82M,111.42M,188.64M,116.47M,140.52M,160.92M,41.93M,504.02M,228.86M,96.68M,79.26M,121.35M,111.09M,105.52M,97.48M,61.15M,33.50M,42.64M,41.00M,39.96M,51.89M,167.47M,131.98M,33.52M,35.62M,67.85M,129.32M,106.84M,37.17M,27.28M,19.00M,24.51M,13.20M,16.70M,22.43M,19.10M,14.50M,59.30M,0.00,0.00,0.00,0.00,14.20M,19.90M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issuance of Capital Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.00M,0.00,2.00M,,,-42.00M,16.00M,26.00M,-33.00M,3.494B,12.00M,12.00M,3.628M,11.73M,10.64M,2.00M,0.633M,3.436M,23.90M,8.037M,8.78M,5.786M,21.62M,7.77M,8.51M,6.993M,12.29M,4.174M,1.036M,-3.855M,20.53M,7.771M,3.331M,9.69M,9.766M,11.28M,4.241M,4.862M,6.844M,566.92M,3.431M,12.01M,7.867M,9.39M,2.801M,0.279M,2.874M,4.251M,7.831M,439.78M,11.62M,6.072M,-1.00M,9.565M,656.74M,0.60M,0.20M,98.70M,0.20M,0.80M,2.70M,3.40M,1.60M,3.90M,0.80M,2.00M,2.40M,2.90M,0.00,195.70M,0.70M,0.60M,0.30M,1.30M,1.90M,1.10M,-0.90M,2.50M,0.70M,131.90M,-0.50M,0.60M,0.00,0.50M,0.30M,0.40M,0.70M,,0.20M,0.80M,0.10M,
Issuance of Debt,161.00M,235.00M,830.00M,159.00M,0.00,992.00M,0.00,0.00,0.00,0.00,,,,,,,,,-1.028B,1.028B,322.00M,1.246B,,,,-945.00M,790.00M,155.00M,671.00M,1.396B,2.765B,657.00M,0.00,0.00,0.00,,986.00M,1.484B,,,0.00,,-92.56M,92.56M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,0.00,-150.00M,-1.00B,0.00,0.00,-1.22B,0.00,-150.00M,0.00,0.00,0.00,-70.00M,-180.00M,-1.00M,0.00,0.00,0.00,-939.00M,-1.57B,,0.00,1.00M,1.00M,-2.00M,-1.142B,-939.00M,-500.00M,,0.00,0.00,-400.00M,,15.00M,-940.00M,0.00,,,,,,0.00,0.00,0.072M,-100.07M,170.27M,13.05M,-183.67M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,,,,,,,,,-34.00M,-567.00M,-779.00M,-484.00M,-748.00M,0.00,-249.00M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,2.764M,-14.12M,-155.55M,,,,2.085M,-2.085M,,,,,443.00M,-443.00M,,,,,0.856M,-0.856M,0.044M,-27.00M,-16.01M,,-0.003M,0.00,0.00,-20.34M,-3.50M,-12.10M,,,0.00,-21.40M,0.30M,-0.30M,0.00,0.00,0.00,-0.40M,,,,,,,,,,,,,,,,,,,,,,,,,-0.60M,0.00,0.00,-4.10M
Income Tax Paid Supplemental Data,176.00M,188.00M,120.00M,165.00M,218.00M,275.00M,183.00M,191.00M,201.00M,152.00M,98.00M,65.00M,49.00M,55.00M,117.00M,84.00M,303.00M,-8.00M,136.00M,142.00M,223.00M,353.00M,290.00M,491.00M,422.00M,542.00M,315.00M,487.00M,714.00M,599.00M,468.00M,809.00M,351.00M,441.00M,446.00M,448.00M,201.00M,374.00M,302.00M,293.00M,224.98M,272.77M,168.64M,19.62M,181.69M,419.11M,725.14M,368.61M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,76.00M,99.00M,104.00M,115.00M,58.00M,144.00M,60.00M,140.00M,64.00M,139.00M,62.00M,140.00M,68.00M,139.00M,65.00M,141.00M,76.00M,167.00M,129.00M,89.00M,117.00M,81.00M,-8.00M,70.00M,7.00M,106.00M,17.00M,62.00M,16.00M,66.00M,-24.00M,88.00M,-9.00M,93.00M,-1.00M,73.00M,11.00M,63.00M,39.00M,74.00M,43.43M,77.45M,44.65M,77.47M,34.38M,46.79M,38.08M,52.24M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
