Common Stock Payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.00M,-5.00M,-5.00M,-37.10M,-3.40M,-9.50M,0.00,-2.40M,7.20M,-7.70M,0.00,-2.70M,-0.30M,-0.10M,0.00,-2.40M,-1.40M,-0.10M,-0.20M,-1.40M,-1.30M,-0.10M,-0.10M,-0.40M
Net Common Equity Issued (Purchased),,,,,,,,,,,,,2.319M,3.233M,4.646M,3.022M,-0.002M,-0.032M,0.001M,104.47M,-0.012M,23.86M,-0.006M,3.054M,36.70M,6.389M,7.291M,4.703M,6.732M,4.972M,5.969M,5.94M,1.118M,2.79M,6.397M,5.674M,6.034M,5.883M,5.232M,5.557M,4.325M,2.218M,1.421M,7.365M,115.38M,5.594M,9.159M,6.314M,5.623M,7.108M,5.93M,2.411M,2.089M,0.911M,2.378M,0.103M,0.457M,0.314M,2.918M,,1.661M,2.356M,-0.255M,106.26M,6.809M,6.89M,10.87M,5.259M,5.887M,4.973M,7.443M,14.15M,-19.30M,4.351M,6.011M,8.936M,-10.84M,3.467M,4.784M,2.59M,-16.00M,-4.10M,-4.70M,-34.90M,50.20M,-9.40M,0.20M,1.90M,11.30M,-1.10M,9.50M,150.10M,4.70M,5.00M,5.00M,2.30M,4.40M,3.30M,4.90M,3.60M,1.70M,2.90M,3.70M,3.40M
Total Common Dividends Paid,-34.87M,-34.87M,-34.86M,-34.86M,-33.75M,-33.75M,-33.74M,-33.74M,-33.72M,-33.72M,-33.71M,-33.71M,-33.65M,-28.03M,-27.88M,-27.72M,-33.31M,-33.31M,-33.31M,-31.83M,-31.78M,-31.76M,-31.48M,-31.44M,-24.80M,-24.66M,-24.53M,-24.39M,-24.24M,-24.12M,-24.00M,-23.86M,-29.74M,-29.74M,-23.74M,-23.59M,-23.45M,-23.34M,-23.20M,-23.05M,-22.91M,-22.80M,-28.36M,-22.76M,-21.11M,-21.00M,-20.82M,-20.68M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Preferred Dividends Paid,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.473M,-0.473M,-0.473M,-0.471M,-0.946M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-35.34M,-35.34M,-35.33M,-35.33M,-34.22M,-34.22M,-34.21M,-34.21M,-34.20M,-34.19M,-34.19M,-34.19M,-34.13M,-28.50M,-28.35M,-28.19M,-33.79M,-33.78M,-33.78M,-32.30M,-32.26M,-32.23M,-31.95M,-31.91M,-25.27M,-25.13M,-25.00M,-24.87M,-24.71M,-24.59M,-24.47M,-24.33M,-30.22M,-30.21M,-24.21M,-24.07M,-23.92M,-23.81M,-23.67M,-23.52M,-23.38M,-23.28M,-28.84M,-23.24M,-21.58M,-21.47M,-21.77M,-20.68M,-20.55M,-20.46M,-20.31M,-20.17M,-25.20M,-25.19M,-25.17M,-25.11M,-25.08M,-25.08M,-25.07M,-25.01M,-24.97M,-24.95M,-24.90M,-19.04M,-18.95M,-18.84M,-18.70M,-18.63M,-18.53M,-18.42M,-14.31M,-22.15M,12.67M,-16.84M,-16.71M,-16.52M,-5.298M,-20.23M,-20.04M,-24.03M,-7.90M,-24.00M,-24.00M,-23.90M,-19.90M,-19.80M,-19.90M,-19.80M,-15.70M,-15.50M,-15.40M,-15.20M,-15.10M,-14.80M,-13.00M,-12.40M,-12.60M,-12.30M,-12.30M,-12.20M,-12.20M,-11.90M,-11.90M,-11.70M
Cash from Other Financing Activities,2.43M,-5.456M,5.616M,-5.423M,4.065M,-5.438M,-8.138M,6.912M,-21.32M,9.134M,-10.52M,12.53M,-17.94M,0.715M,-41.74M,15.14M,-27.40M,49.76M,-3.716M,18.45M,1.488M,-9.118M,1.634M,-3.648M,7.703M,-2.875M,-1.497M,-5.506M,-11.62M,-11.69M,-12.48M,-4.092M,-72.98M,3.725M,23.28M,56.18M,95.00M,-57.34M,-45.44M,-54.80M,30.05M,-120.80M,-3.708M,-33.86M,-9.625M,-96.50M,-88.88M,-7.205M,228.58M,-46.77M,-118.16M,8.814M,2.941M,14.00M,-42.52M,46.54M,-924.38M,763.72M,148.56M,7.09M,157.67M,57.10M,57.64M,-7.251M,111.37M,11.39M,236.15M,10.36M,95.27M,-70.40M,74.13M,-21.03M,-127.55M,138.87M,-70.92M,50.68M,15.34M,-51.51M,-10.05M,40.93M,-12.70M,-51.80M,-77.60M,-107.20M,15.50M,23.60M,51.80M,-5.50M,-219.40M,125.30M,-7.00M,90.70M,-35.80M,-52.60M,2.80M,70.70M,129.50M,63.10M,132.60M,50.10M,77.90M,36.20M,-5.60M,45.90M
Cash from Financing,47.93M,-131.28M,148.06M,23.01M,5.819M,-81.68M,96.66M,179.28M,305.35M,-72.41M,52.08M,93.27M,108.46M,-5.552M,37.33M,78.54M,139.18M,86.07M,118.49M,130.06M,46.43M,-18.15M,90.35M,103.90M,124.91M,68.54M,-63.74M,107.28M,68.01M,-55.28M,66.51M,62.66M,-5.41M,-73.69M,-0.094M,95.23M,-8.646M,-102.99M,-65.64M,-57.98M,-31.72M,-82.72M,3.801M,-294.97M,-125.70M,-47.36M,-1.191B,1.149M,26.50M,-77.61M,-19.60M,28.06M,62.97M,-195.72M,-24.16M,52.36M,-90.05M,75.45M,19.26M,17.03M,149.73M,53.80M,-106.68M,90.58M,79.80M,-2.789M,-93.94M,139.63M,68.88M,-13.97M,46.87M,49.50M,-55.58M,-20.83M,-44.20M,26.76M,-138.08M,-92.29M,37.11M,144.85M,56.40M,66.80M,19.40M,-141.10M,51.60M,-104.60M,225.60M,-11.60M,-13.90M,171.50M,21.10M,44.90M,3.70M,87.10M,121.90M,3.40M,89.40M,79.50M,80.80M,62.40M,186.20M,51.40M,176.40M,139.80M
Beginning Cash,176.99M,198.55M,186.41M,169.21M,172.05M,254.66M,244.78M,261.88M,202.17M,210.38M,234.23M,278.45M,284.36M,257.21M,334.74M,300.48M,228.42M,300.69M,292.17M,175.54M,192.56M,188.38M,269.12M,220.04M,215.04M,153.71M,262.71M,219.66M,168.51M,207.55M,236.35M,270.26M,283.48M,266.75M,316.25M,330.65M,387.49M,278.32M,342.03M,503.92M,259.04M,265.93M,161.36M,183.44M,201.75M,158.21M,207.14M,209.86M,226.03M,227.31M,240.90M,257.30M,191.58M,226.07M,240.61M,208.95M,232.48M,226.39M,239.46M,173.63M,247.57M,212.57M,373.17M,279.97M,234.28M,213.77M,316.48M,244.52M,251.47M,243.87M,211.03M,450.83M,437.63M,493.88M,197.20M,215.03M,179.65M,215.08M,202.58M,199.91M,209.40M,154.20M,164.90M,412.30M,275.10M,253.90M,212.40M,254.40M,124.60M,129.40M,98.70M,97.40M,94.30M,90.30M,88.10M,130.80M,85.30M,79.40M,107.40M,87.60M,84.20M,103.80M,78.70M,116.30M
Change in Cash,50.70M,-21.56M,12.14M,17.20M,-2.846M,-82.61M,9.88M,-17.10M,59.71M,-8.208M,-23.85M,-44.22M,-5.903M,27.15M,-77.54M,34.26M,72.06M,-72.27M,8.519M,116.63M,-17.01M,4.178M,-80.74M,49.08M,4.994M,61.33M,-109.00M,43.05M,51.15M,-39.04M,-28.80M,-33.92M,-13.22M,16.74M,-49.51M,-14.40M,-56.84M,109.16M,-63.71M,-161.89M,244.88M,-6.892M,104.57M,-22.08M,-18.31M,43.54M,-48.94M,-2.712M,-16.17M,-1.278M,-13.59M,-16.40M,65.72M,-34.48M,-14.55M,31.67M,-25.99M,8.543M,-13.06M,65.83M,-73.94M,35.00M,-160.63M,93.21M,45.71M,20.50M,-102.71M,71.96M,-6.942M,7.594M,32.84M,-239.79M,-224.53M,-56.24M,298.93M,-17.84M,19.82M,-35.43M,12.50M,2.677M,-9.50M,55.20M,-10.80M,-247.30M,137.10M,21.70M,41.50M,-41.90M,129.90M,-5.00M,30.80M,1.20M,3.20M,4.00M,2.10M,-42.70M,45.60M,5.70M,-27.90M,19.80M,3.50M,-19.60M,25.00M,-37.50M
Ending Cash,227.68M,176.99M,198.55M,186.41M,169.21M,172.05M,254.66M,244.78M,261.88M,202.17M,210.38M,234.23M,278.45M,284.36M,257.21M,334.74M,300.48M,228.42M,300.69M,292.17M,175.54M,192.56M,188.38M,269.12M,220.04M,215.04M,153.71M,262.71M,219.66M,168.51M,207.55M,236.35M,270.26M,283.48M,266.75M,316.25M,330.65M,387.49M,278.32M,342.03M,503.92M,259.04M,265.93M,161.36M,183.44M,201.75M,158.21M,207.14M,209.86M,226.03M,227.31M,240.90M,257.30M,191.58M,226.07M,240.61M,208.95M,232.48M,226.39M,239.46M,173.63M,247.57M,212.57M,373.17M,279.99M,234.28M,213.77M,316.48M,244.52M,251.47M,243.87M,211.03M,1.858M,437.63M,493.88M,197.20M,1.534M,179.65M,215.08M,202.58M,199.90M,209.40M,154.20M,164.90M,412.30M,275.10M,253.90M,212.40M,254.40M,124.60M,129.40M,98.70M,97.40M,94.30M,90.30M,88.10M,130.80M,85.30M,79.40M,107.40M,87.60M,84.20M,103.80M,78.70M
Issuance of Capital Stock,,,,,,,,,,,,,2.319M,3.233M,4.646M,3.022M,-0.002M,-0.032M,0.001M,104.47M,-0.012M,23.86M,-0.006M,3.054M,36.70M,6.389M,7.291M,4.703M,6.732M,4.972M,5.969M,5.94M,1.118M,2.79M,6.397M,5.674M,6.034M,5.883M,5.232M,5.557M,4.325M,2.218M,1.421M,7.365M,115.38M,5.594M,9.159M,6.314M,5.623M,7.108M,5.93M,2.411M,2.089M,0.911M,2.378M,0.103M,0.457M,0.314M,2.918M,,1.661M,2.356M,-0.255M,106.26M,6.809M,6.89M,10.87M,5.259M,5.887M,4.973M,7.443M,14.15M,-19.30M,4.351M,6.011M,8.936M,-10.84M,3.467M,4.784M,2.59M,0.00,0.90M,0.30M,2.20M,53.60M,0.10M,0.20M,4.30M,4.10M,6.60M,9.50M,152.80M,5.00M,5.10M,5.00M,4.70M,5.80M,3.40M,5.10M,5.00M,3.00M,3.00M,3.80M,3.80M
Issuance of Debt,213.85M,61.31M,-433.74M,727.76M,189.62M,-23.65M,79.88M,266.58M,600.86M,27.94M,373.80M,126.16M,333.21M,135.60M,140.19M,210.51M,226.28M,110.13M,67.51M,127.91M,98.62M,64.34M,220.68M,136.40M,281.78M,135.16M,-19.53M,182.95M,109.60M,16.03M,368.49M,142.64M,138.56M,0.00,0.00,125.00M,0.00,0.00,0.00,0.00,41.99M,95.02M,55.02M,313.15M,735.33M,1.223B,383.66M,269.90M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-133.01M,-151.79M,611.51M,-664.00M,-153.64M,-18.36M,59.12M,-60.00M,-215.50M,-50.00M,-324.50M,-13.53M,-175.00M,-116.60M,-37.42M,-121.95M,-25.91M,-40.00M,88.47M,-88.47M,-21.40M,-65.00M,-100.00M,,-176.00M,-45.00M,-25.00M,-50.00M,-12.00M,-40.00M,-271.00M,-57.50M,-15.00M,-100.00M,0.00,-50.00M,-83.39M,0.00,0.00,0.00,-84.70M,-35.88M,-20.10M,-558.38M,-945.20M,-1.158B,-1.474B,-247.18M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.00M,-5.00M,-5.00M,-37.10M,-3.40M,-9.50M,0.00,-2.40M,7.20M,-7.70M,0.00,-2.70M,-0.30M,-0.10M,0.00,-2.40M,-1.40M,-0.10M,-0.20M,-1.40M,-1.30M,-0.10M,-0.10M,-0.40M
Income Tax Paid Supplemental Data,,,,,,,,,,,,,-19.00M,5.00M,13.00M,1.00M,13.00M,27.00M,34.00M,1.00M,16.00M,9.00M,21.00M,1.00M,12.00M,1.00M,5.00M,,17.00M,-6.00M,6.00M,0.00,,,,,,,,,,,,,,,,,34.00M,5.00M,,,39.00M,30.00M,,,24.00M,21.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,,,,,,,,,,,,,-61.00M,18.00M,23.00M,20.00M,22.00M,20.00M,20.00M,21.00M,20.00M,20.00M,24.00M,20.00M,23.00M,19.00M,22.00M,21.00M,23.00M,19.00M,20.00M,22.00M,,,,,,,,,,,,,,,,,66.00M,167.00M,,,70.00M,144.00M,,,65.00M,127.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
