Net Common Equity Issued (Purchased),-0.04M,-0.013M,0.00,-4.107M,0.00,-0.063M,0.006M,-3.557M,-0.023M,-0.015M,-0.012M,-3.162M,-0.042M,-0.012M,-0.191M,-3.084M,0.00,0.00,-0.055M,-3.222M,-0.16M,0.00,-0.273M,-2.304M,0.00,0.00,-0.003M,-1.866M,0.043M,0.00,2.352M,0.425M,7.093M,2.154M,6.01M,0.311M,10.54M,32.79M,2.152M,2.301M,7.59M,11.78M,2.458M,1.061M,38.31M,8.232M,2.07M,1.944M,2.288M,22.44M,10.21M,1.896M,32.29M,4.145M,2.023M,2.793M,2.635M,2.187M,1.474M,,114.14M,-50.85M,0.052M,-1.42M,0.048M,-0.078M,-0.242M,2.736M,1.778M,-45.00M,4.00M,3.00M,4.00M,-2.00M,2.00M,-8.00M,0.014M,-8.014M,,,,,,,,,,,,,,,-26.45M,-0.042M,-0.019M,-0.02M,-0.016M,-0.069M,-0.028M,-0.038M,-0.016M,-0.024M,6.587M,6.689M
Total Common Dividends Paid,-33.81M,-31.79M,-31.79M,-32.29M,-31.75M,-29.73M,-29.73M,-30.21M,-29.69M,-27.68M,-27.68M,-28.09M,-27.63M,-25.63M,-25.63M,-26.09M,-25.58M,-23.90M,-23.27M,-24.05M,-23.53M,-21.54M,-21.54M,-21.88M,-21.51M,-19.01M,-19.01M,-19.30M,-18.98M,-16.48M,-16.67M,-16.80M,-14.86M,-14.85M,-14.82M,-15.15M,-14.66M,-14.38M,-14.36M,-14.48M,-14.41M,-14.18M,-13.88M,-14.35M,-13.72M,-13.53M,-13.51M,-13.48M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-33.81M,-31.79M,-31.79M,-32.29M,-31.75M,-29.73M,-29.73M,-30.21M,-29.69M,-27.68M,-27.68M,-28.09M,-27.63M,-25.63M,-25.63M,-26.09M,-25.58M,-23.90M,-23.27M,-24.05M,-23.53M,-21.54M,-21.54M,-21.88M,-21.51M,-19.01M,-19.01M,-19.30M,-18.98M,-16.48M,-16.67M,-16.80M,-14.86M,-14.85M,-14.82M,-15.15M,-14.66M,-14.38M,-14.36M,-14.48M,-14.41M,-14.18M,-13.88M,-14.35M,-13.72M,-13.53M,-13.51M,-13.48M,-13.38M,-13.34M,-13.16M,-13.13M,-12.82M,-12.93M,-12.76M,-12.77M,-12.69M,-12.68M,-12.66M,-12.66M,-6.347M,-16.57M,-11.46M,-11.47M,-11.47M,-17.77M,-17.78M,-17.71M,-17.18M,-18.00M,-18.00M,-17.00M,-18.00M,-17.00M,-18.00M,-17.00M,-17.61M,-17.46M,-17.46M,-17.46M,-17.60M,-17.46M,-17.46M,-17.47M,-17.47M,-17.42M,-17.49M,-17.49M,-13.39M,-18.94M,-18.20M,-19.36M,-19.37M,-19.45M,-19.45M,-19.50M,-19.50M,-19.53M,-19.23M,-19.59M,-19.51M,-19.37M,-19.21M,-19.06M
Cash from Other Financing Activities,-1.172M,-1.307M,-0.035M,-0.02M,0.004M,-0.043M,-0.274M,-2.651M,-0.348M,0.004M,-0.004M,,-0.428M,-0.067M,-0.478M,-1.139M,-0.853M,0.00,-0.136M,-2.182M,1.243M,0.01M,0.061M,1.149M,-0.248M,0.611M,-1.797M,0.828M,-2.327M,-0.16M,-3.589M,1.014M,-1.757M,0.06M,0.063M,0.749M,-0.516M,-2.485M,-0.029M,-0.335M,-3.026M,-2.575M,-0.783M,-0.87M,-0.909M,-1.28M,-166.38M,-0.131M,0.703M,-0.177M,-2.14M,-0.038M,-1.976M,0.381M,0.056M,-0.201M,-0.39M,-4.194M,-0.278M,-0.092M,-1.195M,0.027M,-0.065M,0.038M,-4.897M,-0.292M,-2.971M,-0.82M,1.063M,-2.00M,0.00,-2.00M,1.00M,0.00,-122.00M,116.00M,-0.891M,1.687M,-1.417M,-0.379M,-0.381M,-0.063M,0.723M,-1.279M,-1.215M,-0.245M,0.204M,-0.094M,-0.568M,-0.045M,-0.156M,0.075M,-1.494M,-1.361M,-0.032M,-1.257M,0.01M,0.018M,0.003M,-0.812M,-0.005M,0.005M,,
Cash from Financing,-35.02M,-33.11M,-31.82M,-36.42M,-31.74M,-29.84M,-164.61M,183.58M,-32.48M,-25.81M,-27.14M,-54.11M,-11.70M,-44.21M,-139.60M,91.93M,-10.04M,-47.30M,-177.74M,231.58M,-22.95M,-26.93M,-31.85M,-31.55M,-90.01M,-27.30M,107.34M,-7.355M,-2.962M,-29.94M,33.79M,-7.625M,-6.824M,-27.53M,-16.44M,-127.95M,58.26M,202.42M,-20.83M,-41.22M,57.13M,-47.74M,-83.80M,76.55M,-32.70M,36.60M,19.65M,43.62M,46.18M,64.51M,60.43M,13.46M,108.45M,-24.00M,-31.12M,-12.53M,-12.84M,-14.55M,-18.04M,1.841M,-0.596M,44.34M,-44.18M,-16.38M,43.88M,-76.59M,-31.36M,-64.43M,-81.04M,-63.00M,4.00M,-45.00M,24.00M,93.00M,-85.00M,107.00M,115.27M,11.20M,-8.402M,-104.06M,70.77M,-48.90M,7.69M,-30.56M,-2.969M,-10.88M,-12.65M,-22.32M,-17.16M,-18.19M,-0.648M,-22.80M,1.50M,-24.27M,-10.42M,-28.79M,-17.52M,-31.15M,-4.676M,-27.96M,3.85M,-8.209M,5.361M,-14.39M
Beginning Cash,260.57M,239.66M,231.34M,267.49M,261.25M,183.14M,307.28M,76.65M,104.41M,32.63M,47.01M,61.48M,100.80M,90.56M,219.68M,114.80M,121.26M,130.98M,317.24M,56.81M,111.04M,50.62M,88.26M,78.16M,186.87M,136.16M,24.46M,26.53M,20.23M,14.37M,8.857M,27.81M,31.31M,58.32M,93.94M,228.68M,185.31M,29.49M,41.44M,52.99M,28.87M,16.00M,89.11M,8.828M,57.73M,8.924M,7.404M,7.966M,16.65M,12.46M,3.561M,9.892M,8.366M,53.87M,60.89M,52.36M,13.31M,11.91M,61.38M,23.40M,5.466M,17.23M,79.64M,75.16M,26.19M,20.12M,41.53M,42.74M,70.00M,47.00M,59.00M,67.00M,62.00M,26.00M,30.00M,107.00M,18.49M,43.67M,39.69M,111.34M,17.21M,14.67M,12.87M,22.87M,4.916M,2.43M,3.338M,6.905M,10.26M,7.773M,8.827M,7.928M,6.931M,7.491M,5.691M,8.468M,7.645M,8.077M,7.278M,7.748M,5.389M,5.659M,4.804M,8.228M
Change in Cash,-43.32M,20.91M,8.322M,-36.15M,6.242M,78.11M,-124.14M,230.63M,-27.76M,71.78M,-14.38M,-14.47M,-39.32M,10.24M,-129.12M,104.88M,-6.458M,-9.719M,-186.26M,260.43M,-54.23M,60.42M,-37.64M,10.10M,-108.71M,50.72M,111.70M,-2.067M,6.293M,5.86M,5.517M,-18.96M,-3.501M,-27.00M,-35.62M,-134.74M,43.36M,155.82M,-11.95M,-11.55M,24.12M,12.87M,-73.11M,80.28M,-48.90M,48.80M,1.52M,-0.562M,-8.686M,4.188M,8.903M,-6.331M,1.526M,-45.50M,-7.017M,8.532M,39.04M,1.407M,-49.48M,37.98M,-53.19M,59.36M,-62.40M,4.478M,48.96M,6.069M,-21.41M,-1.202M,-26.95M,23.00M,-12.00M,-8.00M,5.00M,37.00M,-5.00M,-77.00M,87.85M,-25.18M,3.976M,-71.64M,94.66M,2.536M,1.801M,-9.997M,17.95M,2.486M,-0.908M,-3.567M,-3.35M,2.482M,-1.054M,0.899M,0.997M,-0.56M,1.80M,-2.777M,0.823M,-0.432M,0.799M,-0.47M,2.359M,-0.271M,0.856M,-3.424M
Ending Cash,217.25M,260.57M,239.66M,231.34M,267.49M,261.25M,183.14M,307.28M,76.65M,104.41M,32.63M,47.01M,61.48M,100.80M,90.56M,219.68M,114.80M,121.26M,130.98M,317.24M,56.81M,111.04M,50.62M,88.26M,78.16M,186.87M,136.16M,24.46M,26.53M,20.23M,14.37M,8.857M,27.81M,31.31M,58.32M,93.94M,228.68M,185.31M,29.49M,41.44M,52.99M,28.87M,16.00M,89.11M,8.828M,57.73M,8.924M,7.404M,7.966M,16.65M,12.46M,3.561M,9.892M,8.366M,53.87M,60.89M,52.36M,13.31M,11.91M,61.38M,23.40M,5.466M,17.23M,79.64M,75.16M,26.19M,20.12M,41.53M,42.74M,70.00M,47.00M,59.00M,67.00M,62.00M,26.00M,30.00M,107.00M,18.49M,43.67M,39.69M,111.00M,17.21M,14.67M,12.87M,22.87M,4.916M,2.43M,3.338M,6.905M,10.26M,7.773M,8.827M,7.928M,6.931M,7.491M,5.691M,8.468M,7.645M,8.077M,7.278M,7.748M,5.389M,5.659M,4.804M
Issuance of Capital Stock,,,,,,,,,,,,,,,,,,,,,-0.16M,0.00,0.00,0.16M,0.00,0.00,0.00,0.255M,0.043M,0.00,2.352M,2.487M,7.093M,2.154M,6.039M,2.215M,10.56M,32.79M,2.169M,3.13M,7.59M,11.81M,2.458M,2.469M,38.31M,8.255M,2.082M,2.213M,2.288M,22.44M,10.22M,2.234M,32.29M,4.358M,2.023M,2.793M,2.635M,2.187M,1.474M,,115.69M,-0.128M,0.128M,,0.00,0.00,0.00,4.123M,2.77M,5.00M,4.00M,4.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.004M,6.633M,6.765M
Issuance of Debt,0.00,166.10M,0.00,0.00,0.00,0.00,0.00,220.00M,0.00,0.00,,0.00,0.00,0.00,0.00,120.00M,0.00,0.00,0.00,250.00M,0.00,0.00,0.00,0.00,0.00,0.00,150.00M,,0.00,0.00,150.00M,,0.00,0.00,0.00,,0.00,200.00M,,,130.00M,166.10M,0.00,100.00M,-13.57M,44.49M,202.01M,57.06M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,0.00,-166.10M,0.00,,0.00,0.00,-134.61M,,0.00,0.00,0.00,-1.064M,0.00,0.00,-113.90M,-1.064M,0.00,0.00,-137.87M,-1.064M,0.00,0.00,0.00,-1.064M,-70.00M,0.00,0.00,-1.064M,0.00,0.00,-100.00M,-1.064M,0.00,0.00,0.00,-121.06M,0.00,0.00,0.00,-1.064M,-63.03M,-208.86M,-72.15M,-8.735M,-42.81M,-1.313M,-4.538M,-1.779M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,-0.04M,-0.013M,0.00,-4.107M,0.00,-0.063M,0.006M,-3.557M,-0.023M,-0.015M,-0.012M,-3.162M,-0.042M,-0.012M,-0.191M,-3.084M,0.00,0.00,-0.055M,-3.222M,0.00,0.00,-0.273M,-2.464M,0.00,0.00,-0.003M,-2.121M,0.00,0.00,0.00,-2.062M,0.00,0.00,-0.029M,-1.904M,-0.023M,0.00,-0.017M,-0.829M,0.00,-0.033M,0.00,-1.408M,0.00,-0.023M,-0.012M,-0.269M,0.00,0.00,-0.008M,-0.338M,0.00,-0.213M,,,,,,,-1.551M,-50.72M,-0.076M,-1.42M,0.048M,-0.078M,-0.242M,-1.387M,-0.992M,-50.00M,0.00,-1.00M,0.00,-2.00M,2.00M,-8.00M,0.014M,-8.014M,,,,,,,,,,,,,,,-26.45M,-0.042M,-0.019M,-0.02M,-0.016M,-0.069M,-0.028M,-0.038M,-0.016M,-0.028M,-0.046M,-0.076M
Income Tax Paid Supplemental Data,8.83M,5.225M,0.00,0.00,5.272M,,0.00,0.00,13.04M,0.50M,1.20M,0.002M,1.115M,1.625M,0.56M,0.002M,4.415M,4.158M,0.282M,0.002M,6.678M,0.00,4.666M,0.02M,1.377M,0.00,0.06M,0.00,0.273M,0.007M,0.973M,0.198M,-11.54M,11.54M,-12.70M,12.70M,-0.836M,-2.551M,2.02M,1.367M,-21.36M,9.571M,-1.275M,13.06M,11.64M,8.757M,0.005M,0.00,-0.794M,0.501M,3.293M,0.021M,11.50M,8.399M,22.27M,12.36M,-17.42M,35.65M,0.708M,0.002M,15.31M,30.34M,9.475M,0.001M,37.20M,-0.539M,15.92M,0.292M,17.68M,-5.00M,-14.00M,41.00M,1.00M,0.00,10.00M,7.00M,-0.928M,2.564M,25.94M,2.424M,17.98M,9.233M,24.27M,0.514M,10.75M,17.64M,25.93M,1.20M,14.36M,3.959M,23.16M,0.309M,,,,,,,,,,,,
Interest Paid Supplemental Data,19.42M,23.63M,19.32M,22.89M,19.12M,22.34M,18.67M,20.82M,19.75M,20.78M,18.74M,20.74M,18.11M,20.23M,21.82M,18.17M,21.81M,17.55M,23.17M,16.91M,21.55M,17.00M,21.52M,17.22M,23.06M,17.30M,20.60M,17.01M,20.75M,16.94M,18.25M,14.94M,18.46M,52.50M,-18.43M,18.43M,21.69M,13.69M,20.64M,13.02M,-41.23M,8.271M,23.42M,9.535M,26.09M,7.109M,25.89M,7.934M,25.95M,6.738M,21.83M,7.511M,24.83M,6.203M,20.98M,8.336M,54.75M,-25.63M,22.49M,5.859M,-19.90M,-0.198M,23.10M,4.738M,23.17M,5.816M,25.37M,4.581M,21.66M,9.00M,23.00M,9.00M,-7.00M,13.00M,21.00M,13.00M,16.04M,14.76M,15.13M,16.08M,9.164M,16.74M,15.25M,14.84M,13.09M,15.63M,9.976M,15.10M,11.02M,15.87M,11.83M,14.60M,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
