Net Debt Issuance,437.00M,384.00M,574.00M,341.00M,208.00M,249.00M,-157.00M,-134.00M,408.00M,369.00M,224.00M,174.00M,372.00M,-39.00M,-6.00M,-203.00M,-70.00M,10.00M,176.00M,91.00M,-62.00M,0.00,0.00,0.00,-144.00M,63.00M,-9.00M,-34.00M,30.54M,55.00M,-19.00M,-21.00M,95.54M,83.88M,-15.16M,-31.79M,449.21M,15.31M,19.50M,14.36M,18.50M,10.00M,-86.73M,37.71M,47.00M,28.00M,41.00M,37.71M,16.00M,54.00M,8.00M,33.71M,-6.551M,2.645M,-0.388M,-29.48M,-0.535M,4.996M,-3.318M,7.316M,6.613M,-0.265M,-69.65M,4.297M,21.06M,18.30M,-14.94M,-11.77M,-145.86M,-20.29M,1.211M,-12.28M,6.677M,-11.29M,-17.67M,18.16M,29.40M,65.98M,0.048M,-28.85M,-7.80M,-5.70M,-158.60M,-91.00M,65.10M,-5.80M,-6.20M,-27.00M,-69.10M,50.90M,-18.90M,10.90M,31.50M,-42.80M,22.50M,9.10M,-49.30M,-25.80M,158.60M,-116.80M,-20.40M,-3.80M,-10.20M,-18.40M
Common Stock Issuance,,,,,,,,,,,,,,,,0.00,,,0.00,,,,,,-0.072M,0.00,0.072M,,0.00,0.00,1.943M,,-0.777M,0.977M,,,0.686M,501.53M,,,0.00,0.231M,91.99M,,0.805M,0.552M,0.938M,0.357M,0.325M,0.317M,0.29M,0.392M,12.05M,2.899M,1.218M,0.293M,0.307M,0.742M,1.697M,0.305M,3.762M,1.024M,1.724M,1.174M,0.877M,0.545M,0.441M,0.236M,0.234M,0.29M,2.02M,3.588M,0.681M,0.33M,0.377M,0.323M,0.298M,-0.347M,0.262M,0.304M,0.30M,0.30M,0.30M,0.30M,0.30M,0.30M,0.30M,4.00M,10.40M,-10.40M,,,,,,,0.40M,,-128.00M,128.00M,0.00,0.00,0.10M,
Common Stock Payments,0.00,0.00,0.00,0.00,0.00,0.00,-4.00M,-2.00M,0.00,0.00,-3.00M,-1.00M,-1.00M,0.00,-6.00M,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16M,-10.16M,,,10.14M,-10.14M,,,,,-0.10M,0.00,-4.30M,,0.00,0.00,-0.10M,,-6.40M,-0.10M,,,0.00,-0.10M,-6.00M,,0.00,-0.50M,-33.70M,,,,,
Net Common Equity Issued (Purchased),0.00,0.00,0.00,0.00,0.00,0.00,-4.00M,-2.00M,0.00,0.00,-3.00M,-1.00M,-1.00M,0.00,-6.00M,0.00,,,0.00,,,,,,-0.072M,0.00,0.072M,,0.00,0.00,1.943M,,-0.777M,1.034M,-0.057M,,0.686M,501.53M,,,0.00,0.231M,91.99M,,0.805M,0.552M,0.938M,0.357M,0.325M,0.317M,0.29M,0.392M,12.05M,2.899M,1.218M,0.293M,0.307M,0.742M,1.697M,0.305M,3.762M,1.024M,1.724M,1.174M,0.877M,0.545M,0.441M,0.236M,0.234M,0.29M,12.18M,-6.574M,0.681M,0.33M,10.51M,-9.812M,-40.22M,-0.347M,0.262M,0.304M,0.20M,0.30M,-4.00M,0.30M,0.30M,0.30M,0.20M,4.00M,4.00M,-10.50M,,,0.00,-0.10M,-6.00M,,0.40M,-0.50M,-161.70M,128.00M,-15.90M,0.00,0.10M,
Total Common Dividends Paid,-137.00M,-136.00M,-137.00M,-135.00M,-136.00M,-134.00M,-133.00M,-134.00M,-134.00M,-133.00M,-134.00M,-134.00M,-134.00M,-133.00M,-134.00M,0.00,,,0.00,,73.28M,-24.43M,-24.43M,-24.42M,65.70M,-21.91M,-21.90M,-21.89M,-21.89M,-21.89M,-21.88M,-21.84M,-21.84M,-21.83M,-21.82M,-21.79M,-12.99M,-12.98M,-12.94M,-12.93M,-12.93M,-12.92M,-10.92M,-10.90M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-137.00M,-136.00M,-137.00M,-135.00M,-136.00M,-134.00M,-133.00M,-134.00M,-134.00M,-133.00M,-134.00M,-134.00M,-134.00M,-133.00M,-134.00M,0.00,,,0.00,,73.28M,-24.43M,-24.43M,-24.42M,65.70M,-21.91M,-21.90M,-21.89M,-21.89M,-21.89M,-21.88M,-21.84M,-21.84M,-21.83M,-21.82M,-21.79M,-12.99M,-12.98M,-12.94M,-12.93M,-12.93M,-12.92M,-10.92M,-10.90M,-10.89M,-10.88M,-10.86M,-10.83M,-10.83M,-10.82M,-10.81M,,-21.32M,-10.55M,-10.53M,-10.52M,0.00,-21.00M,-10.45M,-10.44M,-10.38M,-10.34M,-10.33M,-10.30M,-10.29M,-10.29M,-10.28M,-10.28M,-10.27M,-10.26M,-20.38M,,-10.15M,-10.15M,-20.28M,,30.39M,-10.14M,-10.13M,-10.12M,-10.20M,-10.10M,-20.30M,,-10.20M,-10.10M,-10.10M,-10.10M,-10.00M,-30.60M,10.30M,-10.30M,-10.20M,-10.20M,-10.30M,-10.10M,-10.10M,-10.10M,-10.80M,-10.50M,-10.50M,-10.50M,-21.20M,
Cash from Other Financing Activities,-16.00M,-35.00M,121.00M,,-12.00M,-39.00M,203.00M,-5.00M,-29.00M,-19.00M,-33.00M,-27.00M,-13.00M,-22.00M,-36.00M,-17.00M,-46.00M,-5.00M,-27.00M,-27.00M,-117.71M,-0.006M,-0.269M,-0.013M,-20.38M,-0.011M,0.035M,0.355M,-0.388M,-4.024M,2.177M,1.413M,-1.055M,-0.426M,-0.053M,0.02M,-5.962M,-0.378M,-0.051M,-0.417M,-0.277M,-0.001M,-0.311M,-0.631M,-0.401M,0.026M,0.07M,0.028M,-0.492M,-0.397M,0.258M,,0.997M,-5.744M,5.81M,0.584M,-3.781M,5.452M,0.066M,-0.198M,0.00,0.00,1.441M,-1.50M,-2.466M,-28.00M,28.13M,-0.125M,,,,,0.825M,0.00,0.00,-0.825M,0.00,-50.00M,,,-0.40M,0.00,10.10M,-10.20M,-0.70M,0.00,-0.20M,-0.60M,-0.10M,19.10M,-20.60M,0.10M,-0.20M,-0.20M,1.70M,0.10M,-0.30M,0.30M,0.10M,,0.10M,0.10M,10.30M,-10.40M
Cash from Financing,284.00M,213.00M,558.00M,206.00M,60.00M,76.00M,-91.00M,-275.00M,245.00M,217.00M,54.00M,12.00M,224.00M,-194.00M,-182.00M,-220.00M,-116.00M,5.00M,149.00M,64.00M,-106.43M,-24.43M,-24.70M,-24.43M,-98.76M,41.08M,-30.79M,-55.53M,8.269M,29.09M,-36.76M,-41.42M,71.88M,62.66M,-37.09M,-53.56M,430.94M,503.49M,6.513M,1.017M,5.293M,-2.694M,-5.965M,26.18M,36.51M,17.70M,31.15M,27.26M,5.004M,43.10M,-2.258M,34.11M,-14.83M,-10.75M,-3.889M,-39.12M,-4.009M,-9.81M,-12.00M,-3.021M,-0.004M,-9.584M,-76.81M,-6.328M,9.18M,-19.44M,3.346M,-21.94M,-153.85M,-30.26M,-6.988M,-18.85M,-1.971M,-21.11M,-27.44M,7.528M,19.57M,5.503M,-9.82M,-38.67M,-18.20M,-15.50M,-172.80M,-100.90M,54.50M,-15.60M,-16.30M,-33.70M,-75.20M,28.90M,-29.20M,0.70M,21.10M,-53.30M,7.90M,-0.90M,-59.30M,-36.10M,-13.80M,0.70M,-46.70M,-14.20M,-21.00M,-28.80M
Beginning Cash,108.00M,172.00M,38.00M,43.00M,40.00M,57.00M,45.00M,46.00M,34.00M,42.00M,35.00M,96.00M,187.00M,401.00M,409.00M,434.00M,1.05B,985.00M,655.00M,482.00M,102.80M,175.61M,137.37M,69.15M,18.70M,24.57M,20.85M,17.86M,15.20M,12.19M,12.01M,31.00M,26.30M,23.66M,33.96M,90.28M,543.38M,17.84M,11.41M,15.27M,9.466M,12.29M,25.54M,7.73M,17.20M,30.08M,17.38M,14.77M,54.82M,35.87M,41.68M,63.36M,107.81M,101.66M,121.02M,28.86M,5.011M,13.95M,27.79M,40.16M,34.02M,90.11M,29.04M,28.61M,91.42M,7.107M,20.86M,18.91M,72.03M,36.70M,56.00M,86.10M,59.00M,42.81M,46.47M,47.44M,41.66M,31.94M,50.87M,68.32M,54.00M,51.20M,19.00M,101.40M,39.70M,15.00M,16.30M,32.00M,86.90M,17.30M,29.70M,6.40M,36.20M,45.70M,15.80M,5.10M,42.60M,49.00M,27.30M,11.40M,22.80M,17.40M,21.00M,48.20M
Change in Cash,76.00M,-64.00M,134.00M,-5.00M,3.00M,-17.00M,12.00M,-1.00M,12.00M,-8.00M,7.00M,-61.00M,-91.00M,-214.00M,-8.00M,-25.00M,-621.00M,65.00M,330.00M,173.00M,229.35M,-72.81M,38.24M,68.22M,164.16M,-5.878M,3.727M,2.99M,2.656M,3.011M,0.178M,-18.99M,4.699M,2.645M,-10.30M,-56.32M,-453.10M,525.54M,6.424M,-3.856M,5.803M,-2.826M,-13.25M,17.81M,-9.468M,-12.88M,12.70M,2.608M,-40.05M,18.96M,-5.815M,-21.68M,-44.24M,6.151M,-19.36M,92.16M,23.64M,-8.942M,-13.84M,-12.37M,6.144M,-56.09M,61.07M,0.425M,-14.71M,36.22M,-13.76M,1.953M,7.927M,35.33M,-19.30M,-30.09M,27.10M,16.19M,-3.653M,-0.973M,5.781M,9.713M,-18.92M,-17.45M,14.40M,2.80M,9.10M,-82.40M,82.90M,3.60M,-1.30M,-15.70M,-54.90M,69.70M,-12.40M,23.20M,-29.80M,-9.60M,30.00M,10.70M,-37.60M,-6.40M,21.80M,15.80M,-11.20M,5.40M,-3.80M,-27.10M
Ending Cash,184.00M,108.00M,172.00M,38.00M,43.00M,40.00M,57.00M,45.00M,46.00M,34.00M,42.00M,35.00M,96.00M,187.00M,401.00M,409.00M,434.00M,1.05B,985.00M,655.00M,487.00M,102.80M,175.61M,137.37M,219.00M,18.70M,24.57M,20.85M,17.86M,15.20M,12.19M,12.01M,31.00M,26.30M,23.66M,33.96M,90.28M,543.38M,17.84M,11.41M,15.27M,9.466M,12.29M,25.54M,7.73M,17.20M,30.08M,17.38M,14.77M,54.82M,35.87M,41.68M,63.36M,107.81M,101.66M,121.02M,28.65M,5.011M,13.95M,27.79M,40.16M,34.02M,90.11M,29.04M,28.61M,91.42M,7.107M,20.86M,18.91M,72.03M,36.70M,56.00M,86.10M,59.00M,42.81M,46.47M,47.44M,41.66M,31.94M,50.87M,68.30M,54.00M,51.20M,19.00M,101.40M,39.70M,15.00M,16.30M,32.00M,86.90M,17.30M,29.70M,6.40M,36.20M,45.70M,15.80M,5.10M,42.60M,49.00M,27.30M,11.40M,22.80M,17.40M,21.00M
Issuance of Capital Stock,,,,,,,,,,,,,,,,0.00,,,0.00,,,,,,-0.072M,0.00,0.072M,,0.00,0.00,1.943M,,-0.777M,0.977M,,,0.686M,501.53M,,,0.00,0.231M,91.99M,,0.805M,0.552M,0.938M,0.357M,0.325M,0.317M,0.29M,0.392M,12.05M,2.899M,1.218M,0.293M,0.307M,0.742M,1.697M,0.305M,3.762M,1.024M,1.724M,1.174M,0.877M,0.545M,0.441M,0.236M,0.234M,0.29M,2.02M,3.588M,0.681M,0.33M,0.377M,0.323M,0.298M,-0.347M,0.262M,0.304M,0.30M,0.30M,0.30M,0.30M,0.30M,0.30M,0.30M,4.00M,10.40M,-10.40M,,,,,,,0.40M,,-128.00M,128.00M,0.00,0.00,0.10M,
Issuance of Debt,500.00M,449.00M,994.00M,194.00M,273.00M,-1.00M,325.00M,0.00,594.00M,0.00,294.00M,,493.00M,0.00,0.00,,0.00,0.00,200.00M,150.00M,0.00,0.00,0.00,,,,,,0.00,0.00,100.00M,103.50M,0.00,38.71M,11.84M,0.50M,447.11M,70.85M,31.50M,6.65M,69.50M,19.00M,52.27M,42.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-3.00M,-151.00M,-155.00M,-64.00M,-152.00M,-1.00M,-67.00M,-10.00M,-241.00M,-43.00M,-23.00M,-31.00M,-278.00M,-40.00M,-6.00M,-43.00M,-80.00M,10.00M,-83.00M,0.00,-38.00M,-10.00M,,,-274.00M,-20.00M,,,-1.455M,-5.00M,0.00,-103.50M,-1.455M,-85.83M,-10.00M,-49.29M,0.00,-55.54M,0.00,-4.286M,97.00M,-9.00M,-139.00M,-4.286M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,0.00,0.00,0.00,0.00,0.00,0.00,-4.00M,-2.00M,0.00,0.00,-3.00M,-1.00M,-1.00M,0.00,-6.00M,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16M,-10.16M,,,10.14M,-10.14M,,,,,-0.10M,0.00,-4.30M,,0.00,0.00,-0.10M,,-6.40M,-0.10M,,,0.00,-0.10M,-6.00M,,0.00,-0.50M,-33.70M,,,,,
Income Tax Paid Supplemental Data,-2.00M,1.00M,1.00M,2.00M,,,,,4.00M,1.00M,5.00M,3.00M,0.00,2.00M,2.00M,5.00M,-3.00M,2.00M,2.00M,6.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80M,,-10.89M,10.89M,35.66M,,-10.74M,10.74M,0.00,0.00,1.90M,1.10M,0.00,0.00,11.20M,1.60M,34.00M,2.80M,25.60M,1.90M,4.30M,20.00M,10.60M,2.00M,29.60M,33.90M,54.30M,3.70M,7.30M,12.10M,20.20M,2.90M,0.00,9.00M,14.10M,3.70M,10.60M,14.20M,22.40M,4.20M,5.60M,11.80M,11.40M,3.30M,6.60M,8.10M,8.90M,2.00M
Interest Paid Supplemental Data,83.00M,58.00M,67.00M,58.00M,65.00M,46.00M,64.00M,49.00M,58.00M,45.00M,54.00M,45.00M,47.00M,68.00M,57.00M,57.00M,17.00M,39.00M,42.00M,34.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.78M,,-0.549M,0.549M,22.80M,,-0.722M,0.722M,7.046M,7.638M,8.057M,5.338M,12.94M,11.88M,5.99M,5.976M,14.49M,12.76M,6.388M,4.349M,16.52M,10.17M,5.951M,2.608M,15.60M,9.90M,8.20M,6.30M,18.20M,13.80M,8.90M,10.60M,18.80M,19.80M,9.80M,11.00M,21.70M,24.40M,8.60M,15.00M,21.60M,26.50M,8.70M,19.50M,17.30M,31.20M,6.30M,21.00M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
