Net Debt Issuance,-21.00M,-21.00M,-19.00M,-19.00M,-25.00M,-18.00M,-2.064B,-2.888B,-1.282B,-2.515B,-3.24B,-839.00M,-1.412B,-12.00M,-763.00M,4.53B,-11.00M,-30.00M,2.493B,-57.00M,1.485B,-55.00M,0.00,-450.00M,0.00,-48.00M,-850.00M,-48.00M,614.00M,-1.967B,831.00M,-47.00M,-515.00M,-41.00M,-5.00M,-373.00M,32.00M,-2.838B,-2.717B,347.00M,-1.795B,104.00M,989.00M,1.931B,5.353B,183.00M,426.00M,-202.00M,-202.00M,-961.00M,-865.00M,-3.491B,-706.00M,-1.63B,-2.756B,15.32B,-1.038B,-513.00M,-13.00M,-986.00M,-471.00M,-221.00M,-1.473B,-610.00M,-1.019B,-1.514B,-709.00M,-1.569B,-587.00M,-1.432B,725.00M,204.00M,799.00M,-545.00M,-137.00M,-496.00M,-1.147B,-473.00M,4.146B,-334.00M,-189.00M,-240.00M,95.00M,335.00M,655.00M,474.00M,95.00M,19.00M,169.00M,-10.00M,-28.00M,118.00M,225.00M,-114.00M,368.00M,-193.00M,211.00M,-103.00M,-93.00M,-24.00M,-115.00M,-181.00M,152.00M,32.00M,-274.00M,-140.00M,-187.00M,5.00M,-414.00M,-109.00M,7.00M,268.00M,121.00M,0.00,-69.00M,-17.00M,-115.00M,-401.00M,-3.00M,-28.00M
Common Stock Issuance,,,,,0.00,79.00M,42.00M,,,,,,,,,,,,,,8.00M,-19.00M,46.00M,,8.00M,12.00M,,,55.00M,38.00M,9.00M,36.00M,-13.00M,10.00M,24.00M,75.00M,-59.00M,24.00M,26.00M,9.00M,,,,,16.00M,-3.00M,178.00M,7.00M,34.00M,70.00M,141.00M,40.00M,75.00M,41.00M,64.00M,40.00M,25.00M,114.00M,108.00M,155.00M,161.00M,62.00M,207.00M,,55.00M,20.00M,14.00M,19.00M,7.00M,4.00M,8.00M,25.00M,31.00M,9.00M,7.00M,4.00M,4.00M,15.00M,10.00M,2.00M,2.00M,4.00M,15.00M,3.00M,2.00M,1.00M,3.00M,7.00M,2.00M,12.00M,2.00M,4.00M,4.00M,3.00M,8.00M,10.00M,2.00M,1.00M,3.00M,3.00M,4.00M,4.00M,4.00M,,3.00M,4.00M,8.00M,4.00M,1.00M,4.00M,3.00M,3.00M,2.00M,1.00M,1.00M,3.00M,0.00,402.00M,1.00M,3.00M
Common Stock Payments,-740.00M,-752.00M,-1.248B,-790.00M,-926.00M,-927.00M,-628.00M,-518.00M,-953.00M,-972.00M,-980.00M,-158.00M,-137.00M,-7.00M,-3.00M,-42.00M,-13.00M,-23.00M,-12.00M,-34.00M,0.00,,32.00M,-32.00M,,5.00M,5.00M,-10.00M,0.00,-149.00M,-3.05B,-1.899B,-3.139B,-3.199B,-3.149B,-1.636B,-2.475B,-868.00M,-390.00M,0.00,11.00M,10.00M,0.00,-21.00M,-749.00M,-2.492B,-2.512B,-2.496B,-2.50B,-2.501B,-1.00B,-1.00B,-250.00M,-250.00M,-425.00M,,-759.00M,-589.00M,-382.00M,-194.00M,,,,,,,,,0.00,1.00M,-301.00M,,,,,,,,,,0.00,0.00,-1.00M,-12.00M,-106.00M,-202.00M,-109.00M,-106.00M,-374.00M,-1.00M,-20.00M,,,,,,,,,,0.00,0.00,-1.00M,,-2.00M,0.00,-2.00M,,0.00,0.00,-3.00M,-1.00M,-2.00M,0.00,-2.00M,,-19.00M,0.00,-13.00M,-5.00M
Net Common Equity Issued (Purchased),-740.00M,-752.00M,-1.248B,-790.00M,-926.00M,-848.00M,-586.00M,-518.00M,-953.00M,-972.00M,-980.00M,-158.00M,-137.00M,-7.00M,-3.00M,-42.00M,-13.00M,-23.00M,-12.00M,-34.00M,8.00M,-19.00M,78.00M,-32.00M,8.00M,17.00M,5.00M,-10.00M,55.00M,-111.00M,-3.041B,-1.863B,-3.152B,-3.189B,-3.125B,-1.561B,-2.534B,-844.00M,-364.00M,9.00M,24.00M,10.00M,0.00,-21.00M,-733.00M,-2.495B,-2.334B,-2.489B,-2.466B,-2.431B,-859.00M,-960.00M,-175.00M,-209.00M,-361.00M,40.00M,-734.00M,-475.00M,-274.00M,-39.00M,161.00M,62.00M,207.00M,,55.00M,20.00M,14.00M,19.00M,7.00M,5.00M,-293.00M,25.00M,31.00M,9.00M,7.00M,4.00M,4.00M,15.00M,10.00M,2.00M,2.00M,4.00M,14.00M,-9.00M,-104.00M,-201.00M,-106.00M,-99.00M,-372.00M,11.00M,-18.00M,4.00M,4.00M,3.00M,8.00M,10.00M,2.00M,1.00M,3.00M,3.00M,4.00M,4.00M,3.00M,,1.00M,4.00M,6.00M,4.00M,1.00M,4.00M,0.00,2.00M,0.00,1.00M,-1.00M,3.00M,-19.00M,402.00M,-12.00M,-2.00M
Total Common Dividends Paid,-463.00M,-341.00M,-346.00M,-350.00M,-354.00M,-334.00M,-337.00M,-338.00M,-319.00M,-324.00M,-331.00M,-331.00M,-313.00M,-314.00M,-313.00M,-313.00M,-923.00M,-922.00M,-909.00M,-910.00M,-907.00M,-907.00M,-856.00M,-855.00M,-853.00M,-852.00M,-814.00M,-815.00M,-809.00M,-808.00M,-818.00M,-843.00M,-871.00M,-900.00M,-917.00M,-944.00M,-799.00M,-816.00M,-816.00M,-744.00M,-742.00M,-697.00M,-697.00M,-696.00M,-2.854B,1.449B,-719.00M,-730.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-463.00M,-341.00M,-346.00M,-350.00M,-354.00M,-334.00M,-337.00M,-338.00M,-319.00M,-324.00M,-331.00M,-331.00M,-313.00M,-314.00M,-313.00M,-313.00M,-923.00M,-922.00M,-909.00M,-910.00M,-907.00M,-907.00M,-856.00M,-855.00M,-853.00M,-852.00M,-814.00M,-815.00M,-809.00M,-808.00M,-818.00M,-843.00M,-871.00M,-900.00M,-917.00M,-944.00M,-799.00M,-816.00M,-816.00M,-744.00M,-742.00M,-697.00M,-697.00M,-696.00M,-696.00M,-709.00M,-719.00M,-730.00M,-652.00M,-667.00M,-668.00M,-674.00M,-593.00M,-593.00M,-595.00M,-496.00M,-429.00M,-430.00M,-432.00M,-348.00M,-346.00M,-296.00M,-296.00M,-294.00M,-292.00M,-272.00M,-272.00M,-271.00M,-271.00M,-138.00M,-137.00M,-138.00M,-137.00M,-92.00M,-87.00M,-87.00M,-87.00M,-86.00M,-87.00M,-86.00M,-86.00M,-86.00M,-86.00M,-86.00M,-87.00M,-88.00M,-89.00M,-89.00M,-90.00M,-89.00M,-90.00M,-84.00M,-85.00M,-84.00M,-80.00M,-80.00M,-80.00M,-80.00M,-80.00M,-73.00M,-73.00M,-74.00M,-73.00M,-73.00M,-73.00M,-73.00M,-73.00M,-73.00M,-73.00M,-73.00M,-72.00M,-73.00M,-73.00M,-73.00M,-73.00M,-72.00M,-72.00M,-62.00M,-61.00M,-61.00M
Cash from Other Financing Activities,-46.00M,-18.00M,-41.00M,-14.00M,-12.00M,-63.00M,-16.00M,-32.00M,-32.00M,-16.00M,-48.00M,-16.00M,-44.00M,-14.00M,-41.00M,-38.00M,-28.00M,-15.00M,-17.00M,-18.00M,-44.00M,8.00M,-11.00M,-17.00M,-3.028B,-202.00M,-186.00M,543.00M,1.542B,2.354B,2.648B,-199.00M,-142.00M,-185.00M,-174.00M,-183.00M,-162.00M,-189.00M,-169.00M,-186.00M,-174.00M,-685.00M,-203.00M,-203.00M,-192.00M,-187.00M,-44.00M,-196.00M,-155.00M,-136.00M,-104.00M,-49.00M,-62.00M,-76.00M,-20.00M,-27.00M,-60.00M,-10.00M,33.00M,64.00M,61.00M,-66.00M,94.00M,89.00M,36.00M,64.00M,19.00M,-8.00M,-22.00M,-136.00M,-14.00M,-18.00M,-23.00M,-21.00M,-8.00M,-16.00M,-37.00M,-24.00M,-32.00M,-25.00M,-15.00M,-29.00M,-11.00M,-31.00M,-13.00M,-32.00M,-16.00M,-31.00M,-53.00M,-40.00M,-22.00M,-47.00M,-26.00M,-22.00M,83.00M,-13.00M,-14.00M,-11.00M,-13.00M,-18.00M,214.00M,-13.00M,-14.00M,-14.00M,-15.00M,-13.00M,-4.00M,-10.00M,445.00M,0.00,-13.00M,,,,,,,,,
Cash from Financing,-1.27B,-1.132B,-1.654B,-1.173B,-1.317B,-1.263B,-3.003B,-3.776B,-2.586B,-3.827B,-4.599B,-1.344B,-1.906B,-347.00M,-1.12B,4.137B,-975.00M,-990.00M,1.555B,-1.019B,542.00M,-973.00M,-789.00M,-1.354B,-3.873B,-1.085B,-1.845B,-330.00M,1.402B,-532.00M,-2.081B,-3.27B,-4.687B,-4.322B,-4.235B,-3.061B,-3.492B,-4.687B,-4.066B,-574.00M,-2.687B,-1.268B,89.00M,1.011B,3.732B,-3.208B,-2.671B,-3.617B,-3.475B,-4.195B,-2.496B,-5.174B,-1.536B,-2.508B,-3.732B,14.84B,-2.261B,-1.428B,-686.00M,-1.309B,-595.00M,-521.00M,-1.468B,-815.00M,-1.22B,-1.702B,-948.00M,-1.829B,-873.00M,-1.701B,281.00M,73.00M,670.00M,-649.00M,-225.00M,-595.00M,-1.267B,-568.00M,4.037B,-443.00M,-288.00M,-351.00M,12.00M,209.00M,451.00M,153.00M,-116.00M,-200.00M,-346.00M,-128.00M,-158.00M,-9.00M,118.00M,-217.00M,379.00M,-276.00M,119.00M,-193.00M,-183.00M,-112.00M,30.00M,-264.00M,68.00M,-55.00M,-361.00M,-222.00M,-258.00M,-74.00M,-41.00M,-178.00M,-78.00M,197.00M,48.00M,-72.00M,-143.00M,-86.00M,-206.00M,-61.00M,-76.00M,-91.00M
Beginning Cash,7.458B,6.197B,6.47B,6.151B,3.94B,3.457B,5.206B,6.536B,6.911B,7.534B,3.109B,3.61B,4.09B,2.863B,4.866B,2.368B,2.413B,3.813B,2.664B,5.062B,5.408B,6.142B,7.52B,6.246B,3.883B,3.909B,5.422B,3.618B,1.268B,1.044B,3.707B,5.78B,3.437B,5.505B,6.172B,9.454B,7.996B,4.12B,855.00M,542.00M,641.00M,888.00M,802.00M,755.00M,1.116B,787.00M,1.423B,1.456B,1.379B,1.411B,860.00M,817.00M,696.00M,654.00M,3.008B,2.214B,2.803B,1.541B,2.421B,1.387B,3.263B,804.00M,659.00M,490.00M,483.00M,750.00M,643.00M,307.00M,517.00M,145.00M,170.00M,142.00M,199.00M,87.00M,143.00M,149.00M,88.00M,235.00M,131.00M,138.00M,180.00M,147.00M,209.00M,97.00M,127.00M,130.00M,194.00M,163.00M,899.00M,774.00M,861.00M,615.00M,346.00M,223.00M,164.00M,67.00M,143.00M,122.00M,198.00M,193.00M,144.00M,128.00M,116.00M,119.00M,0.00,0.00,0.00,131.00M,0.00,0.00,0.00,114.00M,0.00,0.00,0.00,670.00M,0.00,0.00,0.00,708.00M
Change in Cash,-2.118B,1.355B,-224.00M,244.00M,2.288B,509.00M,-1.61B,-1.455B,-574.00M,-764.00M,4.349B,-528.00M,-410.00M,1.208B,-1.983B,2.493B,-5.00M,-1.305B,1.063B,-2.265B,-218.00M,-604.00M,-1.432B,1.284B,2.353B,-98.00M,-1.519B,1.967B,2.343B,215.00M,-2.646B,-2.098B,2.249B,-1.954B,-644.00M,-3.325B,1.58B,3.753B,3.249B,309.00M,-99.00M,-256.00M,74.00M,-30.00M,-604.00M,571.00M,-647.00M,-42.00M,92.00M,-40.00M,545.00M,51.00M,177.00M,51.00M,-2.467B,827.00M,-607.00M,1.281B,-816.00M,1.065B,-1.964B,2.357B,151.00M,189.00M,-9.00M,-136.00M,214.00M,279.00M,-117.00M,440.00M,18.00M,35.00M,-39.00M,124.00M,-56.00M,-6.00M,91.00M,-147.00M,104.00M,-7.00M,-42.00M,33.00M,-62.00M,112.00M,-30.00M,-3.00M,-64.00M,31.00M,-736.00M,125.00M,-87.00M,246.00M,269.00M,123.00M,59.00M,97.00M,-76.00M,21.00M,-76.00M,5.00M,49.00M,16.00M,12.00M,-3.00M,3.00M,-21.00M,46.00M,-40.00M,-36.00M,-30.00M,76.00M,7.00M,-337.00M,70.00M,-368.00M,79.00M,-384.00M,-67.00M,175.00M,238.00M
Cash Foreign Exchange Adjustment,22.00M,-94.00M,-49.00M,75.00M,-77.00M,-26.00M,-139.00M,125.00M,-12.00M,141.00M,76.00M,27.00M,-70.00M,19.00M,-20.00M,5.00M,-40.00M,-95.00M,86.00M,-133.00M,-128.00M,-130.00M,54.00M,-10.00M,10.00M,72.00M,6.00M,-163.00M,7.00M,9.00M,-17.00M,25.00M,94.00M,-114.00M,-23.00M,43.00M,-122.00M,123.00M,16.00M,4.00M,0.00,9.00M,12.00M,77.00M,243.00M,-242.00M,11.00M,9.00M,-15.00M,8.00M,6.00M,-8.00M,-56.00M,-9.00M,113.00M,-33.00M,19.00M,-22.00M,-62.00M,-36.00M,82.00M,47.00M,8.00M,-12.00M,24.00M,-70.00M,13.00M,57.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Cash,5.362B,7.458B,6.197B,6.47B,6.151B,3.94B,3.457B,5.206B,6.325B,6.911B,7.534B,3.109B,3.61B,4.09B,2.863B,4.866B,2.368B,2.413B,3.813B,2.664B,5.062B,5.408B,6.142B,7.52B,6.246B,3.883B,3.909B,5.422B,3.618B,1.268B,1.044B,3.707B,5.78B,3.437B,5.505B,6.172B,9.454B,7.996B,4.12B,855.00M,542.00M,641.00M,888.00M,802.00M,755.00M,1.116B,787.00M,1.423B,1.456B,1.379B,1.411B,860.00M,817.00M,696.00M,654.00M,3.008B,2.214B,2.803B,1.541B,2.421B,1.387B,3.263B,804.00M,659.00M,490.00M,483.00M,750.00M,643.00M,307.00M,517.00M,145.00M,170.00M,142.00M,199.00M,87.00M,143.00M,149.00M,88.00M,235.00M,131.00M,138.00M,180.00M,147.00M,209.00M,97.00M,127.00M,130.00M,194.00M,163.00M,899.00M,774.00M,861.00M,615.00M,346.00M,223.00M,164.00M,67.00M,143.00M,122.00M,198.00M,193.00M,144.00M,128.00M,116.00M,119.00M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Discontinued Operations Adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00M,-3.00M,2.00M,-5.00M,-7.00M,-55.00M,15.00M,9.00M,185.00M,89.00M,151.00M,,137.00M,90.00M,55.00M,19.00M,84.00M,17.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Capital Stock,,,,,0.00,79.00M,42.00M,,,,,,,,,,,,,,8.00M,-19.00M,46.00M,,8.00M,12.00M,,,55.00M,38.00M,9.00M,36.00M,-13.00M,10.00M,24.00M,75.00M,-59.00M,24.00M,26.00M,9.00M,,,,,16.00M,-3.00M,178.00M,7.00M,34.00M,70.00M,141.00M,40.00M,75.00M,41.00M,64.00M,40.00M,25.00M,114.00M,108.00M,155.00M,161.00M,62.00M,207.00M,,55.00M,20.00M,14.00M,19.00M,7.00M,4.00M,8.00M,25.00M,31.00M,9.00M,7.00M,4.00M,4.00M,15.00M,10.00M,2.00M,2.00M,4.00M,15.00M,3.00M,2.00M,1.00M,3.00M,7.00M,2.00M,12.00M,2.00M,4.00M,4.00M,3.00M,8.00M,10.00M,2.00M,1.00M,3.00M,3.00M,4.00M,4.00M,4.00M,,3.00M,4.00M,8.00M,4.00M,1.00M,4.00M,3.00M,3.00M,2.00M,1.00M,1.00M,3.00M,0.00,402.00M,1.00M,3.00M
Issuance of Debt,,,,,,,,,,,,0.00,0.00,0.00,0.00,4.594B,0.00,0.00,2.498B,0.00,2.994B,0.00,0.00,,,,,,1.511B,-346.00M,831.00M,,0.00,0.00,0.00,0.00,22.00M,31.00M,-297.00M,362.00M,36.00M,22.00M,2.996B,6.033B,7.657B,-2.065B,942.00M,1.123B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-21.00M,-21.00M,-19.00M,-19.00M,-25.00M,-18.00M,-2.064B,-2.888B,-1.282B,-2.515B,-3.24B,-839.00M,-1.412B,-12.00M,-763.00M,-64.00M,-11.00M,-30.00M,-5.00M,-57.00M,-1.509B,-55.00M,0.00,-450.00M,0.00,-48.00M,-850.00M,-48.00M,-897.00M,-1.621B,0.00,-47.00M,-515.00M,-41.00M,-5.00M,-373.00M,10.00M,-2.869B,-2.42B,-15.00M,-1.831B,82.00M,-2.007B,-4.102B,-1.897B,1.841B,-516.00M,-1.325B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,-740.00M,-752.00M,-1.248B,-790.00M,-926.00M,-927.00M,-628.00M,-518.00M,-953.00M,-972.00M,-980.00M,-158.00M,-137.00M,-7.00M,-3.00M,-42.00M,-13.00M,-23.00M,-12.00M,-34.00M,0.00,,32.00M,-32.00M,,5.00M,5.00M,-10.00M,0.00,-149.00M,-3.05B,-1.899B,-3.139B,-3.199B,-3.149B,-1.636B,-2.475B,-868.00M,-390.00M,0.00,11.00M,10.00M,0.00,-21.00M,-749.00M,-2.492B,-2.512B,-2.496B,-2.50B,-2.501B,-1.00B,-1.00B,-250.00M,-250.00M,-425.00M,,-759.00M,-589.00M,-382.00M,-194.00M,,,,,,,,,0.00,1.00M,-301.00M,,,,,,,,,,0.00,0.00,-1.00M,-12.00M,-106.00M,-202.00M,-109.00M,-106.00M,-374.00M,-1.00M,-20.00M,,,,,,,,,,0.00,0.00,-1.00M,,-2.00M,0.00,-2.00M,,0.00,0.00,-3.00M,-1.00M,-2.00M,0.00,-2.00M,,-19.00M,0.00,-13.00M,-5.00M
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
