Net Common Equity Issued (Purchased),852.25M,-426.90M,400.79M,26.11M,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.234M,1.118M,0.061M,387.35M,0.522M,0.44M,0.521M,4.041M,0.068M,0.468M,4.403M,4.117M,3.184M,2.242M,0.866M,3.202M,442.67M,0.596M,3.581M,3.984M,6.467M,1.684M,0.264M,2.522M,6.386M,2.477M,0.484M,-16.23M,30.15M,-10.41M,4.835M,-17.12M,341.59M,-22.23M,-342.29M,-36.09M,0.838M,0.243M,-122.21M,-1.376M,-13.70M,-3.762M,-23.34M,-0.20M,-11.20M,0.00,-24.80M,-23.50M,2.80M,0.20M,-21.50M,,-35.00M,0.00,0.00,9.10M,6.70M,14.50M,14.60M,-129.30M,-3.70M,3.80M,3.70M,3.50M
Total Common Dividends Paid,-411.24M,71.35M,-153.59M,-169.76M,-490.11M,170.06M,-160.03M,-160.03M,-150.52M,-339.56M,38.52M,-150.52M,-141.02M,-141.16M,-141.16M,-141.16M,162.16M,-132.43M,-132.50M,-132.43M,-119.15M,-118.92M,-118.70M,-118.46M,-121.02M,-109.65M,-115.64M,-116.43M,-107.69M,-107.65M,-107.60M,-52.10M,-48.69M,-48.66M,-48.62M,-48.59M,-45.19M,-45.16M,-45.11M,-45.09M,-41.73M,-41.73M,-41.71M,-37.21M,-33.25M,-33.25M,-31.29M,-31.28M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Preferred Dividends Paid,-7.519M,3.759M,-1.879M,-1.88M,-7.519M,3.759M,-1.879M,-1.88M,-1.88M,-4.659M,0.90M,-1.88M,-1.88M,-1.88M,-1.879M,-1.88M,3.679M,-1.88M,-1.88M,-1.879M,-1.88M,-1.88M,-1.88M,-1.879M,-1.88M,-1.88M,-2.043M,-1.879M,-1.88M,-1.88M,-1.879M,-1.39M,-1.39M,-1.39M,-1.389M,-1.39M,-1.39M,-1.39M,-1.389M,-1.39M,-1.39M,-1.39M,-1.389M,-1.39M,-1.39M,-1.39M,-1.389M,-1.39M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-418.76M,75.10M,-155.47M,-171.64M,-497.63M,173.81M,-161.91M,-161.91M,-152.40M,-344.22M,39.42M,-152.40M,-142.90M,-143.04M,-143.04M,-143.04M,165.84M,-134.31M,-134.38M,-134.31M,-121.03M,-120.80M,-120.58M,-120.34M,-122.90M,-111.53M,-117.68M,-118.31M,-109.57M,-109.53M,-109.48M,-53.49M,-50.08M,-50.05M,-50.01M,-49.98M,-46.58M,-46.54M,-46.50M,-46.48M,-43.12M,-43.12M,-43.10M,-38.60M,-34.64M,-34.64M,-32.68M,-32.67M,-31.24M,-31.24M,-29.28M,-29.22M,-29.18M,-29.54M,-26.78M,-27.24M,-22.77M,-23.16M,-20.62M,-21.00M,-26.52M,-20.84M,-19.20M,-19.18M,-20.52M,-20.46M,-18.81M,-18.86M,-19.02M,-19.18M,-17.60M,-17.56M,-17.51M,-0.998M,-32.57M,-17.09M,-17.11M,-17.10M,-18.24M,-19.07M,-18.50M,-5.619M,-5.981M,-5.90M,-6.10M,-6.20M,-6.80M,-7.30M,-7.20M,-7.30M,-7.90M,-40.00M,-40.60M,-40.70M,-64.30M,-64.50M,-64.20M,-64.10M,-63.60M,-69.10M,-65.60M,-65.80M,-65.60M,-65.30M
Cash from Other Financing Activities,3.14M,6.536M,-1.006M,-9.676M,275.46M,-285.96M,1.182M,-19.14M,-4.925M,1.53M,14.47M,-15.83M,-16.41M,-0.263M,-2.956M,-13.86M,10.60M,3.613M,-6.254M,-10.80M,-15.53M,3.842M,-1.915M,-2.017M,-11.72M,-1.902M,-9.312M,-2.322M,-6.733M,13.38M,1.013M,-1.13M,-2.176M,-4.064M,-1.872M,0.989M,1.33M,-0.588M,0.907M,-1.137M,4.781M,0.767M,-0.274M,-15.19M,2.289M,-0.31M,-8.329M,0.868M,-0.076M,-4.512M,1.924M,-2.581M,116.20M,-117.83M,54.47M,-53.41M,-31.07M,0.223M,15.48M,0.914M,-16.48M,-0.457M,0.667M,-1.153M,-169.58M,82.09M,-86.45M,-0.204M,-411.53M,-0.19M,-0.181M,-0.177M,427.08M,,-1.438B,1.438B,,,,,,,,,-0.20M,0.10M,-0.10M,,-0.10M,0.20M,-0.20M,,,0.10M,-0.20M,0.10M,0.10M,0.00,-0.10M,100.00M,-0.30M,0.10M,-0.10M,0.10M
Cash from Financing,1.196B,-650.33M,233.67M,393.28M,874.49M,-629.53M,-93.76M,578.73M,971.98M,114.61M,18.09M,108.77M,254.70M,-175.80M,-48.49M,-48.34M,33.51M,-44.02M,-57.01M,-94.69M,217.62M,-97.96M,-87.65M,-96.86M,-118.90M,-44.90M,-49.74M,-11.16M,13.66M,-59.05M,-179.20M,570.47M,216.63M,82.01M,-123.42M,-143.86M,0.607M,-115.57M,-4.905M,-19.18M,-179.36M,-272.87M,-93.48M,396.21M,81.04M,261.76M,140.18M,190.10M,-50.05M,222.54M,1.243M,178.49M,-378.94M,104.79M,28.24M,157.90M,68.55M,154.29M,22.87M,11.43M,77.72M,245.89M,-82.84M,-84.24M,-6.35M,-34.65M,42.28M,-9.18M,-324.73M,-72.14M,-15.92M,-69.31M,72.40M,-49.20M,-944.94M,1.210B,-50.09M,-105.39M,-97.52M,361.88M,-491.70M,-17.04M,-140.06M,2.40M,-38.70M,-46.80M,-207.60M,-82.20M,-120.10M,26.30M,-130.70M,126.00M,-90.00M,-116.00M,4.90M,-121.10M,-87.10M,-197.80M,-65.40M,-195.60M,-124.10M,-203.70M,-71.00M,-197.80M
Beginning Cash,24.01M,167.16M,108.37M,209.32M,38.17M,121.85M,362.62M,85.89M,171.98M,15.82M,126.28M,106.75M,40.06M,38.73M,50.97M,23.95M,35.78M,36.47M,71.03M,38.70M,41.71M,34.10M,89.15M,43.36M,57.94M,36.06M,60.82M,45.75M,73.45M,28.48M,283.38M,6.559M,16.72M,15.11M,15.36M,23.40M,41.18M,88.78M,30.01M,26.95M,248.98M,481.15M,416.83M,89.82M,82.82M,12.13M,24.97M,15.10M,207.65M,138.82M,214.73M,481.91M,50.46M,48.74M,36.27M,45.78M,86.19M,55.48M,74.02M,46.99M,97.85M,48.68M,143.90M,43.37M,118.14M,57.03M,81.02M,54.68M,70.73M,94.02M,106.81M,96.66M,130.91M,197.65M,1.472B,200.02M,237.97M,301.64M,369.74M,255.15M,335.40M,220.32M,335.70M,136.20M,160.90M,131.10M,268.70M,143.40M,213.10M,137.60M,261.40M,194.20M,238.90M,275.80M,130.00M,29.00M,51.20M,31.30M,24.70M,34.60M,21.70M,30.50M,34.30M,32.00M
Change in Cash,-63.55M,13.45M,58.79M,-100.95M,87.46M,0.015M,-240.76M,276.72M,-86.09M,64.91M,-19.22M,19.54M,22.64M,1.33M,-12.24M,27.02M,-5.671M,-0.688M,-34.56M,32.32M,-3.003M,7.61M,-55.05M,45.79M,-14.58M,21.89M,-24.76M,15.07M,-27.70M,44.97M,-254.90M,276.82M,-10.16M,1.614M,-0.252M,-8.036M,-17.78M,-47.60M,58.76M,3.06M,-222.02M,-232.17M,64.32M,327.01M,6.998M,70.69M,-12.85M,9.87M,-192.55M,68.83M,-75.91M,-267.18M,431.46M,1.711M,12.48M,-9.514M,-40.41M,30.71M,-18.54M,27.03M,-50.86M,49.17M,-95.22M,100.53M,-70.42M,61.11M,-24.00M,26.34M,-0.745M,-23.30M,-12.79M,10.15M,-34.26M,-66.73M,-1.275B,1.272B,-37.96M,-63.66M,-68.10M,114.58M,-80.20M,115.04M,-115.24M,199.40M,-24.80M,29.80M,-137.50M,125.20M,-69.80M,75.50M,-123.90M,67.30M,-44.70M,-36.80M,145.80M,100.90M,-20.30M,19.90M,6.60M,-9.90M,12.80M,-8.70M,-3.90M,2.30M
Ending Cash,117.06M,24.01M,167.16M,108.37M,209.32M,38.17M,121.85M,362.62M,85.89M,171.98M,15.82M,126.28M,106.75M,40.06M,38.73M,50.97M,4.18M,35.78M,36.47M,71.03M,38.70M,41.71M,34.10M,89.15M,43.36M,57.94M,36.06M,60.82M,45.75M,73.45M,28.48M,283.38M,6.559M,16.72M,15.11M,15.36M,23.40M,41.18M,88.78M,30.01M,26.95M,248.98M,481.15M,416.83M,89.82M,82.82M,12.13M,24.97M,15.10M,207.65M,138.82M,214.73M,481.91M,50.46M,48.74M,36.27M,45.78M,86.19M,55.48M,74.02M,46.99M,97.85M,48.68M,143.90M,43.37M,118.14M,57.03M,81.02M,50.33M,70.73M,94.02M,106.81M,96.66M,130.91M,197.65M,1.472B,200.02M,237.97M,301.64M,369.74M,255.20M,335.40M,220.32M,335.70M,136.20M,160.90M,131.10M,268.70M,143.40M,213.10M,137.60M,261.40M,194.20M,238.90M,275.80M,130.00M,30.90M,51.20M,31.30M,24.70M,34.60M,21.70M,30.50M,34.30M
Issuance of Capital Stock,852.25M,-426.90M,400.79M,26.11M,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.234M,1.118M,0.061M,387.35M,0.522M,0.44M,0.521M,4.041M,0.068M,0.468M,4.403M,4.117M,3.184M,2.242M,0.866M,3.202M,442.67M,0.596M,3.581M,3.984M,6.467M,1.684M,0.264M,2.522M,3.714M,2.477M,0.484M,6.979M,0.013M,1.48M,4.835M,1.13M,0.00,0.026M,1.314M,0.411M,1.57M,0.243M,2.332M,0.124M,2.30M,0.038M,1.662M,1.30M,2.30M,0.00,0.20M,0.20M,2.80M,0.20M,3.50M,,0.00,0.00,0.00,10.60M,14.20M,14.50M,14.60M,3.90M,3.60M,3.80M,3.70M,3.50M
Issuance of Debt,1.168B,-700.00M,170.57M,829.43M,2.20B,-1.15B,635.66M,1.15B,1.25B,900.00M,-250.00M,600.00M,0.00,0.00,300.00M,500.00M,-575.00M,75.00M,300.00M,450.00M,75.00M,0.00,250.00M,400.00M,330.00M,0.00,950.00M,400.00M,720.75M,95.75M,215.50M,643.00M,295.50M,260.00M,122.00M,0.00,166.69M,0.00,50.00M,95.00M,150.00M,0.00,62.00M,250.00M,276.71M,355.19M,389.00M,279.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-408.48M,394.93M,-181.22M,-280.94M,-1.103B,632.62M,-568.70M,-390.22M,-120.69M,-442.70M,214.20M,-323.00M,414.00M,-32.50M,-202.50M,-391.45M,432.08M,11.68M,-216.38M,-399.58M,279.17M,19.00M,-215.15M,-374.50M,-314.28M,68.54M,-872.74M,-290.53M,-590.78M,-58.65M,-286.24M,-17.90M,-263.61M,-16.88M,-141.54M,-16.87M,-65.14M,-67.12M,-66.32M,-66.57M,-285.79M,-231.64M,-112.16M,-187.36M,-163.83M,-58.91M,-208.33M,-61.14M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.672M,0.00,0.00,-23.21M,30.14M,-11.89M,0.00,-18.25M,341.59M,-22.25M,-343.60M,-36.50M,-0.732M,0.00,-124.54M,-1.50M,-16.00M,-3.80M,-25.00M,-1.50M,-13.50M,0.00,-25.00M,-23.70M,0.00,0.00,-25.00M,,-35.00M,0.00,0.00,-1.50M,-7.50M,0.00,0.00,-133.20M,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
