Net Debt Issuance,20.88M,-1.900B,1.575B,-0.16M,324.84M,-0.154M,0.00,,14.51M,-10.93M,-2.323M,-9.66M,-2.639M,538.81M,-973.48M,368.31M,-288.28M,59.55M,665.77M,-297.47M,-975.26M,200.00M,371.00M,479.00M,350.00M,-461.98M,199.99M,261.99M,1.061B,393.00M,191.91M,-0.011M,-725.01M,-210.01M,559.99M,34.99M,-332.04M,42.29M,-2.288M,-122.00M,243.50M,-505.00M,535.00M,-32.57M,452.43M,-474.20M,-175.92M,197.69M,17.03M,388.37M,145.11M,129.96M,53.66M,-86.00M,265.33M,-0.011M,-17.32M,-9.832M,-13.79M,-9.64M,-430.42M,-16.11M,19.96M,-68.41M,35.94M,71.95M,92.07M,32.97M,-11.59M,76.92M,131.54M,152.94M,42.55M,-15.11M,-13.84M,-3.08M,50.97M,-10.55M,4.417M,-0.295M,-34.00M,-60.10M,39.50M,106.50M,65.90M,-0.50M,14.40M,47.30M,-14.80M,-16.20M,30.70M,-0.90M,-11.90M,19.20M,4.40M,,-1.50M,26.50M,-14.30M,13.90M,28.20M,11.00M,10.90M,9.80M,7.10M,8.70M,5.60M,,-4.70M,-21.70M,-19.10M,-171.50M,-51.30M,32.50M,17.80M,15.40M,-55.60M,-28.50M,-31.70M,8.90M
Common Stock Issuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.787M,13.05M,8.571M,12.22M,9.51M,4.245M,4.366M,6.743M,7.782M,18.39M,0.00,0.337M,0.978M,0.292M,0.96M,0.926M,0.719M,0.531M,1.405M,0.943M,1.643M,0.464M,4.966M,18.06M,3.945M,0.586M,14.33M,,-0.674M,0.674M,,,,,-0.20M,0.20M,-0.50M,0.20M,0.10M,0.20M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Stock Payments,-93.99M,-106.01M,-299.92M,,0.00,0.00,0.00,,,,,,,,,,0.00,0.00,-250.00M,,0.00,0.00,-125.00M,-250.00M,-250.00M,0.00,-250.00M,0.00,-250.00M,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-1.60M,5.40M,-5.40M,,,,,,,,,,
Net Common Equity Issued (Purchased),-93.99M,-106.01M,-299.92M,,0.00,0.00,0.00,,,,,,,,,,0.00,0.00,-250.00M,,0.00,0.00,-125.00M,-250.00M,-250.00M,0.00,-250.00M,0.00,-250.00M,0.00,0.00,,,,,,,,,,,,,,,,,,7.787M,13.05M,8.571M,12.22M,9.51M,4.245M,4.366M,6.743M,7.782M,18.39M,0.00,0.337M,0.978M,0.292M,0.96M,0.926M,0.719M,0.531M,1.405M,0.943M,1.643M,0.464M,4.966M,18.06M,3.945M,0.586M,14.33M,,-0.674M,0.674M,,,,,-0.20M,0.20M,-0.50M,0.20M,0.10M,0.20M,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-1.60M,5.40M,-5.40M,,,,,,,,,,
Total Common Dividends Paid,-38.23M,-39.93M,-42.10M,-43.40M,-43.26M,-43.26M,-43.26M,-43.26M,-43.14M,-43.14M,-43.14M,-43.14M,-43.05M,-43.05M,-60.27M,-60.27M,-60.21M,-60.21M,-62.29M,-62.29M,-62.12M,-62.12M,-56.05M,-56.07M,-57.30M,-58.43M,-59.70M,-59.67M,-546.91M,-60.72M,-53.41M,-53.38M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-38.23M,-39.93M,-42.10M,-43.40M,-43.26M,-43.26M,-43.26M,-43.26M,-43.14M,-43.14M,-43.14M,-43.14M,-43.05M,-43.05M,-60.27M,-60.27M,-60.21M,-60.21M,-62.29M,-62.29M,-62.12M,-62.12M,-56.05M,-56.07M,-57.30M,-58.43M,-59.70M,-59.67M,-546.91M,-60.72M,-53.41M,-53.38M,-53.22M,-53.22M,-53.21M,-53.10M,-52.97M,-52.74M,-47.89M,-47.81M,-47.76M,-47.70M,-47.69M,-47.64M,-47.67M,-47.61M,-35.66M,-35.56M,-35.55M,-35.38M,-28.24M,-28.18M,-28.11M,-28.06M,-21.00M,-20.99M,-20.89M,-20.81M,-20.75M,-20.75M,-20.71M,-20.70M,-18.40M,-18.39M,-18.37M,-18.37M,-18.36M,-18.35M,-18.34M,-18.33M,-17.18M,-17.06M,-17.00M,-17.00M,-16.94M,-16.90M,-16.90M,-16.89M,-15.76M,-15.75M,-15.80M,-15.70M,-15.80M,-15.70M,-15.70M,-15.70M,-15.80M,-15.70M,-15.70M,-15.70M,-14.60M,-14.60M,-14.60M,-14.60M,-14.50M,-14.60M,-14.60M,-14.60M,-14.50M,-14.60M,-14.50M,-14.60M,-14.60M,-14.50M,-14.50M,-14.50M,-13.50M,-13.40M,-18.90M,-13.50M,-13.40M,-13.50M,-13.40M,-13.50M,-10.10M,-12.20M,-10.00M,-10.00M,-9.90M,-10.00M
Proceeds from Stock Option Exercised,,,,,,,,,,,,,,,,,,,,,,,,,0.631M,0.15M,1.347M,1.281M,1.186M,2.386M,2.153M,6.599M,7.306M,0.345M,1.084M,6.816M,16.90M,11.30M,9.178M,5.62M,4.152M,3.165M,1.009M,4.42M,8.224M,1.02M,10.52M,9.922M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,-57.27M,-28.73M,-50.34M,-25.43M,-1.154M,0.00,-0.28M,-6.642M,0.035M,-0.07M,-1.273M,-5.808M,-0.114M,-13.99M,-0.086M,-1.052M,0.00,-0.001M,-0.044M,-9.084M,0.096M,-0.162M,-1.449M,-6.559M,-3.453M,590.44M,-4.262M,-7.428M,-1.803M,0.468M,-1.854M,-4.464M,1.433M,-0.896M,-7.857M,-3.761M,249.12M,-237.93M,0.052M,-4.739M,-451.83M,453.94M,0.074M,1.957M,-491.23M,0.357M,8.365M,9.945M,9.735M,10.36M,3.215M,6.732M,4.699M,1.84M,1.425M,3.792M,-0.001M,0.00,-1.052M,,,,,,-1.461M,0.00,0.00,-0.072M,-0.09M,-0.162M,-2.526M,,-1.05M,0.00,-3.495M,1.495M,-4.125M,-0.322M,0.159M,0.163M,0.20M,0.10M,-2.00M,,0.50M,-0.20M,0.20M,,0.10M,0.10M,-0.10M,0.10M,,,-4.50M,4.50M,,,-12.70M,12.70M,,,,,,,,,,2.30M,-2.20M,-0.10M,,,-0.10M,0.10M,0.10M,-0.10M,-0.10M,0.10M
Cash from Financing,-168.61M,-2.080B,1.185B,-71.53M,278.00M,-50.43M,-41.13M,-52.30M,-45.73M,-54.14M,-46.74M,-58.60M,-45.80M,481.77M,-1.034B,306.99M,-348.49M,-0.662M,353.43M,-368.84M,-1.037B,137.72M,188.50M,166.37M,39.88M,70.18M,-112.63M,196.17M,263.04M,335.13M,138.79M,-51.26M,-769.50M,-263.78M,500.01M,-15.06M,-118.99M,-237.08M,-40.95M,-168.93M,-251.94M,-95.59M,488.40M,-73.83M,-78.24M,-520.43M,-192.70M,181.99M,-1.00M,376.40M,128.65M,120.73M,39.76M,-107.98M,250.12M,-10.47M,-30.43M,-12.25M,-35.59M,-30.05M,-450.15M,-36.52M,2.525M,-85.88M,16.83M,54.11M,75.11M,15.49M,-28.37M,58.89M,116.81M,153.94M,28.45M,-31.52M,-19.94M,-18.48M,29.27M,-27.09M,-11.18M,-15.89M,-49.60M,-75.70M,21.50M,91.00M,50.20M,-16.20M,-1.10M,31.80M,-30.40M,-31.80M,16.00M,-15.40M,-26.50M,4.60M,-14.60M,-10.10M,-16.10M,11.90M,-41.50M,12.00M,13.80M,-3.60M,-3.70M,-4.70M,-7.60M,-5.80M,-7.90M,-15.00M,-18.20M,-38.30M,-34.70M,-185.10M,-64.70M,19.00M,7.60M,3.30M,-65.50M,-38.60M,-41.70M,-1.00M
Beginning Cash,434.90M,326.04M,286.28M,359.92M,847.83M,792.70M,837.33M,630.43M,997.21M,1.058B,875.85M,872.80M,753.09M,267.48M,423.06M,283.18M,878.67M,909.27M,981.00M,1.193B,674.02M,661.09M,648.61M,750.16M,1.034B,974.43M,1.117B,947.32M,816.69M,671.64M,936.65M,513.87M,1.279B,801.25M,689.42M,535.82M,462.39M,398.82M,299.97M,301.14M,315.07M,507.08M,327.40M,666.11M,828.10M,1.117B,869.13M,673.71M,789.66M,693.46M,609.68M,543.39M,469.35M,414.71M,480.90M,585.33M,531.66M,507.73M,463.86M,535.52M,955.13M,947.01M,297.39M,252.42M,237.11M,220.27M,216.89M,164.96M,126.38M,140.99M,91.13M,82.65M,161.25M,205.97M,165.30M,132.70M,155.26M,102.51M,54.25M,34.13M,44.00M,44.90M,15.50M,28.30M,28.90M,22.60M,16.30M,24.30M,0.00,0.00,0.00,109.70M,0.00,0.00,0.00,62.30M,0.00,0.00,0.00,71.10M,0.00,0.00,0.00,141.20M,0.00,0.00,0.00,377.80M,0.00,0.00,0.00,242.10M,0.00,0.00,0.00,274.60M,0.00,0.00,0.00,242.70M
Change in Cash,-129.08M,109.53M,38.90M,-76.05M,-503.53M,66.41M,-47.96M,185.85M,-111.85M,-60.09M,190.38M,-0.076M,133.36M,484.85M,-178.56M,156.36M,-597.50M,-34.32M,-82.39M,-206.20M,520.53M,23.88M,2.173M,-99.71M,-286.76M,40.76M,-137.75M,183.36M,130.86M,136.16M,-256.69M,414.24M,-770.32M,496.78M,110.94M,145.31M,67.78M,54.57M,105.16M,6.293M,-27.63M,-181.46M,138.30M,-329.45M,-95.92M,-250.54M,244.94M,208.86M,-123.20M,79.82M,55.67M,66.40M,82.15M,54.04M,-76.56M,-104.16M,54.30M,23.17M,46.94M,-64.56M,-447.15M,-29.87M,657.37M,85.07M,156.16M,-74.56M,82.73M,52.79M,190.19M,-11.02M,43.42M,10.72M,-71.54M,-49.61M,41.00M,37.50M,-13.21M,55.15M,50.69M,21.20M,-8.70M,-2.10M,29.80M,-12.20M,0.00,6.00M,6.70M,-8.00M,-46.10M,41.50M,-52.40M,-26.40M,-19.10M,69.90M,-31.20M,28.80M,3.20M,-26.50M,9.30M,4.90M,-54.00M,23.80M,-89.20M,49.10M,-58.70M,-22.90M,-89.80M,-63.90M,-59.60M,-11.30M,34.00M,188.00M,-15.90M,17.90M,-0.70M,-9.10M,-31.60M,49.30M,-15.10M,23.30M
Cash Foreign Exchange Adjustment,0.94M,-0.675M,0.863M,2.405M,15.62M,-11.28M,3.331M,21.05M,7.124M,-1.186M,-7.743M,3.132M,-13.66M,0.759M,22.98M,-16.48M,2.018M,3.721M,10.66M,-6.103M,-1.242M,-10.95M,10.30M,-1.835M,2.983M,18.76M,-4.932M,-13.57M,-0.235M,8.889M,-8.319M,8.54M,5.209M,-19.04M,0.885M,8.288M,5.653M,9.006M,-6.314M,-7.464M,13.70M,-10.55M,41.38M,-9.254M,-66.07M,-37.86M,2.434M,-13.44M,7.246M,16.39M,28.10M,-0.113M,-8.111M,0.599M,10.37M,-0.269M,-0.622M,9.298M,-3.07M,-7.103M,28.70M,38.52M,12.34M,0.073M,10.30M,1.497M,10.56M,-0.855M,3.472M,1.962M,5.255M,-1.052M,-1.994M,4.897M,-0.336M,-4.898M,0.317M,-2.40M,-2.42M,-1.088M,-1.10M,1.20M,-0.50M,-0.50M,-0.70M,0.30M,-0.30M,,0.60M,-1.00M,0.20M,-1.90M,2.00M,0.20M,0.30M,-0.20M,-0.60M,0.00,0.10M,0.70M,-1.10M,1.10M,0.60M,-0.40M,-0.30M,-0.50M,-0.20M,-0.30M,-5.70M,-2.50M,3.20M,-2.20M,4.90M,4.70M,-3.60M,-4.00M,0.60M,2.60M,2.20M,0.60M
Ending Cash,306.76M,434.90M,326.04M,286.28M,359.92M,847.83M,792.70M,837.33M,630.43M,997.21M,1.058B,875.85M,872.80M,753.09M,267.48M,423.06M,283.18M,878.67M,909.27M,981.00M,1.193B,674.02M,661.09M,648.61M,750.16M,1.034B,974.43M,1.117B,947.32M,816.69M,671.64M,936.65M,513.87M,1.279B,801.25M,689.42M,535.82M,462.39M,398.82M,299.97M,301.14M,315.07M,507.08M,327.40M,666.11M,828.10M,1.117B,869.13M,673.71M,789.66M,693.46M,609.68M,543.39M,469.35M,414.71M,480.90M,585.33M,531.66M,507.73M,463.86M,535.52M,955.13M,947.01M,297.39M,252.42M,237.11M,220.27M,216.89M,164.96M,126.38M,140.99M,91.13M,82.65M,161.25M,205.97M,165.30M,132.70M,155.26M,102.51M,54.25M,34.10M,44.00M,44.90M,15.50M,28.30M,28.90M,22.60M,16.30M,24.30M,0.00,0.00,0.00,109.70M,0.00,0.00,0.00,62.30M,0.00,0.00,0.00,71.10M,0.00,0.00,0.00,141.20M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Discontinued Operations Adjustment,-28.92M,28.92M,145.44M,-145.44M,-233.88M,233.88M,-92.98M,92.98M,,,,,2.83M,2.355M,-2.873M,-2.312M,12.81M,90.55M,24.52M,64.71M,-2.904M,103.69M,-68.76M,68.76M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,8.549M,,,0.974M,-3.382M,-549.06M,40.18M,220.06M,-125.79M,125.79M,,216.55M,5.554M,-1.186M,1.186M,,,,,,,,,,,,,,,,,,,,,-3.90M,5.70M,,,,,,,,,,,,,,,-16.50M,16.50M,0.00,8.10M,,,,,,,,
Issuance of Capital Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.787M,13.05M,8.571M,12.22M,9.51M,4.245M,4.366M,6.743M,7.782M,18.39M,0.00,0.337M,0.978M,0.292M,0.96M,0.926M,0.719M,0.531M,1.405M,0.943M,1.643M,0.464M,4.966M,18.06M,3.945M,0.586M,14.33M,,-0.674M,0.674M,,,,,-0.20M,0.20M,-0.50M,0.20M,0.10M,0.20M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Debt,692.39M,0.00,1.575B,,325.00M,0.00,0.00,,-0.175M,541.77M,,,0.00,541.44M,-371.00M,371.00M,-285.00M,62.00M,668.00M,155.00M,-950.00M,200.00M,371.00M,479.00M,350.00M,-461.98M,199.99M,261.99M,1.061B,393.00M,541.90M,,-384.97M,-210.01M,594.98M,,,,,,243.50M,-505.00M,505.00M,,0.00,-27.00M,-175.92M,202.92M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-671.51M,-1.900B,-0.175M,-0.16M,-0.164M,-0.154M,0.00,,14.69M,-552.70M,-2.323M,-9.66M,-2.639M,-2.636M,-602.48M,-2.69M,-3.278M,-2.453M,-2.232M,-452.47M,-25.26M,0.00,0.00,0.00,,,,,0.00,0.00,-349.99M,-0.011M,-340.04M,0.00,0.00,,,,,,-2.572M,2.572M,30.00M,-32.57M,452.43M,-447.20M,0.00,-5.235M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,-93.99M,-106.01M,-299.92M,,0.00,0.00,0.00,,,,,,,,,,0.00,0.00,-250.00M,,0.00,0.00,-125.00M,-250.00M,-250.00M,0.00,-250.00M,0.00,-250.00M,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-1.60M,5.40M,-5.40M,,,,,,,,,,
Income Tax Paid Supplemental Data,,-0.079M,0.079M,,,,,,-25.12M,15.67M,9.448M,,,,,,6.77M,21.48M,62.14M,28.28M,135.49M,204.24M,132.78M,101.30M,42.33M,217.75M,149.05M,47.88M,152.32M,87.95M,166.52M,160.21M,330.88M,232.40M,375.67M,,166.45M,175.66M,243.65M,,-101.88M,101.88M,-82.40M,82.40M,-254.14M,92.39M,105.06M,56.68M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,42.61M,34.31M,63.78M,39.02M,44.25M,35.45M,43.22M,35.16M,48.56M,23.76M,72.14M,,75.51M,-0.367M,50.80M,1.849M,49.62M,5.108M,55.66M,,69.58M,2.735M,41.92M,,59.42M,-23.93M,25.01M,,8.424M,-7.58M,8.167M,0.49M,20.00M,3.228M,14.90M,,18.29M,-3.246M,20.41M,,-0.233M,0.233M,-8.975M,8.975M,-30.54M,0.768M,25.25M,4.524M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
