Common Stock Issuance,1.00M,457.00M,,,27.00M,203.00M,,,0.00,0.00,,,,,,,1.702M,1.889M,1.998M,1.411M,2.159M,2.066M,113.02M,63.55M,2.347M,2.307M,67.03M,160.08M,2.172M,2.18M,2.10M,1.598M,32.53M,2.375M,1.911M,1.878M,451.39M,1.575M,1.705M,2.589M,15.96M,1.509M,1.395M,1.27M,1.514M,348.34M,1.451M,1.564M,1.569M,1.287M,3.174M,4.509M,8.528M,4.119M,1.62M,2.008M,2.322M,2.985M,2.435M,1.343M,2.515M,4.47M,,,2.386M,0.615M,0.218M,,-500.75M,12.05M,23.63M,534.56M,24.48M,24.97M,43.27M,514.71M,18.80M,46.50M,487.73M,17.35M,54.62M,13.14M,14.65M,12.90M,12.80M,14.00M,29.50M,16.00M,11.40M,62.50M,194.10M,,-0.10M,11.10M,14.40M,16.30M,12.50M,17.40M,10.90M,15.40M,0.60M,0.30M,0.20M,0.30M
Common Stock Payments,,,,,,,,,,,,,-29.19M,-2.021M,0.00,-0.789M,,,,,,,,,,,,,0.00,0.00,0.00,-18.53M,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-32.02M,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-95.00M,0.00,0.00,0.00,-41.30M,,,,,,,,,,,,
Net Common Equity Issued (Purchased),1.00M,457.00M,,,27.00M,203.00M,,,0.00,0.00,,,-29.19M,-2.021M,0.00,-0.789M,1.702M,1.889M,1.998M,1.411M,2.159M,2.066M,113.02M,63.55M,2.347M,2.307M,67.03M,160.08M,2.172M,2.18M,2.10M,-16.93M,32.53M,2.375M,1.911M,1.878M,451.39M,1.575M,1.705M,2.589M,15.96M,1.509M,1.395M,1.27M,1.514M,348.34M,1.451M,1.564M,1.569M,1.287M,3.174M,4.509M,8.528M,4.119M,1.62M,2.008M,2.322M,2.985M,2.435M,1.343M,2.515M,4.47M,0.00,-32.02M,2.386M,0.615M,0.218M,,-500.75M,12.05M,23.63M,534.56M,24.48M,24.97M,43.27M,514.71M,18.80M,46.50M,487.73M,17.35M,54.62M,13.14M,14.65M,12.90M,12.80M,14.00M,29.50M,-79.00M,11.40M,62.50M,194.10M,-41.30M,-0.10M,11.10M,14.40M,16.30M,12.50M,17.40M,10.90M,15.40M,0.60M,0.30M,0.20M,0.30M
Total Common Dividends Paid,-204.00M,-200.00M,-200.00M,-187.00M,-186.00M,-185.00M,-184.00M,-175.00M,-183.00M,-183.00M,-182.00M,-173.00M,-173.18M,-172.70M,-172.70M,-162.41M,-154.78M,-154.20M,-154.00M,-144.02M,-143.82M,-143.22M,-142.33M,-132.03M,-131.89M,-131.76M,-125.97M,-124.43M,-124.19M,-124.06M,-119.35M,-119.16M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Dividends Paid,-204.00M,-200.00M,-200.00M,-187.00M,-186.00M,-185.00M,-184.00M,-175.00M,-183.00M,-183.00M,-182.00M,-173.00M,-173.18M,-172.70M,-172.70M,-162.41M,-154.78M,-154.20M,-154.00M,-144.02M,-143.82M,-143.22M,-142.33M,-132.03M,-131.89M,-131.76M,-125.97M,-124.43M,-124.19M,-124.06M,-119.35M,-119.16M,-123.39M,-119.66M,-116.09M,-115.62M,-109.92M,-109.80M,-106.42M,-105.96M,-105.60M,-105.46M,-102.12M,-101.74M,-79.12M,-103.40M,-100.08M,-99.68M,-97.64M,-97.55M,-92.02M,-91.68M,-91.52M,-91.29M,-88.15M,-87.79M,-87.68M,-87.57M,-83.69M,-84.16M,-84.79M,-83.79M,-75.99M,-75.87M,-75.86M,-75.82M,-75.82M,-75.81M,-75.82M,-149.93M,-139.81M,-130.82M,-130.40M,-130.10M,-129.52M,-128.87M,-75.08M,-169.20M,-193.27M,-57.44M,-323.76M,-56.61M,-56.96M,-55.13M,-55.20M,-54.70M,-53.80M,-56.00M,-56.00M,-51.00M,-49.80M,-50.90M,-50.10M,-50.10M,-49.10M,-48.90M,-48.60M,-48.30M,-47.40M,-47.10M,-47.20M,-47.10M,-46.10M,-46.20M
Proceeds from Stock Option Exercised,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,0.00,0.00,0.00,-23.31M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Other Financing Activities,0.00,-3.00M,2.00M,-13.00M,0.00,-3.00M,1.00M,-18.00M,0.00,1.00M,-1.00M,-21.00M,0.487M,0.00,0.00,-12.49M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-4.859M,,,,,0.00,0.00,0.00,-0.20M,0.00,0.00,0.00,-0.20M,,11.77M,12.82M,-24.59M,,,,,,,,,,,,,0.10M,-0.10M,,,0.20M,-0.20M,0.10M,,-193.40M,193.40M,,,,,-0.10M,0.10M,-0.10M,0.00,0.20M,-0.10M,-0.20M,0.20M,,
Cash from Financing,-108.00M,709.00M,574.00M,6.00M,585.00M,-334.00M,659.00M,18.00M,213.00M,-204.00M,140.00M,19.00M,159.64M,39.30M,101.96M,-91.89M,615.87M,-3.84M,171.54M,-193.57M,169.09M,-222.97M,250.82M,233.29M,326.77M,-86.85M,312.68M,101.57M,-374.44M,630.35M,133.32M,-39.41M,-28.03M,-137.38M,9.127M,-49.19M,802.97M,122.35M,101.98M,-121.73M,169.29M,-431.19M,225.10M,-285.61M,-34.97M,427.52M,195.18M,83.29M,94.23M,333.90M,140.09M,-85.04M,125.23M,-78.94M,-34.88M,-433.10M,388.19M,-91.22M,22.53M,-208.18M,151.00M,3.519M,-43.55M,-221.66M,-134.46M,71.41M,-230.53M,-73.30M,-204.80M,596.23M,736.69M,451.97M,349.71M,750.32M,1.024B,1.589B,59.87M,226.24M,27.29M,1.702B,656.76M,-30.59M,1.161B,-119.13M,-25.30M,-70.20M,15.10M,-27.00M,7.50M,21.90M,348.20M,-115.20M,115.10M,-195.80M,171.90M,34.70M,38.80M,-134.30M,134.60M,-130.00M,93.00M,-97.30M,97.90M,-51.50M
Beginning Cash,864.00M,353.00M,94.00M,147.00M,213.00M,332.00M,116.00M,83.00M,167.00M,61.00M,74.00M,85.00M,353.38M,76.71M,101.49M,84.94M,404.41M,135.60M,133.04M,79.61M,137.87M,99.54M,132.31M,107.14M,101.83M,58.82M,112.96M,82.32M,747.27M,63.53M,99.74M,60.68M,194.16M,101.60M,94.34M,108.44M,223.61M,74.69M,85.38M,115.65M,90.21M,380.25M,301.32M,249.20M,383.98M,70.87M,175.84M,51.12M,360.87M,41.58M,65.00M,37.46M,32.96M,161.40M,81.91M,72.20M,185.68M,49.39M,67.44M,23.36M,84.83M,109.00M,-19.02M,29.76M,657.67M,387.06M,668.25M,484.58M,1.249B,495.61M,429.44M,341.31M,302.49M,346.62M,343.88M,216.49M,263.22M,156.58M,187.98M,55.97M,86.70M,98.17M,58.28M,42.36M,88.90M,40.10M,134.80M,54.80M,112.50M,53.10M,47.50M,51.10M,79.40M,39.10M,94.70M,28.80M,45.90M,58.40M,36.50M,41.10M,39.80M,31.80M,55.40M,57.80M
Change in Cash,-616.00M,511.00M,259.00M,-53.00M,-66.00M,-119.00M,216.00M,33.00M,-85.00M,106.00M,-12.00M,-11.00M,-268.44M,276.67M,-24.78M,16.55M,-319.80M,268.81M,2.553M,53.44M,-58.26M,38.33M,-32.77M,25.17M,5.31M,43.01M,-54.14M,30.64M,-664.95M,683.74M,-36.21M,39.06M,-133.47M,92.55M,7.265M,-14.10M,-115.17M,148.92M,-10.69M,-30.27M,12.81M,-288.06M,77.36M,53.69M,-130.51M,312.69M,-104.97M,124.72M,-309.75M,319.29M,-23.42M,27.54M,4.497M,-129.25M,80.30M,9.711M,-113.48M,136.29M,-18.06M,44.08M,-64.91M,-18.05M,-409.08M,-48.78M,-84.55M,270.61M,-281.19M,183.67M,-639.25M,828.05M,61.93M,91.69M,51.56M,-55.77M,1.81M,131.78M,-47.09M,106.64M,-115.16M,132.01M,-3.50M,-11.61M,39.89M,15.92M,-46.40M,48.90M,-94.80M,80.00M,-57.70M,59.40M,5.70M,-3.70M,-28.10M,40.30M,-55.80M,66.00M,-17.00M,-12.50M,21.90M,-4.60M,1.20M,8.10M,-23.50M,-2.50M
Cash Foreign Exchange Adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.439M,-2.644M,2.644M,,,,,,-5.979M,5.291M,4.243M,-3.555M,-12.74M,11.63M,0.929M,-4.386M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Cash,248.00M,864.00M,353.00M,94.00M,147.00M,213.00M,332.00M,116.00M,83.00M,167.00M,61.00M,74.00M,85.00M,353.38M,76.71M,101.49M,85.00M,404.41M,135.60M,133.04M,79.61M,137.87M,99.54M,132.31M,107.14M,101.83M,58.82M,112.96M,82.32M,747.27M,63.53M,99.74M,60.68M,194.16M,101.60M,94.34M,108.44M,223.61M,74.69M,85.38M,115.65M,90.21M,380.25M,301.32M,259.84M,383.98M,70.87M,175.84M,51.12M,360.87M,41.58M,65.00M,37.46M,32.96M,161.40M,81.91M,72.20M,185.68M,49.39M,67.44M,23.36M,84.83M,109.00M,-19.02M,573.24M,657.67M,387.06M,668.25M,484.70M,1.249B,495.61M,429.44M,341.31M,302.49M,346.62M,343.88M,216.49M,263.22M,156.58M,187.98M,139.73M,86.70M,98.17M,58.28M,42.40M,88.90M,40.10M,134.80M,54.80M,112.50M,53.10M,47.50M,51.10M,79.40M,39.10M,94.70M,28.80M,45.90M,58.40M,36.50M,41.10M,39.80M,31.80M,55.40M
Cash from Discontinued Operations Adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557M,-0.557M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuance of Capital Stock,1.00M,457.00M,,,27.00M,203.00M,,,0.00,0.00,,,,,,,1.702M,1.889M,1.998M,1.411M,2.159M,2.066M,113.02M,63.55M,2.347M,2.307M,67.03M,160.08M,2.172M,2.18M,2.10M,1.598M,32.53M,2.375M,1.911M,1.878M,451.39M,1.575M,1.705M,2.589M,15.96M,1.509M,1.395M,1.27M,1.514M,348.34M,1.451M,1.564M,1.569M,1.287M,3.174M,4.509M,8.528M,4.119M,1.62M,2.008M,2.322M,2.985M,2.435M,1.343M,2.515M,4.47M,,,2.386M,0.615M,0.218M,,-500.75M,12.05M,23.63M,534.56M,24.48M,24.97M,43.27M,514.71M,18.80M,46.50M,487.73M,17.35M,54.62M,13.14M,14.65M,12.90M,12.80M,14.00M,29.50M,16.00M,11.40M,62.50M,194.10M,,-0.10M,11.10M,14.40M,16.30M,12.50M,17.40M,10.90M,15.40M,0.60M,0.30M,0.20M,0.30M
Issuance of Debt,983.00M,1.118B,427.00M,392.00M,294.00M,195.00M,1.186B,0.00,96.00M,1.028B,394.00M,,791.36M,295.21M,590.30M,747.13M,-1.19M,785.66M,841.53M,0.00,-0.21M,-0.788M,542.58M,296.00M,-3.094M,97.94M,842.76M,494.28M,98.81M,1.580B,110.27M,0.745M,-0.088M,499.09M,124.50M,65.10M,395.04M,494.16M,537.20M,7.00M,295.15M,-0.135M,394.90M,,232.67M,1.682B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debt Repayment,-445.00M,-104.00M,0.00,-400.00M,225.00M,-676.00M,-1.00M,0.00,0.00,-780.00M,-250.00M,,-455.83M,-0.191M,-579.64M,-0.333M,955.14M,-637.19M,-518.00M,-50.96M,61.76M,-62.22M,-275.26M,-0.224M,302.41M,-303.35M,-400.15M,-251.37M,-649.23M,-651.08M,-1.697M,-0.758M,-1.098M,-102.78M,-1.19M,-0.551M,59.07M,-593.59M,-0.505M,-25.36M,-39.97M,-327.10M,-69.08M,-185.14M,443.29M,-1.025B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repurchase of Capital Stock,,,,,,,,,,,,,-29.19M,-2.021M,0.00,-0.789M,,,,,,,,,,,,,0.00,0.00,0.00,-18.53M,-104.98M,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-32.02M,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-95.00M,0.00,0.00,0.00,-41.30M,,,,,,,,,,,,
Income Tax Paid Supplemental Data,,,,,-4.00M,1.00M,3.00M,,,-4.00M,4.00M,,,,,,,,,,-0.408M,0.246M,4.54M,0.164M,,,,,3.313M,0.382M,4.702M,1.173M,,-54.99M,-4.058M,59.05M,-0.775M,9.579M,7.831M,,-21.86M,-4.712M,23.81M,2.761M,,-47.40M,46.30M,1.092M,-4.696M,4.156M,2.777M,4.23M,12.56M,-6.31M,6.524M,0.559M,0.016M,10.61M,,,,,,,-25.88M,-6.234M,38.50M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid Supplemental Data,154.00M,200.00M,154.00M,190.00M,142.00M,178.00M,132.00M,181.00M,127.00M,188.00M,127.00M,174.00M,130.70M,167.35M,129.44M,164.51M,118.12M,158.04M,105.12M,161.72M,105.42M,155.72M,98.94M,152.52M,103.78M,153.01M,104.63M,153.50M,127.22M,155.03M,124.99M,156.28M,531.15M,-266.56M,116.09M,150.47M,140.35M,135.61M,254.11M,,-400.51M,149.52M,98.47M,152.52M,,-224.28M,100.91M,123.37M,159.52M,155.37M,43.64M,110.61M,119.76M,95.20M,116.76M,95.96M,119.86M,297.16M,-86.58M,86.58M,,,,,-32.27M,91.79M,342.98M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Originally Reported,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,AOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restated,,,,,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,Restated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
